new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
5,0,1,1,1,30,2048,6,47584.0
4,0,1,1,1,20,4096,4,43184.2
2,1,1,0,1,100,1024,8,101479.6
2,0,1,0,1,100,1024,6,88295.8
5,0,0,0,0,50,1024,10,301940.6
1,1,0,0,1,70,256,0,17713.4
2,1,0,1,1,40,64,10,103041.2
3,0,1,1,1,0,16,2,15999.4
5,0,0,0,0,90,512,4,9161.0
4,0,0,0,1,80,1024,4,12797.8
1,0,0,0,0,50,4,2,17671.8
3,1,1,0,1,60,4,2,12785.2
5,0,0,0,1,40,64,8,122022.6
5,0,0,0,1,30,128,6,47644.8
4,0,1,0,0,10,512,8,47030.2
1,0,1,1,0,30,1024,8,103501.8
1,1,1,1,1,50,2,2,17769.2
3,1,0,0,0,100,1024,0,12181.0
3,0,0,0,1,20,8,10,47789.8
2,0,1,1,0,70,2,10,117485.0
2,0,0,1,1,50,256,8,102862.0
3,1,0,1,0,80,4096,8,38066.4
5,0,0,0,0,60,4096,0,9188.0
5,1,0,0,0,10,64,10,300274.8
4,0,1,0,1,30,2,10,183006.0
1,1,1,0,1,0,4096,2,17957.4
4,0,0,1,1,90,2,2,35750.0
1,1,1,1,1,10,128,2,17781.0
4,0,0,1,1,50,64,8,124895.8
3,1,1,0,1,50,1,4,14268.8
1,0,0,0,0,10,1024,2,17685.8
1,1,0,0,1,70,16,2,17748.6
4,0,1,0,1,60,32,0,8928.0
1,1,0,0,0,100,256,10,101720.0
3,1,1,1,0,70,1024,10,48425.0
1,0,1,0,1,90,256,6,88697.6
4,1,1,1,0,20,512,6,48864.6
3,0,0,1,0,60,256,8,37971.8
5,1,0,1,1,30,32,4,9197.0
3,0,0,0,0,50,4096,8,38140.2
4,0,0,1,0,30,4096,8,124505.6
4,1,0,1,1,100,4096,0,35744.0
2,1,1,0,0,70,16,10,95401.8
1,1,0,0,0,90,512,8,100407.4
5,0,1,1,1,0,2,2,9201.8
2,1,1,1,0,0,16,10,132016.4
3,0,1,1,1,100,32,6,10804.6
4,0,0,0,1,10,4,0,9541.2
1,1,1,0,0,40,8,4,12191.0
5,1,1,0,0,60,16,10,301307.0
1,1,1,1,1,10,1024,6,93717.2
2,1,0,1,1,70,64,0,17688.8
4,0,0,1,0,90,16,6,49374.4
5,0,0,1,1,30,128,0,9166.6
4,1,1,1,1,10,16,4,43230.0
3,1,1,1,0,20,1,4,14269.2
1,0,0,0,0,30,16,10,96707.8
3,0,0,1,1,10,1,4,14311.6
3,1,0,1,0,20,1024,10,49262.2
1,0,0,1,0,20,16,2,17829.2
2,1,0,1,1,40,128,10,103074.2
5,1,1,0,0,70,256,2,9136.8
4,1,0,0,1,50,64,10,113475.8
3,0,1,0,0,80,256,6,10604.6
3,0,1,1,0,70,16,6,11209.6
4,0,1,1,0,20,2048,6,48914.0
2,0,0,0,1,100,4096,10,101556.0
4,1,0,0,0,80,32,6,19424.4
1,0,1,0,1,60,64,4,11785.6
2,0,1,1,0,100,4,10,114141.0
4,0,0,1,1,50,1024,8,124990.2
4,1,0,0,0,10,1024,4,13862.8
3,1,0,1,1,40,256,4,12079.6
5,1,0,1,1,100,32,2,9168.0
2,0,1,1,0,90,16,0,17665.8
2,1,1,0,1,10,2048,0,5735.2
3,0,0,0,0,70,2,10,48832.4
4,0,1,0,1,30,32,10,120144.6
3,1,0,0,0,40,8,2,12539.0
1,1,1,0,0,40,512,10,101780.4
5,0,0,0,1,100,16,10,300096.8
2,0,0,0,1,0,2048,0,11429.0
4,0,1,0,1,0,8,6,27609.6
3,0,1,1,1,80,64,4,12018.6
2,0,1,0,0,80,64,10,101571.8
1,1,0,0,0,40,2048,8,101797.6
3,1,1,1,1,80,32,0,12222.2
2,1,1,0,1,80,256,10,101379.0
2,0,0,0,0,100,2048,6,88259.4
1,1,0,1,0,100,64,2,17776.4
3,0,0,1,0,10,1024,2,12590.0
2,1,0,1,0,0,2,2,17848.4
1,1,1,1,1,40,2,10,117386.2
4,1,0,0,0,40,128,6,19816.0
2,1,0,0,0,0,2,6,82502.0
5,1,0,1,1,10,2,8,121006.4
4,0,0,1,1,90,16,10,415122.2
1,1,1,0,1,30,64,8,101030.0
3,0,1,1,0,60,8,10,47442.8
2,1,0,0,0,20,1,4,14800.4
