new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
5,1,0,1,1,30,4096,2,9179.0
4,0,0,1,1,80,2048,0,35855.4
5,1,0,1,0,40,2048,10,302835.6
2,1,0,1,1,40,1,10,125049.8
5,0,0,0,0,30,1,4,9153.0
4,0,0,0,0,50,256,0,8942.8
3,0,0,1,1,90,8,6,12025.6
4,1,1,0,0,80,4,0,9340.2
5,0,1,0,0,80,2,2,9131.4
5,0,1,1,1,70,1,2,9132.0
4,0,1,0,0,50,8,0,9134.8
3,0,1,0,1,40,512,2,12090.8
1,0,1,1,0,50,4096,8,102866.0
1,0,1,1,1,10,128,4,12342.8
3,1,1,1,1,60,32,8,37965.0
4,1,0,0,1,0,2,4,22106.6
5,0,1,1,0,20,4,6,47432.6
5,0,1,1,1,100,2048,2,9182.4
1,0,0,0,1,50,2048,6,90170.6
3,0,1,0,1,30,4,6,13545.4
4,0,1,1,1,100,2,0,35816.8
2,0,0,0,1,80,4,4,11958.4
4,0,1,1,0,20,2,2,35748.8
3,0,1,0,0,70,512,10,48512.2
2,0,0,0,1,50,16,4,4816.4
2,0,0,1,0,40,256,8,103127.0
4,1,1,0,0,100,1,8,82049.6
5,1,0,1,1,20,1024,4,9233.6
2,1,1,1,0,50,16,8,105420.8
5,0,0,0,0,90,4096,2,9159.4
5,1,0,0,1,90,256,10,300112.4
1,0,1,0,0,80,16,2,17711.2
2,0,0,0,0,70,64,4,4419.8
3,0,1,1,1,30,2048,4,12132.8
2,0,0,1,0,50,4,4,12490.0
1,1,1,1,1,50,2,8,117842.2
4,0,0,0,0,0,8,4,22088.6
4,0,0,1,1,20,8,0,35794.2
3,0,1,1,0,70,4096,8,37933.4
5,0,1,1,1,80,4,4,9141.0
2,0,0,0,1,10,4,8,81076.8
5,0,1,1,0,100,8,4,9167.6
1,1,0,0,0,30,2,8,80387.0
4,0,1,1,1,50,512,10,415302.2
2,1,0,0,1,40,1,8,83323.2
5,1,0,1,1,30,8,6,47712.8
3,1,1,1,1,0,8,0,15904.6
2,0,1,0,1,70,1,0,11209.4
3,0,0,0,0,70,32,8,37955.4
2,0,1,1,1,50,128,6,90995.8
1,1,0,1,1,20,256,4,12074.0
2,1,1,0,0,0,512,4,17982.0
3,1,0,0,0,100,4096,8,37875.0
4,1,0,0,1,20,8,4,14330.6
4,1,1,1,1,80,256,10,414804.4
5,0,1,0,1,50,32,6,47487.6
5,1,1,0,0,20,2048,2,9166.8
1,1,1,1,1,50,512,4,11801.8
4,1,0,1,0,20,4,10,415769.0
3,1,0,0,0,100,128,8,37950.6
2,0,1,0,1,70,64,2,4752.8
4,1,1,1,1,70,4096,8,125085.2
1,1,0,1,0,80,32,10,103624.2
5,1,0,0,1,30,4096,8,121778.6
5,0,0,1,1,50,1,4,9135.0
4,1,1,0,1,40,1024,10,118867.0
2,1,0,1,1,50,8,6,98921.0
1,0,0,0,1,50,2048,8,101329.0
4,1,0,0,0,30,4096,4,13220.0
4,0,0,1,1,90,8,6,49576.6
4,0,0,0,0,30,512,8,40883.0
4,1,1,1,1,70,64,2,35823.0
1,0,0,0,0,100,4096,6,89482.0
1,0,1,1,1,100,32,6,91755.4
1,1,1,1,0,100,4096,10,102751.4
2,1,0,0,0,60,256,6,88309.0
5,0,1,0,0,90,2048,8,121524.0
3,0,1,0,1,50,16,4,12223.2
2,1,1,1,0,10,4096,2,17663.2
5,1,1,0,1,60,64,2,9140.4
4,0,0,0,0,70,16,0,8988.4
5,1,1,0,1,10,8,6,47381.0
5,1,1,0,0,10,16,10,298817.4
3,0,1,0,0,100,4096,10,48430.0
3,0,0,0,1,0,2048,8,44349.0
1,1,1,1,1,60,4,10,113922.4
4,0,1,1,0,60,512,6,49741.8
5,1,0,0,1,70,1024,4,9150.8
2,1,0,1,1,40,2,0,17637.2
1,1,0,1,0,90,16,6,94203.4
4,1,1,1,0,40,256,10,415447.4
5,0,1,0,1,80,256,8,121074.4
5,0,1,1,0,0,2048,8,121482.6
1,1,0,1,0,20,32,8,104613.2
4,0,1,0,1,80,256,8,39383.0
3,0,0,1,1,80,8,6,12093.2
5,1,1,0,1,20,2048,2,9164.6
1,0,0,0,0,20,4096,10,101414.0
4,0,0,0,0,100,32,6,19257.2
1,0,1,1,1,70,128,10,103064.6
