new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
0,1,1,1,0,0,1024,1,337.4748
1,1,2,1,0,1,512,1,337.4748
1,0,2,1,0,1,512,9,337.4748
0,1,2,1,0,1,4096,5,337.4748
0,0,2,1,0,0,2048,1,337.4748
1,1,2,2,1,0,1024,0,31.7822
0,2,2,0,1,1,2048,9,165.2694
0,2,1,2,0,1,512,1,337.4748
0,2,1,0,1,1,2048,9,166.9416
1,0,2,0,1,1,512,5,337.4748
0,2,2,0,0,0,512,9,164.7462
1,0,2,0,1,1,512,5,337.4748
0,1,1,2,0,1,1024,5,337.4748
0,2,1,0,0,0,4096,0,337.4748
1,1,2,1,1,0,512,1,337.4748
0,0,1,2,0,1,512,5,337.4748
1,0,2,2,1,0,512,0,164.1874
0,2,2,0,0,1,512,9,165.1774
1,0,2,2,0,1,2048,9,337.4748
1,1,1,0,1,1,1024,1,337.4748
0,2,2,2,1,0,4096,1,166.4626
0,0,1,0,1,0,1024,5,337.4748
0,2,1,2,0,0,1024,0,337.4748
0,1,2,2,1,0,512,1,337.4748
1,0,2,0,0,0,1024,0,165.4556
0,2,1,2,1,1,1024,9,337.4748
0,0,2,1,0,1,4096,5,337.4748
0,1,2,1,1,0,2048,0,31.9244
0,0,2,0,0,0,2048,9,337.4748
0,2,1,2,0,1,2048,0,337.4748
0,1,1,1,1,0,512,0,337.4748
0,2,2,0,1,0,1024,1,165.2514
1,0,1,1,1,1,1024,5,337.4748
1,1,1,1,1,0,1024,9,337.4748
0,0,2,1,0,0,512,1,337.4748
1,0,1,1,1,1,2048,0,337.4748
1,2,2,1,0,1,2048,9,167.7058
0,1,2,0,1,1,4096,1,337.4748
0,2,2,0,0,0,4096,9,165.3784
1,2,1,1,1,1,1024,5,337.4748
1,0,2,1,1,0,1024,0,167.9786
0,2,2,0,1,0,4096,1,164.143
1,0,2,2,0,1,512,0,163.7938
0,2,2,2,0,1,2048,5,165.8012
1,2,2,2,0,1,1024,0,337.4748
0,0,2,0,0,0,4096,9,337.4748
0,0,1,0,1,1,2048,5,337.4748
1,2,1,2,1,0,2048,1,337.4748
0,2,1,0,1,0,1024,5,167.7964
1,1,2,2,1,0,512,9,337.4748
1,1,1,2,1,1,2048,0,337.4748
1,0,2,1,1,0,512,9,337.4748
1,0,2,1,0,0,4096,1,337.4748
0,2,2,1,0,1,4096,9,165.0568
1,1,1,1,0,0,512,0,337.4748
1,0,1,2,1,0,4096,9,337.4748
1,1,2,1,0,1,2048,1,337.4748
1,1,2,2,0,1,4096,1,337.4748
1,1,1,1,1,1,4096,0,337.4748
0,1,2,0,1,1,4096,0,31.7572
0,0,2,0,1,0,4096,1,337.4748
1,0,2,1,1,1,512,0,164.3898
0,1,2,1,0,0,1024,9,337.4748
0,1,1,2,0,0,4096,1,337.4748
0,0,2,0,0,0,4096,9,337.4748
1,2,1,2,0,1,2048,0,337.4748
1,0,2,2,1,0,512,1,337.4748
0,0,2,2,0,0,1024,9,337.4748
0,2,1,2,0,0,2048,5,337.4748
0,0,2,2,1,0,4096,0,163.2174
1,2,2,1,1,0,1024,9,166.042
1,2,1,2,1,1,4096,1,337.4748
1,1,2,0,1,0,512,9,337.4748
0,0,2,0,0,0,512,0,161.8958
0,0,2,0,1,1,512,5,337.4748
1,2,1,2,1,0,1024,9,337.4748
0,2,1,2,1,1,1024,5,337.4748
1,0,1,0,0,1,1024,0,168.7374
0,2,2,1,0,1,4096,5,165.3036
0,0,1,0,1,1,4096,1,337.4748
1,0,2,0,1,1,2048,0,164.1068
0,0,1,1,0,1,2048,5,337.4748
1,2,1,1,0,1,4096,9,337.4748
0,1,2,1,1,0,4096,9,337.4748
1,1,1,0,0,1,4096,9,337.4748
1,1,2,2,1,1,2048,0,32.0416
0,1,1,2,0,1,512,5,337.4748
0,1,1,2,1,0,2048,9,337.4748
1,2,1,1,0,0,4096,5,337.4748
0,1,2,0,0,1,2048,9,337.4748
1,0,2,0,0,1,2048,1,337.4748
0,0,2,1,0,0,512,9,337.4748
1,0,1,1,1,1,4096,0,337.4748
1,1,1,1,0,0,512,1,337.4748
0,1,1,2,1,1,1024,0,337.4748
1,0,2,1,1,0,4096,0,165.7688
0,0,1,0,1,1,1024,1,337.4748
0,0,2,0,1,0,4096,0,164.9116
0,0,1,0,1,0,2048,0,166.6926
1,2,2,1,0,1,512,9,165.501
