new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
3,1,1,0,1,0,1024,4,15933.0
4,1,0,0,0,0,64,0,11886.6
1,1,1,0,0,70,4,4,12499.6
5,1,1,1,1,100,256,2,9257.8
4,1,0,0,0,60,2,2,9621.6
4,1,1,0,0,0,4096,6,27679.4
4,0,1,1,0,50,128,6,49648.0
4,0,0,0,1,50,16,2,9019.2
3,1,1,0,0,0,8,10,47992.2
3,1,0,0,1,10,1024,8,39396.2
5,1,0,0,1,0,64,4,9211.8
1,0,0,1,1,90,1,8,125263.2
1,1,1,0,0,30,4,2,17811.0
1,0,0,1,1,50,2048,6,90923.6
2,1,1,1,0,60,2048,6,90992.6
4,1,1,0,0,10,4,10,170454.2
5,1,1,0,1,70,32,10,299696.6
4,1,0,1,0,50,64,8,124761.8
4,0,0,0,0,50,1,2,10040.2
4,0,0,0,1,0,4,2,11906.4
1,1,0,0,1,60,4,10,80763.2
2,1,1,1,0,90,4096,6,90971.4
2,0,0,0,1,0,16,8,85458.0
2,0,1,0,1,60,1024,4,4404.6
1,1,1,0,1,20,4,2,17690.2
3,0,0,1,0,20,4096,8,38560.6
5,0,0,1,1,70,128,8,121060.4
5,0,1,1,1,0,256,0,9191.0
2,0,1,1,1,40,8,2,17759.6
3,0,1,0,1,70,8,4,12411.0
2,0,1,0,1,20,4096,2,5053.4
1,1,0,0,1,40,4,10,81070.0
3,0,0,0,1,100,16,8,37551.8
4,1,1,1,0,20,1,0,35747.6
5,0,1,0,1,60,16,10,299706.6
5,0,1,0,1,50,128,2,9174.0
4,0,0,0,0,50,1,8,82166.8
3,0,0,1,1,90,2,6,15543.2
2,0,1,0,1,50,2048,10,101205.8
3,1,0,0,0,80,128,0,12137.4
5,1,0,0,0,30,4,0,9193.8
2,1,0,1,1,10,32,4,12377.2
5,1,1,0,1,90,512,6,47657.0
5,1,0,0,0,60,4,8,121171.8
4,0,0,1,1,0,128,0,35412.0
3,1,1,1,0,20,1,2,14368.6
1,0,1,0,1,90,256,6,88697.6
2,0,0,0,0,0,4096,4,17998.4
2,0,0,0,0,30,32,6,87092.6
3,1,1,0,0,40,1024,8,38061.6
4,0,0,0,1,90,16,8,41674.2
5,0,1,0,1,20,64,2,9130.0
4,0,0,1,1,20,256,6,48786.2
2,1,0,1,0,70,64,8,102818.6
3,1,0,0,1,60,32,4,12228.0
3,1,1,1,1,50,32,10,48715.0
3,0,1,1,1,100,1,0,14378.6
5,1,1,1,0,40,512,2,9164.6
4,0,0,1,1,80,8,2,35585.8
2,0,0,1,1,60,4096,6,90776.8
5,0,1,1,1,0,32,6,47374.8
1,1,1,1,1,70,256,6,91044.8
1,1,1,0,0,80,4,4,12472.0
4,1,0,1,1,50,1024,10,415678.2
4,0,1,0,1,0,1024,6,27578.6
4,1,0,0,1,100,2048,8,38623.4
2,0,0,1,0,40,2048,0,17612.4
2,1,0,0,1,100,2,0,7474.4
5,1,0,1,1,100,512,2,9271.2
3,1,0,0,0,70,512,10,48447.2
1,0,0,0,1,30,1024,10,100689.2
1,0,0,1,0,70,1,2,17646.4
3,1,1,1,0,50,16,2,12221.4
3,1,1,0,1,20,8,6,12110.0
5,1,1,0,0,10,2048,8,121392.2
5,0,1,1,0,70,8,6,47396.4
1,1,0,1,1,30,32,6,92132.2
3,1,1,0,0,10,1,0,14356.2
3,1,1,0,1,30,32,4,12196.8
1,1,0,0,1,60,32,8,99639.4
3,0,0,1,1,10,4,10,47128.8
4,0,1,0,1,20,4096,4,13799.2
1,0,0,0,0,100,1024,2,17758.0
4,1,1,0,0,80,64,8,39556.0
3,1,1,1,0,10,8,8,38077.4
1,1,1,1,1,90,256,8,102949.6
5,0,0,1,1,100,8,0,9186.4
4,0,0,1,0,30,1024,10,416600.4
1,0,1,0,0,80,16,10,94979.8
4,0,1,0,0,100,32,6,19583.4
1,1,1,0,0,90,8,8,85834.8
2,1,1,1,0,70,1,0,17650.2
2,1,0,1,0,30,256,8,103401.8
2,0,1,1,1,50,32,10,103580.2
2,0,1,0,1,10,1,4,14759.2
3,1,0,0,0,40,16,10,48268.4
3,0,1,1,1,0,2048,2,15925.2
3,0,0,1,1,70,16,8,37435.6
1,1,1,1,1,70,8,6,98156.0
2,1,1,0,1,40,8,10,86234.6
