topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
2,10,2,10,10,1,1,10,512,100,5,0,0.134906984883
2,10,4,1000000,1,1,1000,1000,1024,100,2,0,2.0
2,10,4,10,1,0,1,10,512,10000,5,0,2.0
2,1,4,10,10,0,1,1000,1024,10000,2,0,0.149219097887
4,1,4,10,1,1,1000,10,1024,10000,2,29,2.0
2,10,2,1000000,10,1,1000,1000,512,100,5,29,2.0
2,1,4,10,1,0,1,10,1024,100,2,29,0.0150787847096
2,1,4,10,10,0,1,10,512,10000,2,29,2.0
2,1,2,1000000,10,1,1000,1000,1024,10000,2,29,2.0
4,10,4,1000000,1,0,1,10,512,10000,5,0,2.0
4,1,4,1000000,1,0,1000,10,1024,100,2,29,2.0
4,10,2,10,1,0,1000,1000,512,100,5,29,2.0
2,10,4,10,10,1,1,1000,1024,100,5,29,2.0
4,10,4,1000000,1,1,1,1000,512,100,5,0,2.0
4,10,2,10,10,1,1000,10,512,100,5,0,0.196587970472
2,1,4,1000000,10,1,1,10,1024,10000,2,29,2.0
4,10,2,10,10,0,1000,10,512,100,2,0,0.516144363057
4,10,2,10,1,1,1000,1000,512,100,5,0,2.0
4,1,2,1000000,1,0,1,10,1024,100,2,29,0.00333495382948
2,1,2,10,10,0,1000,1000,512,10000,5,29,0.330466825448
2,10,4,10,10,1,1,1000,1024,100,2,0,2.0
4,1,2,1000000,10,1,1000,1000,512,100,2,0,2.0
4,10,2,10,1,1,1,1000,1024,10000,2,0,0.0146307651874
2,1,2,1000000,10,1,1,1000,1024,10000,2,0,2.0
4,1,2,10,1,0,1000,1000,1024,10000,2,0,0.465313892827
2,1,2,10,1,1,1000,1000,512,10000,5,29,0.306934225559
2,10,4,10,1,0,1000,10,1024,10000,5,0,2.0
2,1,4,10,10,1,1000,1000,512,100,5,0,2.0
2,10,4,1000000,10,0,1,10,1024,10000,2,0,2.0
2,1,2,10,10,1,1,1000,1024,100,5,0,2.0
4,10,4,1000000,10,0,1,1000,512,10000,5,0,1.90646605197e-05
4,10,2,10,1,1,1000,10,512,100,5,0,0.198649677331
2,1,2,10,1,1,1,1000,1024,10000,2,0,0.0149167350952
2,1,2,1000000,10,1,1,10,512,100,5,29,2.0
4,1,2,1000000,10,0,1,10,1024,100,2,0,0.0025641968399
2,10,2,10,10,1,1,10,512,100,5,0,0.134906984883
2,10,4,10,10,1,1000,10,512,10000,2,29,2.0
2,10,4,10,10,1,1,1000,512,10000,5,0,0.134714976516
2,10,4,10,10,1,1,10,1024,10000,2,29,2.0
4,1,2,1000000,1,0,1,10,512,100,5,29,0.000644113173272
4,10,4,1000000,10,1,1000,10,1024,100,5,29,0.000200178935457
2,10,4,1000000,10,1,1000,1000,1024,100,5,0,2.0
2,10,2,10,1,0,1,1000,1024,10000,5,29,0.0150651670949
2,1,4,10,1,0,1000,10,1024,10000,5,0,2.0
4,10,2,1000000,10,1,1000,1000,1024,100,2,29,2.0
4,1,2,1000000,10,0,1000,1000,1024,10000,5,29,2.0
4,1,4,1000000,1,0,1000,10,1024,10000,2,0,2.0
2,1,4,1000000,10,0,1,10,512,10000,2,0,2.0
2,1,2,10,1,0,1,1000,1024,100,2,0,2.0
2,10,4,10,10,1,1,10,512,100,5,0,0.135334577983
2,1,2,10,1,1,1000,10,512,10000,5,29,2.0
2,10,2,10,1,0,1000,1000,512,100,2,0,2.0
2,10,2,10,10,1,1000,1000,1024,10000,2,29,0.739846366071
4,1,2,10,10,0,1000,1000,1024,10000,5,0,0.20817247526
2,1,2,1000000,1,1,1,10,1024,10000,5,29,2.0
4,10,2,1000000,1,0,1,10,512,100,2,29,0.0029808958484
4,1,2,10,10,1,1000,1000,512,100,2,29,2.0
2,1,2,10,1,0,1000,10,512,100,5,0,0.180272706351
2,1,4,1000000,1,0,1000,1000,512,10000,5,0,0.000133452623638
4,1,4,10,1,0,1,10,1024,10000,2,29,2.0
2,10,2,1000000,10,1,1,1000,512,100,5,29,2.0
4,1,4,1000000,1,1,1,1000,1024,10000,2,29,0.00188603962998
2,10,2,1000000,10,1,1,1000,512,100,5,0,2.0
4,1,2,10,1,0,1000,10,512,100,5,0,0.231592048947
4,10,2,1000000,1,0,1000,1000,1024,10000,2,0,0.0036753941959
4,1,2,1000000,10,1,1000,1000,512,100,2,0,2.0
2,1,4,10,10,1,1000,10,512,100,5,29,0.322565885424
4,1,2,10,1,0,1000,10,512,100,5,0,0.231592048947
4,10,4,10,10,1,1000,1000,512,100,5,29,2.0
2,10,4,1000000,1,0,1000,10,512,10000,2,0,2.0
4,10,4,1000000,10,0,1000,10,1024,100,5,0,2.0
2,1,4,1000000,1,0,1,1000,1024,100,5,29,2.0
4,1,4,10,10,0,1,10,1024,100,2,0,0.145061640133
4,1,4,1000000,10,1,1,1000,1024,10000,2,0,0.00529452857861
4,1,2,10,1,0,1,1000,1024,100,5,29,2.0
4,10,4,10,10,1,1,10,1024,10000,2,29,2.0
2,10,4,1000000,1,0,1000,10,512,10000,5,0,2.0
4,10,2,1000000,1,0,1000,10,512,100,2,29,2.0
2,1,4,10,10,1,1000,10,512,100,2,29,0.795566921725
4,1,4,1000000,1,1,1000,1000,512,10000,2,29,2.31499449167e-05
2,1,4,10,1,0,1000,1000,512,100,2,29,2.0
2,10,4,10,1,0,1000,10,512,10000,2,29,2.0
4,10,4,10,1,0,1,1000,512,100,2,0,2.0
4,10,2,10,10,0,1000,10,1024,10000,5,29,2.0
2,1,4,1000000,1,1,1000,1000,1024,100,5,29,2.0
4,1,4,1000000,1,1,1000,1000,512,10000,5,0,0.00103766223686
4,1,2,10,1,1,1000,1000,512,100,5,0,2.0
4,10,2,10,10,0,1,1000,512,100,2,0,2.0
2,10,2,10,1,0,1,1000,512,10000,5,0,0.0146811503616
2,1,2,10,1,0,1,1000,512,100,2,0,2.0
2,1,2,10,1,1,1,1000,512,10000,5,29,0.0146811503616
4,10,4,10,10,1,1,10,1024,10000,2,29,2.0
4,10,2,1000000,10,1,1,1000,1024,10000,2,0,9.66850640641e-05
4,10,2,10,10,1,1000,1000,512,100,2,29,2.0
4,1,4,1000000,1,1,1,10,512,10000,5,29,2.0
4,10,4,10,10,0,1000,10,512,100,5,29,0.175595055716
2,10,4,10,1,0,1,1000,512,10000,2,0,0.0148309441228
4,1,4,10,1,0,1,10,1024,10000,5,29,2.0
4,1,2,1000000,10,0,1,10,1024,100,5,29,0.00114115610825
4,1,2,10,1,0,1,10,1024,10000,5,0,2.0
