topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
2,10,2,1000000,1,1,1000,10,1024,100,2,29,4.08528439707e-05
2,10,4,10,1,1,1000,10,512,100,5,29,0.315559622683
4,10,4,10,1,0,1000,10,512,100,2,29,0.735413832501
2,1,4,1000000,1,1,1,1000,512,100,2,29,2.0
2,10,4,1000000,10,0,1,10,512,100,5,29,2.0
4,1,2,1000000,1,0,1000,10,1024,100,2,0,6.53645503532e-05
2,10,4,1000000,10,0,1000,1000,1024,100,2,0,2.0
4,1,2,1000000,10,0,1000,10,512,100,2,29,0.00260913496826
2,1,2,10,10,1,1000,1000,1024,100,2,29,2.0
4,1,4,1000000,1,1,1,1000,1024,10000,5,0,0.00089740080589
2,10,2,1000000,1,1,1,10,1024,100,5,29,0.00102540638367
2,10,2,10,1,0,1,10,512,10000,2,29,2.0
4,1,4,1000000,10,0,1000,1000,1024,10000,2,0,0.000192008366662
4,1,4,10,10,0,1,1000,512,10000,5,0,0.0814755502538
2,10,4,10,10,0,1000,10,512,10000,2,0,2.0
2,10,2,1000000,1,0,1,1000,1024,100,5,0,2.0
2,1,2,1000000,1,1,1000,10,1024,100,5,0,2.0
4,10,2,1000000,1,1,1,10,1024,10000,5,29,2.0
4,1,4,1000000,1,1,1000,1000,1024,100,5,29,2.0
4,10,4,10,10,0,1,10,512,10000,5,0,2.0
2,10,4,10,1,1,1000,1000,1024,100,2,29,2.0
2,10,2,10,10,1,1,1000,512,100,2,29,2.0
2,1,4,1000000,10,1,1000,10,1024,100,2,0,2.0
2,1,2,1000000,10,0,1000,10,512,10000,5,0,2.0
2,10,4,10,10,1,1000,10,1024,10000,2,0,2.0
2,1,2,1000000,10,1,1000,10,1024,100,5,29,2.0
2,10,4,1000000,1,0,1,10,512,100,2,0,0.00243891478505
4,1,4,1000000,1,1,1,1000,1024,100,5,0,2.0
2,10,2,1000000,10,1,1,10,512,10000,5,29,2.0
4,1,4,10,1,0,1000,1000,512,100,2,29,2.0
