fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
0,0,1,1,0,64,8,256,46557.4
1,0,1,1,0,128,8,256,142638.0
1,1,1,0,0,256,2,256,129738.2
0,1,1,0,1,64,32,1024,46469.6
1,1,1,1,1,256,8,256,136030.6
1,1,0,0,0,128,8,256,125404.4
1,1,0,0,1,128,32,1024,133874.4
0,1,0,0,0,128,8,1024,45980.8
0,1,1,0,0,64,32,1024,46145.0
0,0,0,0,1,128,32,1024,46299.2
1,0,0,1,1,128,32,1024,135249.8
1,1,1,1,0,128,2,256,128216.6
0,0,0,0,1,256,32,4096,46070.8
1,0,1,1,0,256,8,4096,135527.8
0,0,1,0,1,64,2,1024,46185.2
0,0,0,1,0,128,32,1024,46368.8
0,0,0,1,0,256,2,1024,46554.6
0,1,1,1,0,128,2,1024,46400.2
1,1,1,0,0,128,2,1024,135272.2
1,0,1,1,1,256,8,256,136729.2
1,0,0,1,0,128,32,1024,130621.6
0,0,0,1,1,64,8,256,46340.2
0,0,0,0,1,128,32,4096,46304.6
0,0,0,0,0,256,8,4096,46426.6
0,0,0,0,0,64,2,4096,46558.6
0,0,1,1,0,64,2,4096,46806.8
1,0,1,1,0,64,32,4096,138943.4
1,1,0,0,0,256,32,1024,131767.4
0,0,0,0,1,64,8,4096,46327.8
0,0,1,0,0,256,2,1024,46432.2
0,0,1,0,0,64,2,1024,46199.0
1,0,1,1,1,64,8,1024,142008.0
0,0,1,0,1,256,2,1024,46177.2
1,1,0,0,0,256,32,1024,131767.4
1,0,0,1,0,256,32,256,135844.0
0,0,1,0,0,256,2,4096,46143.4
1,0,0,1,0,256,32,256,135844.0
1,1,0,0,1,256,32,256,134256.8
1,0,1,0,1,256,8,256,134102.0
1,0,1,1,0,128,8,4096,136843.8
1,0,0,1,0,256,8,1024,132022.4
0,1,0,1,1,128,2,256,46367.0
1,0,1,1,0,256,8,1024,140390.4
0,1,0,0,1,128,2,256,47040.2
0,1,1,0,1,128,2,256,46285.6
1,1,0,1,1,64,32,256,135693.6
1,1,0,1,0,256,2,4096,129499.4
1,0,1,0,0,64,2,1024,135076.2
1,1,1,1,0,64,2,1024,125822.2
0,0,1,0,0,256,32,4096,46148.2
0,0,0,1,1,64,32,4096,46546.8
0,0,1,0,1,256,2,256,46342.0
0,1,1,0,0,256,32,1024,46047.4
1,1,1,1,0,128,2,256,128216.6
1,1,1,0,1,64,2,4096,131156.6
1,0,1,0,0,256,32,4096,138631.4
0,1,0,0,1,256,32,4096,46104.2
1,1,1,0,0,256,2,256,129738.2
0,1,1,1,1,64,8,256,46723.2
1,0,0,1,1,256,2,1024,135362.8
1,1,0,0,1,64,32,256,132894.8
0,1,0,0,1,256,2,256,46288.6
0,1,0,1,1,128,2,4096,46322.4
0,0,0,0,0,64,2,4096,46558.6
1,0,0,1,0,64,32,1024,133348.2
0,0,1,0,1,256,32,4096,47000.2
0,1,1,0,1,256,32,256,46169.8
1,1,1,1,0,256,2,1024,129660.2
1,1,0,0,1,64,32,256,132894.8
0,0,1,0,0,64,32,4096,46191.2
1,1,0,1,0,64,8,256,133943.0
0,1,1,0,0,64,2,256,46338.6
1,1,1,1,1,256,2,1024,129201.2
1,0,1,1,1,256,8,256,136729.2
0,0,0,0,1,64,8,256,46194.8
0,0,1,1,1,256,32,1024,46821.8
1,0,0,1,0,64,2,1024,130483.0
1,0,0,0,1,64,2,4096,132637.0
0,1,1,0,1,256,32,4096,46447.8
1,0,1,0,0,256,8,1024,138245.2
1,1,0,1,0,128,2,4096,132373.8
1,1,0,1,0,256,8,256,133679.6
1,1,1,1,0,128,32,1024,126388.4
1,0,0,1,1,64,2,4096,133870.0
1,1,0,0,0,256,32,4096,132785.6
0,1,1,0,1,64,2,1024,46614.4
1,0,0,0,0,256,2,4096,132200.2
1,1,1,0,0,128,2,256,136797.8
0,0,1,0,1,64,2,1024,46185.2
1,1,1,1,0,64,8,256,133653.4
1,0,1,0,1,128,8,256,136260.8
0,1,0,1,0,128,32,1024,47239.8
0,0,0,1,1,128,8,4096,46615.8
0,0,1,0,0,256,8,1024,46146.2
0,0,0,1,1,128,8,1024,46358.4
1,0,1,0,1,256,32,4096,138982.6
1,1,0,0,1,64,8,1024,134931.8
1,1,0,1,1,64,2,256,134107.4
1,0,0,1,1,256,32,4096,131185.4
1,0,1,1,1,256,8,1024,134859.0
