new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
0,2,1,0,1,1,1024,9,165.7104
0,1,1,2,1,1,2048,5,337.4748
1,1,2,2,1,1,4096,1,337.4748
1,1,1,2,0,1,2048,1,337.4748
0,2,1,2,0,0,512,0,337.4748
1,0,1,0,1,0,1024,0,168.1436
0,0,2,0,1,1,1024,1,337.4748
1,0,1,2,0,0,4096,0,337.4748
1,2,2,1,1,0,512,1,163.4228
1,0,2,1,0,0,2048,0,166.1558
0,2,2,2,0,1,1024,0,337.4748
1,0,2,1,1,0,4096,0,165.7688
0,2,2,2,0,0,512,1,164.9902
0,2,1,1,1,0,4096,9,337.4748
0,1,2,0,1,0,512,1,337.4748
1,0,2,1,0,1,4096,9,337.4748
0,2,2,2,0,0,1024,9,165.1044
0,2,2,1,1,0,2048,1,167.133
1,1,1,0,0,1,2048,5,337.4748
0,1,1,0,1,0,1024,1,337.4748
0,1,2,1,1,0,2048,0,31.9244
0,0,2,0,1,0,4096,0,164.9116
0,2,2,0,0,0,2048,1,164.6946
0,0,2,1,0,0,2048,1,337.4748
0,0,2,1,1,1,512,0,167.0262
0,0,2,2,0,1,1024,1,337.4748
1,1,1,2,0,0,4096,0,337.4748
1,1,1,0,0,0,2048,9,337.4748
1,0,1,2,1,1,2048,0,337.4748
1,2,1,2,0,0,4096,5,337.4748
1,0,2,0,0,0,512,9,337.4748
1,1,1,0,0,1,512,9,337.4748
0,1,1,2,1,0,1024,9,337.4748
1,0,2,0,1,0,512,0,166.2254
0,2,2,2,0,0,1024,1,165.342
1,2,1,2,1,1,4096,5,337.4748
0,1,1,0,1,1,512,9,337.4748
1,2,1,1,1,1,2048,5,337.4748
0,2,2,1,1,1,512,0,337.4748
1,1,1,2,1,0,2048,1,337.4748
1,1,1,0,0,1,512,0,32.3174
1,1,1,1,0,0,1024,0,337.4748
0,1,2,0,1,1,4096,1,337.4748
0,1,2,1,1,0,2048,0,31.9244
0,2,2,0,0,0,2048,5,163.1388
1,0,1,0,0,0,2048,0,166.7744
0,1,1,2,0,1,1024,9,337.4748
1,0,1,0,1,1,4096,5,337.4748
1,0,1,2,1,0,1024,1,337.4748
0,2,1,0,1,1,2048,0,337.4748
1,0,2,0,1,1,512,1,337.4748
0,1,1,0,1,0,1024,0,31.9034
1,1,1,0,0,1,4096,9,337.4748
1,0,2,0,1,0,512,1,337.4748
0,2,2,1,1,1,1024,0,337.4748
1,0,1,1,0,0,2048,5,337.4748
1,0,2,0,1,0,1024,1,337.4748
1,1,2,1,0,1,4096,9,337.4748
0,0,1,1,1,1,4096,1,337.4748
1,1,1,1,0,0,2048,5,337.4748
1,2,2,2,1,1,2048,0,337.4748
0,1,1,1,1,0,512,0,337.4748
0,1,2,0,0,0,4096,9,337.4748
0,0,2,0,1,0,512,1,337.4748
1,0,2,0,1,1,2048,5,337.4748
0,2,2,0,1,0,1024,0,337.4748
1,2,1,2,0,1,4096,5,337.4748
0,2,1,2,0,0,512,9,337.4748
1,1,2,0,0,0,1024,0,31.2326
0,1,1,1,0,1,2048,5,337.4748
0,2,2,1,1,0,1024,0,337.4748
1,1,1,0,0,1,4096,0,33.0218
1,0,1,1,1,1,2048,5,337.4748
1,2,2,1,0,0,512,5,165.398
0,2,2,0,0,0,2048,1,164.6946
1,0,1,2,1,0,4096,0,337.4748
0,1,2,0,0,0,4096,1,337.4748
0,0,2,2,0,0,1024,5,337.4748
0,2,2,2,0,0,2048,5,165.255
0,1,2,1,0,0,4096,1,337.4748
0,0,2,1,0,0,4096,0,164.4548
1,1,2,2,0,0,512,1,337.4748
1,0,2,2,1,1,2048,9,337.4748
1,1,2,1,0,1,2048,1,337.4748
0,0,2,1,1,1,512,5,337.4748
1,1,2,2,0,0,4096,5,337.4748
1,0,2,2,1,0,512,1,337.4748
0,0,2,2,1,1,2048,5,337.4748
1,0,2,1,1,1,2048,9,337.4748
0,2,2,0,1,0,2048,1,164.565
1,0,1,2,1,0,2048,9,337.4748
1,0,2,2,0,0,4096,1,337.4748
1,1,2,1,1,0,2048,0,32.3072
1,2,1,2,0,1,512,5,337.4748
1,0,2,2,1,0,512,1,337.4748
1,1,1,1,1,0,2048,9,337.4748
0,1,2,2,0,0,2048,5,337.4748
1,2,1,1,0,0,512,0,337.4748
0,2,1,2,0,1,1024,1,337.4748
0,1,1,0,1,1,4096,1,337.4748
