new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
5,0,1,0,0,60,4,6,47521.0
2,1,0,1,0,40,16,10,105338.2
1,0,0,1,1,60,256,6,90882.6
3,0,1,1,1,70,128,4,12227.8
3,1,1,1,0,100,16,6,11214.8
5,0,1,1,1,40,256,6,47553.8
3,0,1,1,0,40,2048,10,48688.0
4,1,1,0,1,30,128,0,9010.0
2,1,1,1,1,90,4096,10,102935.2
1,0,1,0,0,20,4096,10,101279.8
2,0,0,0,1,60,1024,2,4738.8
2,1,0,0,0,20,256,6,89379.8
3,0,0,0,0,90,16,8,37465.4
5,0,0,0,0,20,4,2,9256.8
2,1,0,0,1,40,1,10,83607.8
3,0,1,0,0,30,2048,4,12136.0
5,1,0,1,0,100,4096,6,47605.4
3,0,0,1,0,90,2048,4,12179.6
2,0,0,0,1,0,512,8,85353.4
2,1,0,0,1,80,2048,4,4317.4
1,1,0,0,0,60,4096,6,89537.0
3,1,0,0,0,0,256,10,48051.8
2,0,0,1,1,30,4,2,17733.8
5,1,0,0,1,90,512,2,9211.6
2,1,0,0,1,60,32,10,99733.0
5,1,1,1,0,80,4096,2,9175.0
4,1,1,1,0,30,2,8,123507.6
2,1,0,1,1,80,64,6,90777.2
2,1,1,1,1,30,2,2,17620.4
5,0,1,1,1,0,64,4,9237.8
5,0,1,1,1,100,128,8,122098.6
5,1,0,0,1,70,8,0,9138.6
1,0,1,1,0,0,16,10,131614.4
2,1,0,0,0,70,16,0,5010.4
4,1,1,1,1,30,128,4,43412.4
3,0,0,0,1,90,128,2,12223.8
1,1,0,1,0,30,4,4,12490.2
3,0,1,0,1,100,32,0,12225.0
3,0,0,1,1,40,2,2,13151.0
1,1,0,1,1,90,4096,4,11823.4
4,0,0,0,0,50,2048,10,113499.6
2,1,1,0,0,70,16,8,95087.2
4,0,1,0,0,80,2,6,26412.0
2,1,0,0,1,40,128,2,4863.0
4,0,0,0,1,20,4,4,15187.2
4,1,1,1,1,0,4,4,39568.4
3,1,1,1,1,100,64,4,12241.6
4,1,0,0,0,40,128,0,8975.8
5,1,0,1,1,10,2048,0,9291.0
2,0,0,1,0,50,2048,2,17729.4
4,1,1,0,1,30,128,0,9010.0
5,1,0,1,1,100,512,4,9171.0
4,1,0,1,1,80,4096,2,35843.4
1,0,1,0,1,60,4,8,80852.0
3,1,0,0,1,50,256,6,10701.6
3,0,1,0,1,60,1,2,14325.0
5,0,0,1,0,40,2048,4,9135.4
3,0,1,0,1,20,128,2,12506.0
2,1,0,1,1,60,64,2,17695.2
4,1,1,0,0,50,4,4,14590.6
5,0,0,1,1,10,2,6,47465.4
2,0,0,0,1,30,4,6,73284.4
5,1,1,0,1,80,256,2,9217.4
3,1,1,0,1,0,512,2,15970.4
1,1,1,0,1,80,16,6,84101.2
5,1,1,0,1,70,32,6,47673.2
5,1,1,1,0,80,1024,0,9189.2
5,1,1,1,0,90,1,4,9124.0
3,1,1,1,1,50,4,10,46595.2
3,0,0,1,0,100,512,0,12165.0
4,1,0,0,0,60,1024,0,8940.0
3,1,1,1,1,0,2048,0,16089.2
2,1,1,1,0,70,32,10,103517.8
4,1,1,0,0,90,1024,4,12752.0
4,1,1,0,0,60,1,2,10028.2
4,0,1,1,1,90,4096,4,43648.2
1,0,0,0,1,0,8,0,18016.0
3,1,1,1,0,10,256,8,39478.8
5,0,0,0,0,10,4,0,9143.0
4,0,1,0,1,100,1024,10,110930.0
4,0,0,1,1,80,16,8,124770.4
3,0,1,0,1,30,2048,2,12113.8
3,0,1,1,1,70,8,2,12417.8
5,0,1,0,1,80,8,4,9158.0
5,0,1,1,1,0,4,10,300022.6
2,0,0,1,0,40,64,6,91040.2
4,1,1,1,0,60,1,10,420330.8
2,0,0,0,0,100,4,2,5447.6
4,0,1,1,0,70,32,2,35822.6
1,0,0,1,0,60,128,8,102606.2
3,0,1,0,0,50,128,0,12179.6
1,0,0,0,1,30,512,6,89145.8
1,0,1,1,1,0,32,10,131752.4
5,0,0,0,0,60,128,6,47484.0
1,0,0,0,1,0,4096,8,85544.4
3,0,1,0,1,0,1,10,48008.2
3,1,0,1,1,40,1024,8,38152.8
1,0,1,1,0,0,16,0,17893.6
2,0,1,1,0,60,1024,4,11823.8
5,1,1,0,1,70,4096,6,47553.8
