ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,86225.6
0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,84321.2
0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,78031.6
1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,72883.0
0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,83013.4
0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,72233.2
0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,72037.4
1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,89719.2
1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,83376.2
1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,81348.4
0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,97802.4
0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,81511.0
1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,69275.8
1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,79287.6
1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,97767.6
0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,68581.4
1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,77774.6
1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,69840.2
0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,66745.2
1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,64621.0
1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,74531.4
1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,77985.6
0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,78025.8
1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,77547.8
1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,93066.0
0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,92305.0
1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,81124.4
0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,90812.8
0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,84340.6
0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,83005.8
1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,71093.0
1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,66301.2
1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,78319.4
0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,79478.4
0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,63717.6
0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,61937.2
0,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,73565.2
0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,81905.6
0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,72370.2
1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,69421.0
1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,86158.0
1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,99108.6
0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,79230.0
0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,73364.4
0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,74155.6
0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,74876.6
1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,86659.0
0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,87806.2
1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,80933.2
1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,61102.2
0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,80323.8
1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,81855.4
0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,89027.2
0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,79729.4
1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,74010.2
0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,68183.8
0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,66958.2
0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,80164.8
1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,84604.6
1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,66028.4
1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,74695.4
1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,91002.6
1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,70507.6
1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,77946.0
0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,74502.6
1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,86609.2
1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,87850.6
0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,85272.8
1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,68780.8
0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,86246.2
0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,70507.0
0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,59004.4
1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,78530.0
0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,74742.0
1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,86635.0
1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,68217.2
1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,81344.4
1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,86444.8
1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,77459.4
1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,89691.0
1,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,81546.0
1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,87298.2
1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,77306.6
0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,80336.8
1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,90626.2
1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,55732.8
1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,67852.4
1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,88249.0
0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,83699.8
0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,83375.8
1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,93935.6
1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,77118.6
1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,85307.2
0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,60622.4
0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,77950.8
0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,89056.0
1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,80670.8
1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,62087.2
0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,83568.2
0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,83156.4
