new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
4,1,0,1,0,40,2,2,35853.8
3,0,1,1,1,10,512,2,12437.4
5,0,1,1,1,70,16,2,9147.2
3,0,1,1,1,10,256,2,12417.8
5,0,0,1,1,10,256,0,9168.4
1,0,0,1,1,70,64,0,17827.4
3,0,1,0,0,60,1024,6,10546.4
3,1,0,1,1,100,512,2,12119.8
3,0,1,1,0,20,4096,8,38452.0
3,1,0,1,0,30,4,8,37737.0
1,0,1,0,1,90,1,2,17696.8
3,0,1,0,0,60,32,8,37922.0
4,1,1,0,0,10,1024,2,9250.4
1,0,1,1,1,90,1024,6,91039.6
4,0,1,0,1,80,4,0,9344.4
5,0,0,0,0,80,256,2,9205.8
4,1,0,0,0,40,1,8,82289.0
4,0,0,0,1,90,1,2,10005.8
4,0,1,0,1,100,256,0,8899.2
5,0,1,0,0,50,32,10,301424.0
5,1,0,0,1,20,1,2,9110.4
2,1,1,1,1,80,2048,2,17825.2
2,0,1,1,0,100,2,10,117619.6
1,0,1,0,0,30,64,4,11887.6
5,1,0,0,0,10,512,8,121786.2
1,0,0,1,0,70,64,2,17805.0
2,1,1,0,1,20,4096,6,89478.2
2,1,1,1,1,90,256,8,103031.8
4,0,1,0,0,70,1,2,10044.4
5,0,1,1,1,30,64,6,47586.2
1,0,1,1,0,20,2,0,17639.2
2,1,1,1,0,40,2,0,17645.8
1,0,1,0,0,30,1,8,83575.6
2,0,1,1,1,90,128,0,17648.6
5,0,0,1,0,10,16,0,9206.4
2,1,0,1,0,50,4,2,17645.4
4,1,0,0,0,50,128,0,8963.2
5,0,0,1,1,50,128,4,9202.4
1,0,0,1,0,100,16,4,11936.8
5,0,0,1,0,50,8,2,9180.8
4,1,0,1,0,70,128,6,49606.2
1,0,0,1,1,20,2048,2,17723.0
2,0,0,0,1,40,512,10,101634.4
5,1,1,1,1,30,256,10,301846.8
5,1,0,0,1,10,8,6,47435.4
2,1,0,1,0,80,128,6,90760.0
2,0,1,0,1,70,32,6,88289.6
1,0,0,1,0,50,32,0,17800.4
5,1,1,0,1,10,4,10,300142.4
2,1,0,1,1,40,2,0,17637.2
1,0,1,1,0,50,128,8,102977.0
3,1,0,0,0,70,8,6,12084.2
1,1,1,0,1,80,1024,2,17734.6
5,0,1,1,0,100,512,4,9159.6
5,1,0,1,1,0,2,4,9217.2
2,0,1,1,0,30,4,0,17692.6
1,1,0,0,0,70,1024,10,100651.4
4,0,1,0,0,70,512,6,19678.6
5,1,0,0,0,80,4096,0,9176.2
3,1,1,0,1,70,1024,2,12159.2
2,1,1,0,1,10,512,4,5751.6
2,1,0,1,1,20,256,2,17693.0
2,1,0,1,0,100,1024,8,102605.0
3,1,1,0,0,70,8,8,37059.6
2,1,0,1,0,60,2048,8,102757.6
4,0,1,0,1,20,8,2,9258.2
5,1,1,1,1,40,1024,10,299774.8
2,0,0,1,0,60,4096,8,102715.8
3,0,1,0,0,0,2,4,15832.8
2,0,1,0,0,30,16,8,97088.8
5,0,0,1,1,90,16,0,9192.2
5,1,0,0,0,100,1,4,9156.6
5,0,0,1,1,60,1,0,9144.2
2,0,0,1,1,0,8,2,17811.8
1,1,0,1,1,10,128,2,17705.8
3,1,0,1,0,70,4096,6,10725.4
5,0,0,0,0,70,4096,2,9126.8
1,0,1,1,1,60,4096,8,102740.4
4,1,0,0,1,20,256,4,13812.4
3,1,0,0,0,100,4096,6,10591.6
2,1,1,0,0,0,4,4,18026.8
1,1,0,1,0,80,1,0,17667.8
2,1,0,0,1,90,1024,8,100282.6
2,1,1,0,1,0,2048,10,85511.0
4,0,0,1,1,0,4096,8,115916.4
4,1,1,1,0,60,32,0,35661.8
3,0,1,1,1,60,2,0,13208.2
5,1,0,0,0,80,4,10,300955.0
4,0,1,0,1,100,256,0,8899.2
4,0,0,0,1,40,128,2,8974.4
4,1,0,0,1,40,512,2,8969.2
5,1,0,0,1,10,8,2,9108.6
4,0,0,0,1,80,512,10,112473.4
2,0,0,1,1,100,4096,6,90647.6
2,1,1,0,0,60,2048,10,101300.2
5,1,0,0,1,90,32,4,9136.4
1,1,0,1,0,50,64,2,17799.0
5,0,0,1,0,70,4,0,9160.4
1,1,0,1,0,40,4096,10,103048.6
3,0,1,1,0,50,8,4,12520.8
