new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
2,1,1,0,0,0,1,0,0,0,45.952
2,2,1,1,1,0,0,1,0,1,66.82
4,3,1,1,1,1,1,1,1,0,42.72
1,3,2,0,1,1,0,0,0,0,164.458
4,1,3,1,0,1,1,0,1,1,23.762
2,1,1,0,0,1,0,1,1,1,49.898
1,3,1,0,1,1,1,0,1,0,154.916
3,1,3,0,1,1,1,0,1,0,32.298
4,2,1,1,1,0,0,0,0,0,31.33
1,1,2,0,0,1,0,0,0,0,85.976
2,3,3,1,0,1,0,0,0,0,84.892
3,1,3,0,0,0,1,0,0,0,32.938
3,1,1,1,0,1,1,0,0,1,29.714
3,3,1,1,1,1,0,1,1,0,52.14
2,2,1,1,0,1,0,1,0,0,67.692
1,2,1,0,0,1,0,1,1,0,118.988
4,1,1,1,0,0,0,1,1,1,23.768
1,2,2,1,1,0,1,0,0,0,122.508
1,3,3,0,0,1,1,0,0,1,182.676
1,2,1,0,1,1,1,0,1,1,116.314
1,3,1,1,1,0,1,0,0,0,169.86
1,3,3,0,0,1,0,1,1,0,153.162
3,2,2,0,1,1,0,0,1,0,40.216
4,3,1,1,1,1,1,0,1,0,40.842
1,3,2,1,1,1,0,1,0,1,172.592
2,1,1,0,0,0,0,0,0,0,45.368
3,2,2,1,1,1,1,0,1,0,41.478
3,3,3,0,0,1,0,0,1,0,52.332
3,3,1,0,0,1,1,1,1,0,61.84
3,1,1,1,0,0,0,1,0,0,31.736
1,1,1,0,1,1,1,0,1,0,85.196
4,1,3,0,1,0,0,1,1,1,25.034
3,3,1,0,0,1,1,1,1,1,61.73
4,2,3,0,1,1,0,1,1,1,31.544
1,3,1,1,0,0,0,0,0,1,157.142
1,3,1,0,0,0,1,1,0,0,193.886
2,1,1,1,0,1,0,1,1,1,47.116
1,3,1,0,0,0,0,0,1,0,142.062
1,1,3,1,1,1,1,1,1,1,87.206
3,2,3,1,1,0,0,1,0,1,46.274
2,3,1,1,1,1,1,0,0,0,91.506
2,1,1,1,0,1,0,1,1,0,46.958
1,1,2,0,1,1,1,1,1,1,93.946
3,3,2,1,0,0,0,0,1,1,50.068
1,3,1,0,0,0,0,1,0,0,181.834
1,2,2,0,1,1,1,0,1,0,116.47
3,3,1,0,1,1,1,1,0,1,74.976
4,1,2,1,0,1,1,1,0,1,23.932
4,3,2,0,1,1,1,1,0,0,52.758
2,1,2,0,0,1,0,1,0,0,49.786
1,2,3,0,0,1,1,1,0,1,142.464
4,3,2,1,0,0,0,1,1,0,39.67
1,1,2,1,0,0,0,1,0,1,88.972
2,3,1,1,0,0,1,0,0,0,92.174
2,3,2,1,0,0,0,0,1,1,72.788
3,2,2,0,1,0,1,0,0,1,49.512
2,2,3,1,1,1,0,0,0,1,61.618
3,1,2,0,1,0,1,1,1,1,33.76
4,1,2,0,1,1,0,1,1,0,24.802
2,1,1,1,0,1,1,0,1,1,43.84
4,2,1,1,0,0,1,0,1,1,30.464
2,1,2,1,1,0,0,0,1,1,42.344
4,2,2,1,0,0,0,0,0,0,32.322
3,1,2,0,1,1,1,1,1,0,33.48
3,1,3,0,1,1,0,1,0,0,33.288
2,3,2,1,0,0,1,0,1,1,81.304
1,3,2,1,1,0,0,1,0,1,172.1
2,2,3,1,1,1,0,1,0,0,66.554
3,3,3,1,1,0,1,1,1,1,58.858
1,2,2,0,0,0,1,1,0,0,141.288
2,3,3,0,1,0,1,1,0,0,103.226
2,2,1,0,1,0,1,1,1,0,66.048
4,2,2,1,1,1,1,1,0,1,36.216
3,2,3,0,1,0,0,1,1,0,42.51
3,3,1,1,1,0,0,1,0,1,63.06
3,1,1,1,0,0,1,1,0,0,32.08
2,2,1,1,1,0,0,1,1,1,58.998
3,3,2,1,1,0,0,0,1,1,49.338
4,1,1,0,1,0,0,1,0,0,24.874
2,2,1,1,0,1,0,1,0,0,67.692
4,1,2,1,0,1,0,1,1,0,23.71
4,3,2,1,1,0,0,0,1,0,37.484
2,1,1,0,0,0,0,0,1,0,45.504
2,1,2,0,0,1,0,1,1,0,49.774
3,2,3,1,0,0,0,0,0,0,44.022
4,3,1,1,0,0,1,1,0,1,50.398
1,1,3,0,1,0,1,0,1,1,86.044
3,2,3,1,1,1,0,0,0,0,43.608
1,1,2,1,0,1,0,0,1,0,81.262
1,1,3,1,1,1,1,0,0,0,80.582
2,3,2,1,1,0,1,1,0,1,98.544
1,2,3,1,1,0,0,1,1,1,111.856
3,2,1,1,0,0,1,0,0,1,47.036
1,3,1,1,1,0,1,1,0,1,183.93
2,3,2,1,0,1,1,0,0,0,93.156
1,1,2,0,0,0,0,0,1,0,86.078
1,2,2,0,1,1,1,0,1,0,116.47
1,3,2,0,1,1,1,0,0,0,178.698
2,2,1,1,1,0,1,1,1,0,62.368
1,2,2,0,1,0,0,0,0,0,121.286
