new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
3,1,1,0,0,70,1,0,14238.4
2,0,1,1,0,20,4096,8,103580.6
2,1,0,1,1,100,256,2,17689.2
2,0,1,1,1,70,4,8,113750.2
3,1,1,1,1,10,8,2,12518.4
3,1,0,0,1,70,512,4,12099.8
5,0,0,1,0,70,2,0,9162.0
4,1,0,1,0,80,4096,4,43500.0
5,0,0,0,1,30,64,4,9137.8
3,0,0,0,1,30,32,10,48867.0
1,1,1,1,0,90,4,4,12423.6
3,1,0,0,1,30,1,4,14256.0
4,0,1,1,1,70,1,4,42895.6
1,1,1,0,1,0,4,4,18506.8
2,1,1,1,1,20,2048,8,103784.8
3,1,1,1,1,30,512,2,12154.4
5,1,1,0,1,0,128,0,9242.2
2,0,1,1,1,70,8,10,109200.6
1,1,1,1,0,70,1024,8,102884.6
4,0,0,0,1,90,64,10,112728.8
4,1,0,0,0,40,256,6,19917.0
2,0,0,1,0,20,64,10,103684.0
3,1,1,1,0,40,32,0,12136.4
4,0,0,0,0,60,2048,10,113324.8
2,1,1,0,1,0,2,2,11420.6
1,0,1,0,1,80,64,10,101453.8
4,1,1,1,1,10,128,10,415684.8
5,1,1,1,0,50,32,10,301933.8
5,0,1,1,0,10,256,0,9144.8
4,0,0,1,0,0,2,8,116105.6
1,0,1,0,0,40,1024,4,11871.2
5,0,1,1,0,30,64,4,9149.4
5,1,0,1,1,70,1024,6,47572.0
1,1,1,0,1,20,4096,0,17739.2
3,0,1,1,0,100,2048,0,12109.6
1,1,1,0,1,10,1,8,83309.8
4,1,1,0,0,20,1024,6,20230.2
1,1,0,1,0,0,4096,2,17957.0
3,1,1,1,1,100,1,8,42675.2
1,0,0,0,1,30,128,0,17754.6
3,0,0,1,1,100,2048,10,48809.8
2,0,1,0,0,100,2,6,73401.6
1,0,1,0,0,30,8,2,17670.0
5,1,0,1,1,30,16,8,121358.6
2,0,0,0,1,90,1024,10,100488.0
1,1,0,1,1,40,2048,2,17772.2
4,0,1,0,0,60,128,2,8925.4
2,0,0,0,0,0,128,2,11398.6
4,1,0,0,0,70,64,10,113891.6
4,0,1,1,0,90,16,10,416772.0
1,1,1,1,1,70,16,10,105468.6
3,0,1,1,0,50,1024,0,12150.0
3,0,1,0,0,30,2048,10,48748.0
5,1,1,0,0,50,512,6,47695.2
4,1,0,0,0,50,128,2,8957.8
1,1,0,1,0,20,64,8,103783.4
1,1,0,0,1,0,512,10,85231.0
3,0,1,0,1,70,2,6,15504.2
3,0,1,0,1,30,64,0,12088.2
2,0,1,1,0,30,1,8,125094.6
5,0,0,0,0,70,16,2,9158.6
4,0,1,0,1,60,2048,4,12930.2
5,1,0,1,0,40,2,2,9110.0
4,0,1,0,0,80,32,8,39807.2
1,1,0,1,0,0,64,10,131705.4
4,1,1,1,1,20,2048,6,48821.4
3,0,1,0,0,60,128,8,37802.0
5,0,0,1,0,80,4,10,300641.8
2,1,1,1,1,20,1,4,15260.0
5,1,1,0,1,10,128,8,120922.4
1,1,0,0,0,100,256,8,101605.2
5,1,0,0,1,70,16,6,47590.4
2,1,1,0,1,60,64,0,4719.8
4,0,0,0,1,50,128,8,39624.6
4,0,0,1,1,10,8,10,414416.8
3,0,1,0,0,70,2,8,39071.8
4,1,0,0,1,50,32,0,8965.6
4,0,0,0,1,40,4,6,23644.2
1,1,1,0,0,80,512,0,17740.6
2,1,1,0,1,50,1024,6,89216.2
2,0,1,0,1,90,128,10,100753.0
3,1,1,0,0,50,2048,8,38006.4
5,0,0,1,1,60,8,10,299256.2
1,0,0,0,1,60,8,8,86012.0
3,0,0,0,1,80,1,4,14401.8
1,1,1,0,1,10,64,6,87801.8
4,1,1,1,0,90,64,4,43658.4
5,1,0,0,0,50,128,8,122073.4
1,0,0,0,0,20,1024,4,12005.2
2,0,0,1,0,20,8,0,17623.8
2,0,0,1,0,50,256,0,17665.0
2,1,0,0,0,80,16,10,95433.8
2,1,1,0,1,80,8,10,86300.6
1,1,0,0,0,10,4096,0,17763.0
5,0,1,0,0,30,1,0,9128.2
5,0,0,0,0,30,4096,8,121167.2
3,1,0,1,0,20,1,8,42659.8
1,0,0,0,0,40,4,8,81205.6
5,1,1,1,0,60,16,10,299457.0
1,0,1,0,0,40,4,6,72561.2
