topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
2,10,2,1000000,1,1,1,10,1024,10000,5,0,2.0
2,1,2,1000000,1,1,1,10,512,100,2,0,0.00140669959406
2,10,2,10,10,0,1000,1000,1024,10000,5,29,0.275935087554
4,10,4,1000000,10,1,1000,1000,512,100,2,0,2.0
2,10,2,1000000,10,0,1000,1000,512,100,5,29,2.0
2,10,4,10,1,0,1,1000,1024,100,5,29,2.0
2,10,2,10,10,0,1,1000,512,100,5,0,2.0
2,10,2,1000000,10,1,1,1000,1024,10000,5,0,2.0
4,1,2,1000000,10,1,1,1000,1024,100,5,29,2.0
4,1,2,1000000,1,1,1,10,1024,100,5,29,0.000671348402586
2,10,2,1000000,1,0,1000,1000,1024,10000,5,29,5.17469356963e-05
2,1,4,10,10,1,1,1000,512,10000,2,29,0.149510514841
2,10,4,10,1,1,1,1000,1024,10000,2,0,0.0147819207101
2,1,4,1000000,1,0,1,10,512,100,5,29,0.000829312732606
4,1,2,10,10,1,1000,10,1024,100,2,0,0.542094089547
2,10,4,10,10,0,1000,10,512,100,5,0,0.322014372031
2,1,4,1000000,10,0,1000,10,1024,100,2,0,2.0
4,10,2,1000000,1,1,1,10,512,100,5,0,0.00089740080589
4,10,4,10,1,1,1,10,512,100,5,29,0.0144578214812
4,10,4,10,10,0,1000,1000,512,100,2,0,2.0
2,1,4,1000000,10,0,1000,10,1024,10000,5,29,2.0
4,10,2,1000000,10,1,1000,1000,512,100,2,29,2.0
2,10,4,10,10,1,1000,10,512,10000,2,0,2.0
4,10,2,1000000,1,0,1,10,512,10000,2,29,2.0
4,1,2,1000000,10,1,1,10,512,10000,2,0,2.0
4,10,4,1000000,10,0,1,10,1024,10000,5,0,2.0
2,1,4,1000000,1,0,1000,1000,1024,100,2,29,2.0
2,1,2,10,1,1,1,1000,1024,100,5,0,2.0
2,1,2,10,1,1,1000,1000,1024,100,2,0,2.0
4,1,2,10,10,1,1000,10,512,10000,2,0,2.0
2,10,4,1000000,1,1,1000,10,512,100,2,0,0.000792545173032
2,1,4,10,1,1,1,1000,512,10000,2,0,0.0149507791318
2,1,2,10,10,1,1000,10,512,10000,2,0,2.0
4,10,2,10,1,1,1000,1000,512,10000,2,0,0.615073610016
4,1,4,10,1,1,1000,10,1024,100,5,29,0.250094301981
4,10,4,1000000,1,0,1,10,1024,10000,2,29,2.0
2,10,4,10,1,1,1,10,512,100,2,29,0.0147328972973
4,10,2,1000000,10,1,1000,10,512,10000,5,0,2.0
2,10,2,1000000,10,1,1,1000,512,100,2,29,2.0
4,1,4,10,1,1,1000,1000,1024,10000,2,29,0.745406438136
4,1,2,1000000,1,1,1,10,512,100,2,0,0.00328320689378
4,10,4,10,1,0,1000,10,1024,10000,5,29,2.0
2,10,2,10,10,1,1000,1000,1024,10000,2,29,0.739846366071
4,10,4,10,1,0,1,1000,1024,100,5,29,2.0
4,10,2,10,10,1,1,10,1024,10000,2,29,2.0
2,10,2,10,1,1,1,1000,1024,100,2,29,2.0
4,10,4,1000000,10,1,1,1000,1024,100,5,29,2.0
4,10,4,10,1,1,1000,1000,1024,10000,5,0,0.218911326179
4,1,4,1000000,10,1,1,10,1024,100,5,0,2.0
2,1,4,10,10,0,1000,1000,512,100,2,29,2.0
4,1,4,1000000,10,1,1,1000,1024,100,2,0,2.0
4,1,2,1000000,10,0,1,1000,1024,10000,2,0,0.00530406090887
4,10,4,10,10,1,1,1000,512,100,2,29,2.0
4,1,4,10,10,1,1,10,512,100,2,0,0.146148325782
2,1,4,10,1,1,1000,10,512,10000,2,29,2.0
4,1,4,1000000,1,1,1,10,512,10000,2,0,2.0
4,10,4,10,1,1,1000,1000,512,10000,5,0,0.215494666661
4,10,2,10,10,1,1,1000,512,100,5,29,2.0
4,10,2,10,1,0,1,10,1024,10000,2,0,2.0
2,1,2,10,10,0,1,1000,512,100,5,29,2.0
2,1,2,10,1,1,1000,1000,512,10000,5,0,0.310406717297
2,10,4,1000000,1,1,1,10,1024,10000,5,0,2.0
4,10,2,1000000,10,0,1000,1000,1024,10000,2,0,2.0
2,10,4,1000000,1,0,1,10,512,10000,5,0,2.0
2,10,4,10,1,1,1000,1000,512,100,5,0,2.0
2,10,2,1000000,10,0,1,1000,512,10000,2,0,2.0
4,1,4,1000000,10,1,1,1000,1024,10000,2,0,0.00529452857861
2,10,4,1000000,10,0,1000,10,512,100,5,0,2.0
4,10,2,1000000,1,1,1,10,1024,10000,2,0,2.0
2,10,4,10,10,1,1,10,1024,10000,2,29,2.0
2,10,4,10,1,0,1000,1000,512,100,2,0,2.0
4,1,4,10,10,1,1,10,512,10000,5,29,2.0
4,10,4,1000000,1,1,1,10,1024,100,5,0,0.000870165576577
2,1,4,1000000,1,1,1,1000,512,100,5,29,2.0
4,1,4,1000000,1,1,1000,1000,1024,100,5,29,2.0
2,1,2,10,1,0,1000,1000,1024,10000,2,0,0.832051234913
4,10,2,10,1,0,1000,10,1024,100,2,0,0.5960865699
2,1,4,1000000,10,0,1000,10,1024,100,5,29,2.0
2,10,4,1000000,10,0,1,1000,512,10000,2,0,2.0
2,10,4,1000000,10,1,1,10,1024,100,2,29,2.0
2,1,2,1000000,10,0,1,1000,1024,100,2,0,2.0
2,10,4,1000000,10,1,1,1000,1024,100,2,0,2.0
4,1,4,10,1,1,1000,10,512,100,2,29,0.732897297312
4,10,2,10,10,0,1,1000,1024,10000,2,0,0.141819286083
4,1,4,10,10,1,1000,1000,1024,100,5,29,2.0
4,10,2,1000000,1,0,1,1000,512,100,5,29,2.0
2,10,2,10,1,1,1,10,1024,100,5,29,0.0148323058843
4,1,2,1000000,1,0,1,1000,512,10000,5,29,0.000742159998802
4,10,2,1000000,1,1,1,10,512,100,2,29,0.00292642538977
2,1,4,10,10,0,1000,10,1024,100,5,0,0.319450175191
4,1,4,10,10,0,1,1000,512,10000,5,0,0.0814755502538
4,10,2,10,1,1,1000,1000,1024,100,2,29,2.0
4,10,2,10,1,0,1,10,512,100,2,0,0.0147288120129
4,1,4,10,1,0,1000,10,1024,10000,2,0,2.0
4,1,2,10,10,0,1000,1000,1024,10000,2,29,0.526500559003
4,1,4,10,10,0,1000,10,1024,100,5,29,0.187027043221
2,1,2,1000000,1,0,1,10,512,100,2,29,0.00127597049335
4,1,2,1000000,1,1,1,10,1024,100,2,29,0.00343027713208
2,1,2,10,1,1,1,10,1024,10000,2,29,2.0
2,1,2,10,10,1,1000,10,1024,100,5,29,0.340601054276
