ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,84080.0
0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,64427.8
0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,67653.6
1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,75137.8
0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,63548.8
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,60058.0
1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,70982.8
1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,74682.2
1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,89222.2
0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,80194.6
1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,76388.4
0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,62314.2
0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,90620.8
1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,71088.2
1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,78474.4
1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,66854.8
1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,86431.4
1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,72914.0
0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,85323.2
1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,75049.4
0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,69791.4
1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,78560.0
0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,83785.2
0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,69258.2
1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,78833.6
1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,64822.8
1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,85092.2
0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,69317.8
0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,84387.0
0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,75521.2
0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,95202.0
1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,63788.6
0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,70534.6
0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,77658.0
1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,92734.0
1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,70868.2
1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,88981.8
0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,62647.4
0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,76508.2
0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,83139.8
0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,83280.2
1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,82863.6
1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,86445.0
1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,67747.4
1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,76237.4
0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,68871.2
0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,70744.0
1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,79692.6
1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,77804.4
0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,1,85923.6
0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,68038.4
1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,74366.6
1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,69018.2
1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,86334.6
0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,82364.4
1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,83732.2
0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,72054.0
1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,82841.0
0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,73302.4
1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,81495.6
0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,69584.2
0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,72888.2
1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,85253.4
0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,74872.4
0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,74796.6
1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,92004.8
1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,65158.2
0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,75430.2
0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,74229.8
0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,86374.4
0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,86793.0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,60684.6
1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,89369.8
1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,82940.8
1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,76808.4
0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,73813.4
1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,75421.6
0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,73060.4
1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,68826.6
0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,76052.2
0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,98603.2
0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,60141.8
0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,72116.2
1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,79106.4
1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,84501.6
0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,87546.8
0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,70030.2
0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,60393.0
0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,91710.8
1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,80018.4
0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,68945.6
0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,86778.2
0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,75254.4
0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1,90799.0
1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,84071.8
0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,72067.2
0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,74243.0
0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,82595.4
1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,80629.8
1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,74744.4
