ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,69584.2
1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,96934.0
1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,83197.6
1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,85484.4
1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,78581.4
1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,65463.2
1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,94297.4
1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,70880.6
0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,96055.8
1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,71656.0
0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,82703.0
0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,77034.4
0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,65080.2
0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,79797.2
1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,72063.4
1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,81806.2
1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,79105.8
0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,67942.2
1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,85805.8
1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,86855.4
1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,78041.6
0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,60912.8
0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,81603.8
1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,82873.6
0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,79890.0
0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,69249.2
0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,78815.0
0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,61686.2
1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,86588.2
0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,65050.8
1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,64822.8
1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,79991.4
0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,73283.6
1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,69857.4
0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,82628.8
0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,72778.8
0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,75922.4
0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,73792.8
0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,87564.4
1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,71745.4
0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,91654.6
1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,78396.8
0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,62931.8
1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,89635.0
1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,80371.8
1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,85982.0
0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,76981.6
1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,88191.8
1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,65731.0
1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,1,81195.4
0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,89075.4
0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,62766.0
1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,78373.0
0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,88941.6
1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,71884.0
1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,77023.8
0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,85888.8
1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,72147.8
0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,80024.6
1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,67785.8
0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,85913.4
1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,60859.6
0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,88271.8
1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,92817.6
1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,64633.8
1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,80373.8
1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,77145.0
0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,61903.2
0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,88737.4
1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,74775.0
0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,80915.2
0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,81130.2
0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,88673.6
1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,84811.2
1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,88982.8
0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,67526.2
0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,77463.6
0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,87721.8
1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,64641.2
1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,85813.8
0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,66768.4
1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,66391.4
0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,58666.8
0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,90440.6
1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,91970.4
1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,83033.0
1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,94521.4
0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,65832.6
0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,65125.2
1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,87395.6
0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,72653.4
0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,75451.2
0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,83059.6
1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,87897.8
1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,63513.0
0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,64435.6
1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,95956.6
0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,95300.0
1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,84145.0
0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,63540.8
