new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
3,1,0,0,1,30,8,4,12638.0
4,0,1,1,0,40,256,4,43432.2
2,1,1,0,0,50,512,10,101102.0
2,1,0,0,1,40,32,10,100218.0
1,1,0,0,0,30,16,0,17666.4
4,0,0,1,1,70,4096,8,125029.2
3,1,0,1,1,0,8,0,15837.6
5,1,0,1,0,90,128,10,300645.2
5,0,1,0,0,0,16,4,9245.6
1,1,1,0,0,30,2048,2,17690.4
1,1,0,0,1,60,4,8,81068.0
5,1,0,0,1,90,4096,6,47620.6
4,0,1,0,0,70,4,2,9348.4
4,0,1,0,0,60,2048,0,8939.8
5,0,0,0,1,100,32,4,9157.8
3,1,0,0,0,100,4096,6,10591.6
2,1,0,0,0,50,4,2,5476.6
4,0,0,0,1,0,64,8,76071.0
5,0,1,1,0,50,16,8,121615.0
5,0,1,1,0,80,128,8,121780.0
1,0,0,0,0,50,512,0,17649.8
3,1,0,0,1,50,512,10,48764.6
2,0,0,1,0,0,32,10,131772.2
4,0,1,0,0,40,128,2,8940.4
1,0,1,1,0,50,1024,4,11830.8
1,1,0,1,1,0,2048,4,18473.2
3,1,0,0,1,0,32,6,20767.4
4,1,0,0,0,100,512,4,12773.2
1,1,0,1,1,20,512,2,17678.2
4,0,1,0,1,40,2,10,182649.6
5,1,1,1,0,70,8,2,9158.2
3,1,0,0,1,90,8,0,12520.2
1,0,1,1,1,100,1,4,15314.6
5,0,0,1,1,90,16,2,9188.0
2,0,1,1,0,10,512,4,12436.0
5,1,0,0,1,20,512,8,121295.6
4,1,1,1,1,60,4096,2,35810.8
2,1,0,1,1,80,16,0,17661.8
1,0,0,1,0,0,4,0,18001.8
2,0,1,1,0,50,128,2,17742.2
2,0,0,0,0,50,16,2,5039.8
1,0,1,1,0,0,2048,0,17961.8
1,1,0,1,0,0,64,8,131572.8
3,1,0,1,0,10,8,0,12474.6
2,0,1,1,1,10,2,2,17615.0
5,1,1,1,1,0,2,10,298199.0
3,1,1,0,1,70,512,8,38100.2
5,0,1,0,0,50,16,4,9193.0
2,1,1,0,1,0,16,10,85263.2
3,0,0,1,1,40,8,10,47441.0
3,0,1,0,0,40,1024,8,38363.4
5,0,0,0,0,50,64,4,9134.0
2,1,0,1,0,10,2,6,107417.8
3,1,1,0,1,30,2048,10,48655.8
3,0,1,0,1,70,1024,0,12198.0
1,1,0,0,1,80,1,0,17663.2
1,0,1,0,0,70,512,8,100352.4
2,0,0,0,0,30,256,2,4863.8
2,0,0,1,1,70,64,2,17661.2
4,0,0,0,0,10,64,4,13902.4
5,0,0,1,0,100,128,10,301075.2
1,0,0,0,1,0,1,6,82125.6
1,1,0,0,1,40,1,6,78916.4
5,1,0,0,1,30,256,8,121721.4
1,1,0,1,1,70,64,8,102991.6
4,1,0,0,1,60,256,4,12907.8
3,1,0,1,0,70,1024,4,12107.0
4,0,0,1,1,80,2,2,35801.2
1,0,1,0,1,0,8,6,82103.8
4,1,0,0,0,50,4,10,158900.0
1,1,0,1,1,90,64,0,17678.2
4,0,1,0,0,70,8,4,13874.2
5,0,1,0,0,20,4096,2,9169.0
2,0,1,1,0,30,4096,2,17647.2
4,0,0,1,1,70,32,6,49547.4
2,1,0,0,1,50,4,10,80753.0
2,1,0,0,1,20,8,2,5330.6
2,0,0,1,1,80,4096,8,102636.6
5,0,1,0,0,100,1,6,47482.0
4,1,0,0,0,100,32,6,19472.0
1,1,1,0,0,30,4096,2,17751.0
2,1,1,1,1,90,256,6,91190.4
5,1,1,1,1,10,8,8,121482.2
2,0,0,0,0,10,64,6,88247.2
1,0,1,1,0,80,512,4,11803.0
4,1,1,0,1,100,32,6,19682.0
4,1,1,0,1,10,2048,6,21726.4
2,1,0,0,0,100,512,4,4420.2
1,0,1,0,0,90,1,10,83220.4
4,1,1,0,1,10,64,8,46804.6
2,1,0,1,1,70,4096,6,91255.6
5,1,0,1,1,60,256,0,9163.2
2,1,1,1,0,40,4096,0,17687.8
5,0,1,0,1,70,2,2,9124.0
3,1,0,1,0,30,2,4,13159.0
1,0,0,0,0,70,256,2,17702.8
2,1,1,0,0,10,512,0,5828.8
2,0,0,0,1,90,32,0,4706.2
3,1,1,0,1,80,64,10,48524.0
4,0,1,0,0,0,2048,4,22104.4
