ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,81949.2
0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,57741.6
1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,78199.8
1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,76293.2
1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,79922.4
0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1,76785.0
0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,71634.0
0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,74531.6
0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,62645.6
0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,71756.0
0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,79807.8
1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,96445.8
0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,89720.0
0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,69778.2
0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,70564.0
0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,76349.0
1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,75534.8
0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,68506.2
1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,94189.4
0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,80243.4
1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,69078.4
1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,79398.4
1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,73636.4
1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,79236.2
1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,85036.8
1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,89150.6
0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,75673.0
0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,75547.6
0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,72847.2
1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,89536.8
1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,71875.4
0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,71761.2
0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,66785.2
1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,94222.4
1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,71274.2
0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,69759.8
0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,83736.4
0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,71398.0
1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,73436.4
1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,68470.6
0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,69090.6
0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,65927.0
0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,73435.0
1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,72091.8
1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,87664.4
1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,96285.4
1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,65510.8
0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,80371.2
0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,87450.6
1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,66005.4
1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,81911.6
0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,78896.4
0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,77979.4
1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,70249.2
1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,63951.8
1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,92289.4
1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,83906.8
1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,76494.4
1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,82313.4
1,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,92024.0
0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,68460.0
0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,66410.0
1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,74263.6
0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,87125.4
1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,89564.2
0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,83307.4
0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,77978.0
0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,78240.0
0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,68426.4
0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,85137.2
0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,80170.4
0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,69893.0
1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,92575.0
1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,77801.8
0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,84773.8
1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,69526.6
0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,84563.8
1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,75801.4
1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,71072.0
1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,86098.6
1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,85538.4
0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,71404.8
1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,80369.2
1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,61952.4
1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,90648.0
1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,73110.6
0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,77665.8
1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,70882.6
1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,83715.0
0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,96643.6
1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,77529.8
0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,83329.4
1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,64550.4
0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,84308.2
1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,74352.0
1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,85849.4
0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,69875.6
1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,76226.0
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,56544.0
1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,84328.2
