new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
3,3,1,1,1,1,1,0,1,0,56.19
2,3,2,1,1,0,1,0,1,1,80.616
4,2,2,1,0,0,1,1,0,0,36.08
4,1,1,0,1,1,0,1,1,0,24.768
3,2,1,0,1,0,0,0,0,1,44.76
4,2,2,0,1,1,0,0,0,0,34.0
3,3,3,1,0,1,1,1,1,0,59.394
2,2,1,0,1,0,1,0,1,1,61.864
4,2,1,1,0,0,1,1,0,1,36.142
1,2,2,1,1,0,1,1,0,0,131.674
3,1,3,0,1,1,1,1,1,1,33.568
4,3,3,1,0,0,0,1,1,0,39.576
1,3,3,0,1,1,1,1,1,1,164.926
4,3,1,1,0,1,0,0,1,1,37.176
3,1,2,1,1,1,0,0,1,0,29.288
2,3,2,0,0,1,0,1,0,0,96.672
2,2,1,1,0,0,1,1,1,0,63.382
1,1,3,1,1,0,1,1,0,0,86.826
1,1,1,0,1,0,0,1,0,0,92.808
3,1,1,0,0,0,0,0,1,0,31.212
1,1,1,0,1,0,1,1,1,1,94.024
2,3,2,1,0,1,1,0,0,1,93.188
1,2,1,0,0,1,0,1,1,0,118.988
2,3,1,0,0,0,0,0,1,1,74.592
1,1,3,0,0,1,1,0,0,0,87.706
4,1,1,1,1,1,1,0,1,0,22.168
4,3,2,0,0,0,1,1,0,1,53.58
4,3,3,1,0,1,0,1,1,0,39.426
1,1,2,0,0,0,0,0,1,0,86.078
1,2,2,1,0,0,0,0,1,1,104.996
2,2,1,0,1,0,1,1,0,1,75.07
2,1,2,1,1,1,0,1,0,0,45.708
4,2,3,1,1,0,0,0,1,1,29.14
3,2,3,1,1,1,1,1,0,1,50.268
2,3,2,0,0,1,1,1,0,0,104.776
3,2,3,0,1,0,0,0,0,1,45.934
2,3,3,0,0,1,1,1,0,1,104.798
3,2,1,1,0,0,0,1,0,1,46.942
2,1,1,1,0,0,0,1,0,1,46.77
4,2,2,1,0,1,1,0,0,1,34.536
4,2,1,0,0,1,0,0,0,0,33.696
3,3,3,1,0,1,0,1,1,0,52.822
4,3,3,0,0,0,0,0,0,0,46.5
3,2,3,0,0,0,1,1,1,0,46.122
1,2,3,0,0,1,1,0,1,0,118.026
3,1,1,1,1,1,1,1,1,0,31.164
2,1,2,1,1,0,0,0,1,0,42.288
1,1,2,1,0,0,0,0,0,0,81.224
1,3,2,1,0,0,1,0,1,0,151.506
2,2,3,1,1,1,0,1,0,0,66.554
3,2,3,1,1,1,1,1,0,1,50.268
4,3,1,1,0,1,1,1,0,0,50.78
1,1,2,0,0,1,1,0,0,1,87.322
4,2,2,1,1,0,1,0,0,1,33.982
4,2,3,0,0,1,0,0,0,1,34.896
2,3,1,0,0,0,1,0,1,1,83.59
1,2,2,0,0,1,1,1,0,0,141.49
2,1,3,1,0,0,0,1,1,0,46.918
1,3,1,1,0,0,1,0,0,0,171.492
4,3,2,1,0,1,0,0,1,1,37.546
3,1,1,0,0,1,1,0,0,0,32.076
1,1,2,1,0,1,0,1,0,0,88.254
3,3,3,0,0,1,0,1,0,1,67.88
3,3,1,0,0,1,1,0,1,0,58.612
4,3,2,1,1,0,0,1,1,0,39.01
1,2,3,1,0,0,1,0,0,1,124.936
4,2,3,1,0,0,0,0,0,1,32.798
2,2,2,1,1,1,0,0,1,0,55.212
2,3,2,0,0,0,1,1,1,0,88.004
3,3,1,0,0,0,0,0,1,0,51.418
4,2,3,0,0,0,0,1,0,1,36.574
1,1,3,1,0,0,0,1,1,1,88.844
2,1,2,0,0,0,0,1,0,0,49.612
2,2,3,1,0,0,0,0,0,1,62.422
4,3,3,0,1,0,1,1,1,0,44.512
2,2,1,1,0,1,0,0,0,0,61.738
1,2,1,1,1,0,1,1,0,0,131.712
2,2,2,1,0,1,1,1,0,1,71.738
3,2,1,1,1,0,0,0,1,1,37.616
1,2,1,1,0,1,0,0,1,0,104.622
4,1,1,1,1,0,0,1,0,1,22.928
3,3,2,0,1,1,0,1,1,0,54.636
1,3,1,1,0,0,1,0,1,1,151.178
3,3,3,1,0,0,0,1,1,0,52.69
3,3,2,1,1,0,0,1,0,1,63.254
2,2,1,0,0,1,0,0,1,0,58.066
3,2,3,0,1,0,1,1,0,1,53.438
2,3,1,1,1,1,1,1,0,0,98.636
4,2,2,1,0,1,1,1,1,0,31.878
3,1,2,0,1,0,1,0,0,1,31.37
1,3,3,1,0,0,0,0,1,1,137.97
2,3,3,0,0,0,0,0,0,1,88.724
3,2,3,0,0,1,1,0,0,0,51.544
1,3,2,1,0,0,1,0,1,0,151.506
3,3,1,0,0,0,1,1,1,0,61.784
2,1,1,0,0,0,0,0,0,1,45.634
4,3,3,1,0,1,0,0,0,1,44.148
3,2,2,1,1,1,0,1,0,0,46.608
3,3,3,0,1,0,0,1,0,0,66.494
3,1,1,1,0,0,1,1,1,0,32.0
