ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,89238.4
1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,90196.0
0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,67900.8
1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,60531.4
0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,76596.8
0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,73378.2
1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,86083.8
1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,94230.4
0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,74736.6
0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,80334.6
1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,0,80451.0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,60418.2
0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,77763.0
1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,76626.8
1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,67057.6
0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,78476.4
1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,76369.8
0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,75980.4
1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,84070.2
1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,97607.0
0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,65023.2
0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,78754.8
0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,78053.8
0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,70855.8
0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,72572.8
0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,93150.2
0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,74318.4
1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,66030.8
0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,68956.4
1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,70877.4
1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,69781.2
1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,67597.0
1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,93384.2
1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,71113.4
1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,69872.2
0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,74367.2
1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,87490.0
