topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
2,10,2,10,1,0,1000,1000,1024,10000,5,0,0.278203782156
2,10,4,10,10,0,1,1000,1024,100,5,29,2.0
2,10,4,10,10,1,1000,10,1024,100,2,0,0.741656147059
2,1,4,1000000,10,0,1000,10,1024,10000,5,29,2.0
4,10,4,1000000,10,1,1000,1000,1024,100,2,0,2.0
4,10,2,1000000,1,1,1000,1000,512,100,2,0,2.0
2,1,2,1000000,10,0,1,10,1024,10000,5,0,2.0
4,1,4,1000000,1,0,1,1000,512,10000,5,29,0.000867442053645
4,10,4,1000000,10,1,1000,1000,1024,100,2,29,2.0
2,10,2,10,1,1,1000,10,1024,10000,5,0,2.0
4,10,4,1000000,1,0,1000,1000,1024,100,2,29,2.0
4,1,4,1000000,10,1,1,10,1024,100,2,29,0.00565539536702
2,1,2,10,10,0,1,10,512,100,2,29,0.149283100676
4,1,4,10,10,0,1000,10,1024,10000,2,0,2.0
4,1,2,1000000,10,1,1000,1000,512,100,2,29,2.0
2,1,2,1000000,10,0,1000,10,1024,100,5,29,2.0
4,1,2,10,10,0,1,10,512,10000,2,29,2.0
4,1,2,1000000,10,1,1,1000,512,100,2,0,2.0
4,10,4,10,1,1,1000,10,1024,10000,5,29,2.0
4,10,2,10,10,0,1000,10,1024,100,5,0,0.201600614427
2,10,4,10,10,0,1000,1000,512,100,2,0,2.0
4,10,4,10,10,1,1,10,512,10000,2,29,2.0
2,1,4,1000000,10,0,1,1000,1024,100,2,29,2.0
2,10,4,1000000,1,1,1000,10,512,10000,5,29,2.0
4,1,4,1000000,10,0,1,10,512,100,5,29,0.000118473247515
2,10,4,10,1,1,1,10,512,10000,5,0,2.0
2,1,2,10,10,0,1,10,1024,100,2,0,0.149368891649
2,1,4,10,10,0,1,10,1024,100,5,29,0.137058567999
4,1,2,1000000,1,0,1,1000,512,100,2,29,2.0
4,1,2,1000000,1,1,1,10,512,100,2,29,0.00321239529757
2,10,2,1000000,1,0,1000,1000,1024,100,5,29,2.0
4,1,2,1000000,10,1,1000,1000,1024,10000,5,0,2.0
4,10,4,10,10,1,1000,1000,512,100,2,0,2.0
4,10,4,1000000,10,0,1000,1000,512,100,5,0,2.0
4,10,4,10,10,0,1000,1000,512,10000,5,29,0.195504008345
4,10,2,1000000,10,1,1000,1000,512,100,2,0,2.0
2,1,4,10,10,0,1,10,512,100,2,0,0.149765164235
2,10,2,1000000,1,1,1000,1000,1024,10000,2,0,0.000339078604957
2,10,4,1000000,1,0,1,10,512,10000,5,29,2.0
2,1,2,10,1,1,1000,10,512,10000,2,0,2.0
4,1,2,1000000,10,1,1000,1000,1024,100,5,0,2.0
4,1,4,1000000,10,0,1,10,512,100,5,29,0.000118473247515
2,10,2,1000000,10,0,1,10,1024,100,2,29,2.0
2,1,4,10,1,0,1,10,1024,100,5,29,0.0152285784708
2,10,2,10,10,0,1,10,512,10000,5,29,2.0
4,1,4,1000000,1,0,1,1000,1024,100,2,29,2.0
4,10,2,10,1,1,1000,1000,1024,100,5,29,2.0
