ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,73651.4
1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,71877.8
1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,79534.0
0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,67499.4
0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,87624.4
1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,66781.0
0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,74118.8
1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,76997.2
1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,86427.8
0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,72965.8
0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,75428.6
0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,69987.6
1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,78331.4
1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,70052.8
1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,68147.4
0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,87481.6
1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,0,68079.6
1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,93909.4
1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,70858.8
1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,73523.8
1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,80889.0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,62636.2
0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,74747.0
0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,72740.4
1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,65373.8
0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,73292.8
1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,66862.2
0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,73377.4
0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,81479.6
0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,71716.0
0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,61271.2
0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,76926.0
0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,87492.6
0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,99286.0
0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,89339.4
1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,66051.4
0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,90093.4
1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,97950.0
1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,82347.6
0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,79847.8
0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,61706.8
1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,89404.6
1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,93957.0
0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,87037.0
1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,90301.4
0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,83275.6
0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,82426.6
0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,74110.0
0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,59027.0
1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,74202.0
1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,69161.4
1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,71843.4
1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,76429.6
0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,82200.6
0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,78530.0
1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,74185.6
0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,70361.6
1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,76546.4
1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,74963.6
1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,79873.6
0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,89900.6
1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,70837.2
1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,84416.6
0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,82553.0
0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,77984.2
1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,73313.8
1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,73862.4
1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,83613.6
0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,75542.4
0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,82407.8
1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,92604.8
0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,93482.4
1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,78124.0
0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,85209.2
0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,95118.4
0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,96283.2
1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,86080.4
1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0,78145.8
1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,87793.4
1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,87735.6
1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,86289.8
0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,70064.8
0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,81491.6
1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,88121.0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,77257.8
0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,91240.6
0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,74184.8
1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,72222.0
1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,80781.2
1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,67055.2
1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,60326.6
0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,62609.0
1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,86072.4
0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,68926.2
1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,63196.8
0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,80416.6
1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,73672.6
1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,64528.2
1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,95018.0
0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,76609.6
