new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
1,2,1,1,1,1,4096,5,337.4748
0,1,2,0,0,1,2048,0,32.1222
0,2,2,2,0,1,512,5,164.7928
0,1,1,1,1,1,1024,0,337.4748
1,0,1,0,0,1,1024,0,168.7374
0,0,1,1,1,0,512,9,337.4748
1,1,2,2,1,1,1024,5,337.4748
0,0,2,2,1,1,4096,1,337.4748
0,2,2,2,1,1,512,0,337.4748
0,0,1,1,0,1,1024,1,337.4748
1,2,1,1,0,0,512,0,337.4748
1,2,1,2,1,1,2048,5,337.4748
0,0,1,0,1,1,4096,5,337.4748
0,1,1,0,1,0,512,1,337.4748
0,1,2,2,1,0,512,9,337.4748
1,0,1,1,0,1,2048,0,337.4748
1,0,2,1,0,0,2048,1,337.4748
1,0,1,0,0,1,4096,0,166.5042
0,0,2,2,0,0,4096,5,337.4748
1,1,2,2,0,1,4096,1,337.4748
0,1,2,2,1,0,512,5,337.4748
1,2,2,1,0,0,4096,5,165.547
0,0,2,0,1,1,512,5,337.4748
1,2,2,1,1,0,2048,5,165.7582
0,2,2,2,0,1,1024,5,164.4504
1,2,1,2,1,1,4096,0,337.4748
0,1,1,1,0,0,4096,9,337.4748
0,2,1,2,0,1,1024,0,337.4748
1,0,1,2,0,1,1024,5,337.4748
0,0,1,1,1,1,512,1,337.4748
1,2,1,0,0,1,2048,0,337.4748
0,1,2,0,0,0,512,5,337.4748
0,2,1,1,0,0,1024,0,337.4748
0,2,2,0,0,1,2048,0,337.4748
0,2,2,1,0,0,4096,1,166.6604
1,0,2,2,1,0,2048,1,337.4748
1,1,1,0,0,0,4096,5,337.4748
1,1,2,1,1,0,4096,1,337.4748
0,2,1,0,1,0,2048,1,167.6616
0,2,1,0,1,1,4096,1,167.3416
1,1,1,2,1,1,4096,9,337.4748
1,2,2,0,0,1,512,5,164.6832
1,0,2,2,0,1,4096,0,164.1062
1,2,2,1,1,1,512,5,165.232
1,1,2,0,1,0,4096,5,337.4748
1,0,1,1,1,0,2048,1,337.4748
1,1,2,2,0,1,2048,9,337.4748
1,2,2,0,1,0,4096,9,165.358
1,0,1,1,1,0,2048,9,337.4748
1,0,2,0,0,0,4096,0,164.1756
0,1,2,1,1,1,512,9,337.4748
1,2,2,1,0,1,512,0,337.4748
0,0,1,2,0,1,1024,5,337.4748
1,0,1,1,1,1,4096,5,337.4748
1,1,2,2,0,0,2048,5,337.4748
1,2,2,2,0,1,1024,0,337.4748
0,1,2,1,1,1,1024,5,337.4748
1,1,1,1,1,1,512,0,337.4748
1,2,2,0,0,1,2048,0,337.4748
0,0,2,1,1,1,4096,9,337.4748
0,1,1,2,0,0,512,5,337.4748
0,0,2,1,1,0,512,9,337.4748
1,0,2,1,0,1,4096,5,337.4748
0,2,2,1,0,0,2048,5,167.7276
0,2,2,1,1,1,1024,1,166.4296
1,0,2,2,0,0,2048,1,337.4748
1,2,2,1,1,1,2048,9,166.3972
1,2,2,2,0,1,4096,1,167.0054
0,0,2,2,1,0,512,5,337.4748
0,0,1,0,0,1,512,5,337.4748
1,0,2,2,0,0,1024,0,167.1676
1,2,1,0,1,0,2048,9,166.901
1,1,1,1,1,0,512,1,337.4748
1,2,2,0,0,0,1024,0,337.4748
0,2,2,2,0,1,1024,0,337.4748
0,1,1,1,1,0,4096,5,337.4748
0,1,1,2,1,0,512,5,337.4748
0,0,1,0,1,1,4096,9,337.4748
1,2,2,0,0,0,2048,9,165.0488
1,1,1,0,1,1,2048,5,337.4748
0,2,2,1,0,1,512,5,163.3292
1,1,1,1,1,0,4096,0,337.4748
1,2,1,1,1,0,512,1,337.4748
0,0,2,1,0,0,1024,9,337.4748
0,2,2,2,1,0,4096,9,165.7986
0,1,1,2,0,1,4096,5,337.4748
0,2,1,0,0,0,4096,5,167.179
1,0,1,0,1,0,1024,0,168.1436
0,2,2,2,1,1,4096,5,165.53
0,1,1,2,1,1,2048,5,337.4748
0,2,1,2,0,1,1024,0,337.4748
1,2,2,2,1,0,512,9,165.0668
0,2,2,0,0,1,2048,5,163.1684
0,2,1,2,0,0,4096,0,337.4748
1,0,1,1,0,1,1024,0,337.4748
0,1,1,2,1,1,2048,9,337.4748
0,2,2,0,0,0,4096,9,165.3784
0,1,2,1,0,0,2048,9,337.4748
1,1,1,2,0,0,2048,9,337.4748
0,2,2,2,0,1,512,0,337.4748
