new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
1,2,2,1,0,0,1,1,1,0,118.986
4,3,1,1,0,1,0,0,0,1,42.946
1,2,2,1,0,1,1,0,0,1,125.044
1,2,3,1,0,1,1,1,0,0,133.926
1,2,3,1,0,0,0,0,0,0,117.062
1,2,2,1,0,1,0,0,0,1,116.844
4,2,2,1,1,0,0,0,1,1,28.638
1,3,2,1,0,1,1,0,0,0,172.904
4,1,2,1,1,0,1,1,0,0,23.02
1,3,2,1,0,0,0,1,1,1,147.77
4,2,3,1,0,0,1,0,1,1,31.496
2,3,2,1,0,0,1,1,1,0,85.048
1,1,1,0,1,0,0,0,1,1,83.93
1,3,3,1,1,1,1,1,1,0,157.34
2,1,3,0,0,1,0,0,0,0,46.456
1,1,3,0,1,0,1,1,1,1,93.876
3,3,3,0,1,0,0,0,1,0,52.232
1,3,3,1,0,1,0,1,0,1,174.358
4,3,2,1,0,0,0,0,1,1,37.926
3,3,2,1,1,0,1,1,1,0,58.982
4,2,3,1,1,0,0,0,1,1,29.14
4,1,2,1,1,0,1,0,0,0,22.842
3,3,1,1,1,1,1,1,0,1,71.092
3,1,2,1,1,1,1,0,1,1,29.632
4,3,3,0,1,1,0,1,1,1,40.67
4,1,3,0,1,0,1,1,0,0,25.004
3,1,2,1,1,0,0,0,0,1,29.232
1,1,2,1,0,0,1,0,0,0,82.198
2,1,1,0,0,1,0,0,0,0,45.67
2,3,3,1,0,1,1,1,0,1,99.82
2,3,3,0,0,0,1,1,1,0,88.118
4,3,1,0,1,0,1,1,1,0,44.536
2,3,1,1,0,0,0,0,1,0,72.72
4,1,3,0,0,0,0,0,0,1,24.924
2,2,3,1,1,0,1,1,0,0,70.222
2,1,1,0,1,0,0,0,0,1,44.846
1,2,3,1,0,1,0,0,1,0,105.498
4,3,1,0,0,1,0,0,1,0,38.6
1,3,3,1,1,0,0,0,1,0,136.942
4,3,3,1,1,0,1,1,0,0,49.88
1,2,3,1,0,0,0,0,1,0,105.714
3,2,2,1,1,0,0,1,0,0,46.368
1,2,1,0,1,1,1,0,0,0,129.166
2,1,2,0,0,1,0,1,1,0,49.774
3,1,2,1,1,1,0,1,1,1,31.026
3,2,3,0,1,1,0,0,1,1,40.426
2,1,2,0,0,0,1,0,0,1,46.568
2,3,3,1,0,1,0,1,1,0,77.16
3,2,3,0,1,0,0,1,1,0,42.51
4,3,1,1,0,1,0,0,1,0,37.184
2,2,1,0,1,1,0,0,0,1,64.528
2,3,1,1,1,1,1,1,0,1,99.084
4,2,2,0,0,1,0,0,0,0,34.498
1,1,1,0,0,1,1,0,0,1,86.822
2,3,2,0,1,0,0,0,0,1,86.744
4,3,1,0,1,1,0,1,0,0,48.914
4,3,3,1,1,0,0,1,0,1,46.204
3,3,3,0,1,1,0,1,0,1,66.808
1,1,3,1,1,1,1,1,0,1,87.288
3,1,3,1,1,0,1,1,0,1,31.128
3,2,3,0,0,1,1,0,1,0,44.486
3,3,1,0,1,1,0,1,1,0,54.708
3,1,3,0,0,0,0,0,1,1,32.174
1,3,1,0,0,0,0,1,0,1,182.612
2,2,2,1,0,0,0,1,1,1,59.93
3,2,3,0,0,0,1,1,1,1,46.206
2,3,3,0,1,0,0,0,1,1,75.29
2,3,2,1,1,1,0,1,1,1,76.862
4,3,3,1,0,1,1,0,1,1,42.452
1,3,3,1,0,0,0,1,0,0,173.138
4,3,2,0,0,0,1,0,0,1,50.028
4,3,2,1,0,0,1,0,1,1,41.87
4,1,3,1,0,0,0,1,0,0,23.73
3,2,2,1,0,0,0,1,0,1,46.986
1,2,2,0,0,0,1,1,0,1,141.992
2,2,1,1,1,1,0,1,0,1,66.91
2,2,1,1,1,0,1,0,1,1,58.686
3,2,1,1,0,1,1,1,0,0,51.016
2,1,1,1,1,0,1,1,0,1,45.922
3,3,3,1,0,1,1,1,0,1,71.806
3,2,2,1,0,0,1,1,0,0,50.954
1,2,3,0,1,1,1,0,0,1,130.32
4,1,2,0,0,1,0,1,1,0,25.162
1,1,2,1,1,0,1,1,1,0,86.876
1,1,1,1,1,1,0,1,0,0,86.362
1,3,1,0,1,0,1,1,0,0,191.974
1,2,2,0,1,1,1,0,0,1,129.944
2,1,3,0,1,0,1,1,0,1,49.57
4,3,3,0,1,1,1,0,1,1,43.494
4,1,2,0,1,1,0,1,1,1,24.768
4,1,1,1,0,1,0,1,1,1,23.984
1,2,3,0,0,0,1,0,0,0,131.456
1,2,2,0,1,1,1,0,0,1,129.944
3,1,1,0,1,0,1,0,1,1,31.006
4,1,2,0,0,1,0,1,1,0,25.162
2,2,1,0,0,1,0,1,0,1,72.228
2,3,3,1,1,1,1,0,1,0,80.966
3,3,3,1,0,1,1,1,1,1,59.254
1,2,3,0,1,1,1,0,1,1,117.306
1,1,1,0,1,1,1,0,1,0,85.196
