new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
3,0,1,1,1,60,2048,2,12032.0
5,0,0,0,0,60,256,2,9193.2
1,1,0,1,0,40,8,4,12176.2
4,1,1,1,1,100,128,6,49734.2
4,1,0,1,1,0,32,8,115809.0
3,0,1,0,0,70,4096,2,12071.4
3,1,0,0,1,30,64,4,12055.8
3,0,0,0,1,70,32,10,48457.2
5,0,1,0,1,40,512,6,47512.2
4,0,1,0,0,10,32,4,14030.8
3,0,1,1,0,0,256,4,15971.2
3,0,0,0,0,10,256,4,12459.4
2,1,1,1,1,70,16,4,11919.0
5,0,0,0,0,90,16,6,47357.0
1,1,0,0,0,100,512,0,17752.8
2,0,1,1,1,90,1024,4,11844.2
4,1,1,1,0,10,64,2,35652.4
2,0,0,1,1,100,32,6,91828.8
4,0,1,1,1,30,1024,0,35767.2
3,0,1,1,1,0,1,8,44294.4
2,0,0,0,1,100,512,2,4681.8
1,0,0,1,0,0,512,2,17941.6
1,1,1,1,1,60,8,10,109535.6
4,1,0,1,1,0,256,0,35721.4
4,0,0,1,1,10,512,2,35649.2
2,0,1,0,1,100,64,10,101270.2
3,0,1,1,0,20,32,6,10914.8
2,1,1,1,1,40,4,10,114206.8
4,1,0,1,0,50,128,10,414882.4
4,0,0,1,0,0,1024,4,39579.0
4,1,1,0,1,90,512,8,39234.8
5,1,1,0,0,100,32,0,9187.8
1,0,1,1,1,20,32,0,17726.6
4,1,0,1,1,90,64,4,43673.2
1,1,0,1,1,10,1,0,17684.0
2,0,0,0,1,70,128,10,100439.6
5,0,0,1,1,90,4096,10,302349.4
3,0,1,0,0,100,256,6,10606.0
4,1,1,0,0,100,1024,0,8889.8
2,1,1,0,1,50,256,8,101366.0
5,1,0,1,0,70,128,0,9227.2
3,1,1,1,0,20,1,10,50071.6
4,0,0,0,0,30,128,6,19871.8
3,0,0,0,1,70,32,2,12249.2
3,0,1,1,1,50,16,8,37968.8
3,0,0,0,1,50,4,4,13055.8
2,1,1,1,0,0,64,4,18541.4
1,1,0,0,0,60,4,6,72865.4
5,0,1,0,1,30,128,4,9170.4
3,0,0,0,1,0,512,4,15904.6
4,1,0,1,0,70,2,0,35630.6
5,0,1,0,0,40,512,10,301181.2
3,1,0,0,1,50,16,10,48003.2
2,0,0,0,1,60,64,0,4720.4
4,0,1,0,0,0,128,8,75935.0
1,0,1,1,0,0,64,0,17911.6
4,1,0,1,1,30,2048,8,124648.2
1,1,0,1,1,50,512,10,102911.0
5,1,1,0,0,30,2048,0,9178.6
1,0,0,0,1,50,4096,4,11847.6
5,1,0,0,0,60,16,6,47644.0
1,0,0,1,1,40,4096,0,17695.6
3,0,1,0,1,80,8,2,12507.6
3,0,1,1,1,70,32,6,10856.6
3,1,0,0,0,60,8,8,37438.6
2,1,0,1,1,60,2048,6,90754.6
3,0,0,0,1,40,2048,8,38088.4
2,1,0,0,0,20,4096,6,89775.4
4,1,1,1,1,90,1,0,35900.8
4,1,1,0,1,30,8,6,22593.8
5,1,0,0,1,90,2,10,298174.0
4,0,1,0,1,40,4096,8,40805.4
2,1,0,0,1,60,1024,2,4728.2
3,1,0,0,1,100,2,8,39145.2
2,1,1,1,1,90,128,10,102935.2
4,0,1,0,0,40,8,4,13943.4
2,1,0,1,0,0,4096,8,131518.6
2,0,0,0,0,80,4096,8,101501.2
2,1,0,0,1,80,4,10,80742.6
4,0,0,1,0,50,1,8,123927.8
1,1,1,0,0,0,1024,0,17934.4
2,1,1,1,0,30,4096,4,11936.2
2,1,1,0,1,20,512,8,101085.0
2,0,0,1,0,100,512,8,102671.0
3,0,1,1,1,50,64,2,12166.0
5,0,1,1,0,30,32,2,9158.6
2,0,0,0,0,20,2,4,12801.2
3,1,1,1,1,100,64,4,12241.6
1,0,0,0,1,40,4,2,17716.8
5,1,0,0,1,0,16,8,121672.8
3,0,1,1,1,80,512,2,12111.4
5,1,0,0,0,0,16,8,121652.8
3,0,1,1,1,90,512,6,10639.6
4,1,1,0,0,100,1024,0,8889.8
2,1,1,0,1,100,32,4,4613.6
5,1,0,0,1,10,8,0,9134.4
5,1,0,1,0,0,256,6,47491.0
1,1,1,1,0,50,128,4,11860.4
3,0,1,1,0,0,128,0,15809.0
3,0,0,0,1,70,8,4,12482.2
