new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
2,1,0,0,1,90,2048,6,83244.6
4,0,0,1,0,60,128,10,416509.8
1,0,1,0,0,100,16,2,17712.4
1,1,1,0,0,40,1024,6,89616.4
4,0,1,0,0,10,1024,6,21708.0
3,0,1,0,0,50,16,2,12328.0
5,0,1,1,0,30,4096,8,121796.4
1,1,1,0,0,20,1024,2,17698.6
5,1,0,0,0,20,16,8,120623.8
1,1,1,0,0,0,32,4,18537.6
5,0,1,1,0,10,512,6,47554.8
3,0,1,1,1,0,1024,6,20861.0
2,1,1,0,1,100,64,6,89163.6
4,1,0,0,1,90,2,2,9522.4
3,1,1,0,1,40,1,4,14291.0
2,0,1,0,0,90,64,2,4648.0
5,0,0,0,0,0,1,6,47433.2
4,0,0,0,0,90,512,2,8924.4
5,1,0,1,0,80,16,2,9211.2
4,0,1,0,1,30,8,8,49271.6
1,0,1,0,1,90,128,0,17799.2
5,0,0,1,0,90,4096,2,9205.6
2,1,1,1,0,70,1,8,125378.6
1,0,0,1,1,90,1024,2,17755.8
4,0,1,1,0,70,8,8,124906.4
4,0,0,1,1,0,32,6,40889.4
1,0,1,0,0,50,4096,10,100959.0
3,1,0,0,1,80,32,4,12062.4
1,0,1,1,0,90,8,2,17792.8
3,0,0,1,1,60,1,2,14404.8
1,1,1,0,1,20,128,6,89327.8
2,0,1,1,1,40,2,10,117697.4
4,0,0,1,0,0,128,8,115793.2
2,0,0,1,1,10,8,4,12428.0
3,0,1,1,1,90,64,6,10469.6
2,1,1,1,0,30,1,8,125411.2
1,0,0,1,0,50,2,8,117412.2
1,0,1,1,1,60,256,10,102636.4
5,1,1,1,0,70,4,2,9196.8
3,0,0,0,0,60,128,10,48553.6
5,0,1,0,1,70,2,10,298560.8
1,0,1,0,1,90,1,8,83572.8
4,1,1,1,1,100,16,4,43510.8
1,1,0,0,1,50,8,8,86033.6
1,1,0,0,1,20,512,6,89416.6
3,0,0,0,0,100,128,4,12371.0
2,0,0,1,1,100,512,4,11802.4
4,1,1,0,1,90,4,0,9344.8
1,0,0,1,0,10,2,6,107487.4
1,1,1,0,1,20,2,2,17678.2
1,1,1,0,0,0,128,10,85321.2
1,1,0,1,1,80,16,0,17771.8
5,0,1,0,1,0,128,2,9199.0
5,0,1,0,1,80,2,8,120968.4
1,0,1,0,1,100,128,8,101987.6
5,0,1,0,1,20,16,6,47393.2
5,1,0,1,0,40,1024,6,47561.4
3,1,1,0,0,40,1,6,18077.6
2,1,0,1,1,80,1,8,125148.6
3,1,1,1,1,0,64,8,44199.8
4,1,1,1,0,90,4096,4,43651.0
2,0,1,0,1,90,1024,8,100392.8
5,1,1,0,0,80,512,4,9136.4
3,0,0,1,1,80,8,6,12093.2
5,0,0,0,1,70,1024,4,9256.8
3,0,0,1,1,100,64,0,12211.8
3,0,0,0,1,10,2048,8,39455.4
1,1,1,1,0,70,512,10,103117.6
4,1,0,0,0,50,4,6,23612.8
3,0,1,1,0,90,512,10,48341.8
4,1,1,1,1,70,128,6,49678.2
4,0,1,0,0,50,8,6,22746.8
3,0,0,1,0,60,2048,4,12090.6
3,0,0,1,0,30,4096,2,12123.4
5,0,0,1,1,20,4,2,9203.0
3,0,1,0,1,50,32,2,12089.2
3,0,0,1,1,100,4,2,12860.2
1,1,0,1,1,20,2048,8,103759.0
2,0,0,0,1,60,4096,4,4425.2
4,1,1,1,1,90,16,0,35832.0
1,0,0,1,1,40,8,4,12176.8
3,0,0,0,0,10,1,6,18255.0
4,0,1,1,0,10,2,4,43172.0
5,0,1,1,0,100,256,4,9106.0
3,1,1,0,0,80,2,4,13082.6
3,0,1,0,0,0,2048,6,20928.2
4,0,1,1,0,80,4,4,43480.6
5,0,1,0,0,100,32,0,9133.6
1,1,1,0,0,20,2,8,80342.4
2,0,1,1,1,80,64,2,17696.8
3,1,1,0,1,40,64,2,12119.6
2,1,0,1,1,60,128,6,90649.0
1,0,0,0,1,20,16,6,85543.4
2,0,1,1,1,0,4096,6,123825.0
3,1,0,0,0,20,64,4,12239.0
4,1,0,1,1,100,4,10,415302.4
3,1,1,0,0,0,256,10,48113.4
3,1,0,1,1,50,256,8,38035.2
3,1,0,0,1,80,256,10,48658.2
2,0,0,1,1,80,128,2,17826.2
