new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
1,1,2,1,1,0,1024,9,337.4748
0,2,1,0,0,1,1024,5,167.144
1,2,2,2,0,0,1024,0,337.4748
1,0,1,2,1,1,2048,5,337.4748
0,2,2,2,1,0,512,1,163.8384
0,2,1,1,1,0,512,0,337.4748
0,1,2,2,0,1,2048,9,337.4748
0,0,1,1,1,1,4096,1,337.4748
0,2,2,0,0,0,2048,5,163.1388
1,2,2,2,1,0,1024,1,165.2152
0,1,2,1,1,0,1024,0,31.5162
0,1,2,0,0,1,2048,0,32.1222
1,1,2,0,1,1,2048,1,337.4748
0,2,1,0,0,1,512,1,166.8656
1,1,1,1,0,1,512,0,337.4748
1,1,1,0,1,1,1024,9,337.4748
1,2,2,2,1,0,2048,9,164.509
0,0,2,2,1,0,512,9,337.4748
1,2,1,1,0,1,4096,0,337.4748
1,1,2,1,0,0,2048,9,337.4748
1,2,1,1,0,1,4096,0,337.4748
0,2,1,2,1,0,512,1,337.4748
1,2,1,1,1,0,1024,9,337.4748
0,0,2,2,0,1,512,0,165.7776
0,0,1,2,0,1,4096,1,337.4748
0,1,1,1,1,1,1024,1,337.4748
1,1,2,2,1,0,512,1,337.4748
1,2,1,0,1,1,512,0,337.4748
1,2,1,2,0,1,4096,9,337.4748
0,0,2,2,1,1,2048,0,165.5004
1,1,2,0,1,0,1024,5,337.4748
1,2,2,2,1,0,4096,0,337.4748
1,2,1,0,0,1,1024,1,167.9776
0,1,1,0,1,0,512,0,32.1144
0,2,2,0,1,1,4096,1,164.8436
1,2,2,2,1,1,2048,0,337.4748
0,0,1,1,1,0,1024,1,337.4748
1,1,1,0,0,0,2048,9,337.4748
0,0,2,1,1,0,512,9,337.4748
1,2,1,0,0,0,1024,9,166.3772
0,2,2,0,1,0,1024,0,337.4748
0,2,2,1,0,1,4096,9,165.0568
0,1,2,0,1,1,512,0,31.4334
0,0,1,1,0,0,1024,5,337.4748
0,0,2,0,0,1,512,9,337.4748
0,1,2,2,1,1,512,5,337.4748
0,0,2,1,1,1,1024,0,166.5828
0,0,2,1,1,1,4096,5,337.4748
0,2,1,0,1,0,1024,5,167.7964
0,2,1,0,1,1,512,1,166.5828
1,1,2,2,1,0,2048,9,337.4748
1,1,1,2,1,0,1024,1,337.4748
0,1,1,2,0,1,4096,0,337.4748
1,2,2,2,1,0,1024,1,165.2152
1,2,1,1,0,1,2048,5,337.4748
1,2,2,1,1,0,1024,1,163.8996
0,2,2,2,1,1,4096,1,163.2566
1,2,2,1,0,0,512,5,165.398
0,2,2,1,1,0,4096,0,337.4748
0,0,2,0,0,0,512,5,337.4748
0,2,2,2,1,0,512,1,163.8384
0,2,1,0,0,1,512,5,165.2014
0,0,2,2,1,0,1024,0,161.9528
0,2,1,1,1,1,1024,1,337.4748
0,0,2,2,0,1,512,5,337.4748
1,0,1,0,1,0,2048,5,337.4748
0,1,2,0,0,1,512,5,337.4748
0,2,2,2,0,1,4096,1,164.1336
0,2,1,1,0,0,512,1,337.4748
1,2,2,0,0,1,1024,0,337.4748
1,0,2,1,1,0,512,5,337.4748
0,2,2,2,1,1,512,9,164.4566
0,1,2,1,1,0,512,1,337.4748
1,1,1,0,1,1,1024,0,32.272
1,1,1,1,1,0,2048,9,337.4748
0,1,2,1,1,1,512,1,337.4748
1,0,2,2,1,1,2048,5,337.4748
1,0,2,0,1,0,1024,5,337.4748
1,1,2,1,1,0,1024,0,32.2274
1,2,1,0,0,1,512,0,337.4748
0,2,2,0,1,0,512,5,163.0798
0,0,2,2,1,1,2048,9,337.4748
0,0,2,0,1,1,512,9,337.4748
0,0,2,0,1,1,1024,9,337.4748
0,2,1,0,0,1,2048,1,166.9488
1,0,2,0,0,1,512,9,337.4748
0,2,2,1,0,1,1024,1,165.5134
1,2,2,2,0,0,512,9,166.0612
1,2,1,0,0,0,512,5,166.6294
1,2,2,0,1,0,512,9,165.5104
0,1,1,1,0,1,4096,1,337.4748
0,2,2,0,0,0,2048,0,337.4748
0,0,2,0,1,0,512,9,337.4748
0,0,1,2,1,0,1024,1,337.4748
1,2,2,2,0,0,2048,5,164.5752
0,0,2,0,1,0,4096,0,164.9116
1,0,1,2,0,0,512,0,337.4748
1,1,2,2,0,1,1024,9,337.4748
1,1,1,0,1,1,512,1,337.4748
1,2,2,1,1,0,4096,1,167.3408
