new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
2,3,2,0,0,0,1,1,0,0,104.178
1,2,1,0,1,0,1,0,0,0,128.39
1,3,2,0,0,0,1,0,1,1,156.816
1,1,3,0,1,0,1,1,1,0,93.288
3,1,1,1,1,1,1,1,0,0,31.208
3,1,1,0,1,0,1,0,0,1,30.764
3,2,2,1,0,0,1,0,1,0,42.088
3,3,2,1,0,0,0,1,0,0,63.95
2,2,3,1,1,0,0,1,1,1,59.044
3,2,1,1,1,1,1,1,1,0,43.236
4,2,2,1,1,1,0,0,1,0,28.834
1,3,1,1,0,0,1,1,1,1,159.598
1,3,2,0,1,0,1,0,1,1,155.812
1,1,3,0,0,0,0,0,0,1,86.546
4,3,3,1,0,1,0,0,1,0,38.576
4,3,2,1,1,0,0,1,1,1,39.018
3,3,3,1,1,0,0,0,1,0,50.196
3,1,3,0,1,0,0,1,1,1,33.552
4,3,2,1,1,1,1,1,0,1,50.322
4,1,3,0,0,0,1,0,1,0,25.058
2,3,1,0,1,0,1,0,1,1,83.06
2,2,1,1,1,1,1,0,1,0,58.786
4,2,2,0,0,1,1,0,0,1,36.684
4,2,3,0,1,1,1,0,1,0,32.75
3,1,1,0,1,1,1,0,1,0,31.1
3,3,3,0,0,1,0,0,1,0,52.332
1,1,2,1,1,0,0,1,1,0,86.052
1,1,3,0,0,0,1,0,1,1,87.648
3,1,2,0,1,0,0,1,0,0,33.082
4,2,2,1,0,0,1,0,0,1,34.764
1,2,1,0,1,0,1,0,0,0,128.39
4,2,1,1,0,1,0,0,1,1,28.39
3,3,1,1,0,1,0,0,1,0,49.61
3,1,2,0,1,1,0,1,0,1,33.5
4,3,1,0,1,1,0,1,1,1,40.828
2,2,1,1,1,0,0,1,0,1,66.82
2,1,3,0,0,0,1,0,0,1,47.19
2,2,2,1,0,0,0,1,1,0,59.56
4,3,3,1,0,1,0,0,0,0,44.554
3,2,3,0,1,1,1,1,0,0,53.436
1,1,3,1,0,1,0,1,1,0,88.234
3,2,2,0,0,1,1,1,0,1,54.228
3,1,3,0,1,0,0,1,1,0,33.756
4,3,1,1,1,0,0,0,1,0,36.91
4,1,1,0,0,1,0,1,1,1,25.442
3,2,2,1,1,1,0,1,0,0,46.608
2,3,1,0,0,1,0,1,0,0,96.53
4,1,2,1,0,1,0,1,1,1,23.734
3,2,3,0,1,1,1,1,1,0,45.686
3,2,1,0,0,0,1,1,1,0,46.258
4,2,3,0,0,1,1,1,0,0,38.178
3,2,1,1,0,1,1,1,0,0,51.016
2,1,2,1,0,0,0,1,1,0,46.748
1,1,1,0,0,0,1,0,0,0,86.354
4,1,2,0,0,0,0,1,1,1,25.2
1,1,2,1,0,1,1,0,1,0,82.328
1,1,1,1,0,0,0,1,0,0,88.362
2,1,3,0,0,0,0,0,0,1,46.424
1,3,1,0,0,1,0,0,0,0,167.122
1,2,2,1,0,0,0,0,0,1,116.638
2,1,2,0,1,0,1,1,1,0,49.338
3,3,1,0,1,1,0,1,1,1,54.514
2,3,1,1,1,1,0,1,1,1,76.774
1,2,3,0,1,0,0,0,0,1,121.886
1,2,3,1,0,1,0,1,0,1,128.37
4,2,1,1,1,1,1,0,0,1,33.498
1,2,3,1,0,0,0,1,1,1,113.46
2,1,2,1,1,0,0,1,1,0,45.55
2,2,1,0,1,1,0,0,1,1,57.422
2,3,3,1,1,1,0,0,0,1,83.53
1,2,2,0,0,0,0,1,1,0,118.848
2,3,2,1,1,0,0,0,0,0,83.146
2,3,3,0,1,1,0,1,1,1,80.148
1,2,2,1,1,0,0,1,0,1,126.302
4,1,3,1,1,0,1,1,1,1,23.322
1,3,1,1,0,0,1,1,0,0,184.774
2,2,3,1,0,1,1,1,0,1,71.572
1,1,2,1,1,0,0,0,0,0,78.842
2,3,1,0,1,1,0,1,1,0,80.142
3,1,1,0,0,0,0,0,0,0,31.096
2,2,2,1,0,0,1,0,1,1,60.026
3,2,3,0,0,1,0,0,1,1,40.694
3,1,3,0,1,0,1,1,0,1,33.71
1,2,3,1,1,0,1,0,1,1,111.482
4,3,2,0,0,0,0,0,0,0,46.086
4,1,3,0,0,0,0,1,1,0,24.85
4,1,1,1,0,0,1,0,0,1,22.646
2,3,1,1,0,1,0,0,1,0,72.538
4,3,1,0,1,0,0,0,0,0,44.64
3,3,1,1,1,0,1,0,0,1,65.748
2,1,3,1,0,1,0,0,1,0,44.036
4,3,1,1,1,1,1,0,1,0,40.842
2,3,2,0,1,0,1,1,0,1,103.692
4,1,1,0,1,0,1,0,1,1,23.386
1,3,3,0,1,1,1,1,0,0,192.686
3,2,3,1,1,0,1,1,0,1,50.06
2,3,2,1,0,1,0,1,0,1,91.918
3,2,3,0,1,1,1,1,1,0,45.686
3,3,1,1,1,1,1,0,0,1,66.204
1,3,3,0,0,0,0,1,0,0,181.98
