new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
0,2,2,0,1,1,4096,1,164.8436
1,0,2,0,0,1,512,0,165.605
0,0,1,0,1,1,512,0,166.3636
0,2,2,2,1,0,512,5,163.9568
0,1,2,2,1,1,4096,1,337.4748
0,1,2,1,0,1,512,1,337.4748
0,1,2,0,0,0,2048,0,31.6514
0,0,2,0,0,0,512,1,337.4748
0,1,1,2,1,0,2048,9,337.4748
0,2,1,0,1,1,2048,5,168.1578
1,0,2,0,0,1,1024,5,337.4748
0,2,1,1,1,1,1024,5,337.4748
0,1,1,1,0,1,4096,0,337.4748
0,1,2,0,0,1,4096,5,337.4748
0,2,1,2,0,0,512,0,337.4748
0,2,2,1,0,1,4096,9,165.0568
0,0,1,2,1,0,512,9,337.4748
1,1,2,2,1,1,1024,1,337.4748
1,1,1,2,1,0,512,0,337.4748
0,1,2,2,1,0,1024,1,337.4748
0,1,1,2,0,0,4096,9,337.4748
1,0,2,2,0,1,2048,5,337.4748
1,2,1,2,1,0,1024,9,337.4748
0,2,2,0,0,0,2048,0,337.4748
1,0,2,0,0,0,2048,0,166.4034
0,1,1,0,0,1,2048,5,337.4748
0,2,1,0,1,0,512,9,165.5856
1,0,2,1,0,1,4096,1,337.4748
1,2,2,0,1,1,512,0,337.4748
1,2,2,1,1,1,512,5,165.232
1,1,1,1,1,0,4096,0,337.4748
0,0,1,1,1,0,2048,1,337.4748
1,2,2,1,1,1,2048,9,166.3972
0,1,2,2,0,1,512,1,337.4748
1,0,1,0,1,0,4096,9,337.4748
0,2,2,2,1,0,4096,9,165.7986
0,0,2,0,1,1,1024,9,337.4748
0,1,2,0,1,1,1024,0,31.9392
0,2,2,1,1,1,2048,1,166.2642
0,0,2,0,0,0,512,5,337.4748
1,1,2,1,1,1,2048,0,33.1484
0,2,2,1,0,0,4096,0,337.4748
1,0,1,1,1,0,4096,0,337.4748
1,1,2,1,1,0,2048,9,337.4748
1,0,2,1,0,0,2048,9,337.4748
1,0,2,0,1,0,2048,1,337.4748
0,0,2,2,1,0,2048,1,337.4748
0,1,1,0,1,1,512,5,337.4748
0,2,1,2,1,0,2048,9,337.4748
0,2,2,1,1,0,4096,1,167.0996
1,0,1,0,1,1,4096,0,166.62
0,0,1,0,0,0,512,9,337.4748
1,2,2,0,1,0,2048,0,337.4748
0,2,2,0,0,0,1024,0,337.4748
1,1,1,1,0,1,1024,9,337.4748
1,1,1,1,0,0,4096,5,337.4748
1,1,1,0,1,1,4096,1,337.4748
1,1,2,1,0,1,2048,9,337.4748
0,1,2,2,0,0,2048,0,31.9334
1,0,2,2,1,1,4096,1,337.4748
1,0,1,2,1,1,4096,5,337.4748
1,0,2,0,0,1,4096,1,337.4748
0,1,1,0,0,0,4096,5,337.4748
1,1,2,0,1,0,512,5,337.4748
1,1,2,2,1,0,2048,0,32.0026
0,1,1,0,1,1,2048,1,337.4748
1,2,1,1,0,1,2048,0,337.4748
1,0,2,1,0,1,512,0,165.4614
1,0,1,0,0,0,2048,5,337.4748
1,1,1,0,1,0,2048,1,337.4748
0,2,1,2,1,0,4096,5,337.4748
0,0,1,1,1,0,1024,5,337.4748
0,0,1,1,1,0,1024,5,337.4748
1,2,1,0,1,0,4096,0,337.4748
1,2,2,2,0,0,2048,0,337.4748
1,2,1,2,0,1,4096,9,337.4748
1,0,2,1,1,1,1024,5,337.4748
1,1,2,2,1,1,4096,5,337.4748
0,1,2,2,0,0,4096,1,337.4748
1,1,2,0,1,1,2048,1,337.4748
0,2,2,1,1,0,1024,9,163.9654
0,2,2,2,1,0,2048,0,337.4748
1,2,2,2,0,1,2048,1,166.0986
0,2,2,1,0,1,512,1,166.5214
0,2,1,1,1,0,4096,5,337.4748
0,1,2,1,0,0,2048,0,31.6962
0,2,2,0,0,1,1024,0,337.4748
1,0,2,2,0,0,2048,9,337.4748
0,0,2,1,0,1,4096,9,337.4748
0,2,1,1,0,1,1024,5,337.4748
0,0,1,2,1,1,1024,5,337.4748
0,0,2,1,0,1,4096,5,337.4748
0,2,2,0,0,0,2048,1,164.6946
1,2,1,2,1,0,1024,0,337.4748
1,2,2,0,1,1,2048,9,165.2884
0,1,2,2,1,0,4096,0,31.3372
1,0,1,1,0,0,4096,0,337.4748
1,0,2,2,1,1,4096,0,162.7602
1,0,1,2,0,0,512,9,337.4748
1,0,2,0,1,1,1024,1,337.4748
