fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
1,1,0,0,1,256,32,256,134256.8
1,1,0,1,0,128,32,256,132344.8
0,0,1,1,0,64,2,4096,46806.8
0,0,1,0,0,128,32,256,46078.8
1,1,0,0,0,64,2,4096,130337.2
1,0,0,1,1,256,8,4096,134113.2
1,1,0,1,0,128,2,4096,132373.8
0,0,0,0,1,64,8,4096,46327.8
0,0,1,1,1,256,2,1024,47568.6
0,1,1,1,0,256,32,4096,46451.4
1,1,1,0,1,64,32,256,133542.0
0,0,1,0,0,64,2,256,46097.4
0,1,1,1,0,256,2,4096,46688.0
1,1,0,0,1,256,2,256,135922.0
0,0,1,0,0,128,32,1024,46138.8
0,1,0,0,0,256,32,256,46178.0
0,0,1,0,0,128,32,1024,46138.8
0,1,1,1,1,256,32,4096,46325.4
1,0,1,1,0,256,8,1024,140390.4
1,1,0,1,0,64,2,256,134157.4
0,0,0,0,0,64,32,4096,46314.4
1,0,1,0,1,64,2,256,134987.2
1,0,0,0,1,256,32,1024,139426.0
1,1,0,1,1,256,8,4096,131693.0
0,1,1,1,1,256,2,256,46692.8
0,1,0,0,1,128,8,4096,46303.0
0,0,1,0,1,128,8,256,46271.0
1,1,1,1,1,64,2,4096,132912.2
0,0,1,1,0,128,32,4096,46256.6
1,0,1,1,1,128,32,1024,142199.6
1,0,1,0,1,256,32,256,137280.0
1,1,1,0,1,64,2,256,132282.6
0,0,1,1,1,128,8,256,46778.0
0,1,1,1,1,256,8,1024,46674.6
0,1,1,1,1,256,2,256,46692.8
1,1,1,1,1,256,8,4096,134411.4
0,1,0,1,1,128,8,1024,47354.4
1,0,0,0,1,256,32,4096,129652.6
1,0,1,0,1,256,8,256,134102.0
0,0,0,1,0,256,8,4096,46597.8
1,1,0,0,0,64,8,256,134334.0
0,1,0,1,0,256,8,1024,46598.6
0,1,0,0,0,128,2,4096,46368.8
0,1,1,1,0,128,8,4096,46599.8
0,1,0,1,0,128,32,256,47359.0
0,1,1,0,0,256,2,256,46407.8
1,1,1,1,0,256,8,1024,129117.4
0,1,1,1,0,256,32,4096,46451.4
1,0,1,1,0,128,32,4096,138185.4
1,0,0,1,0,64,8,4096,134655.4
0,0,1,1,1,256,32,256,46605.0
0,1,1,1,0,256,32,1024,46477.8
1,1,1,1,1,128,8,4096,130405.6
1,0,1,0,0,128,32,1024,135323.2
0,1,1,0,0,128,8,4096,46157.6
1,0,0,0,1,256,32,4096,129652.6
1,0,1,0,1,128,8,4096,137829.6
0,0,1,1,0,256,2,4096,46625.0
1,0,0,0,0,64,32,256,129289.6
0,0,0,0,0,128,2,1024,46169.2
1,1,1,0,1,256,32,4096,128597.0
1,1,0,1,0,256,32,4096,128968.4
0,0,1,0,0,256,2,1024,46432.2
1,0,0,1,1,128,2,1024,136545.2
0,1,1,1,1,64,8,4096,46753.4
0,0,0,0,0,128,2,256,46236.8
1,1,1,1,0,128,2,4096,127278.2
1,0,1,1,1,128,32,256,137237.2
0,0,0,1,1,128,32,1024,46258.4
0,1,0,0,1,256,2,256,46288.6
1,1,0,0,1,128,8,4096,133286.0
1,0,0,1,0,64,2,1024,130483.0
0,1,0,1,0,256,2,4096,47670.8
0,1,1,1,0,64,32,256,46517.6
0,0,1,1,1,256,2,4096,46800.0
0,1,1,1,0,64,32,4096,46414.2
1,0,0,1,0,128,32,1024,130621.6
0,1,1,1,1,128,2,256,46463.2
1,1,1,0,1,256,8,4096,131231.2
0,1,1,0,1,256,2,1024,46256.8
1,0,1,1,0,256,32,4096,138895.2
1,0,1,1,1,256,2,4096,140433.0
0,1,0,0,1,256,32,1024,46191.2
1,0,0,0,1,128,32,4096,132338.6
0,0,0,0,1,128,2,4096,46108.2
1,1,0,1,1,64,8,4096,128898.0
1,0,1,1,1,64,2,1024,135739.2
0,1,0,1,1,128,8,256,47454.8
1,1,1,0,0,128,2,256,136797.8
0,1,0,0,0,64,32,4096,46336.2
0,0,1,0,0,256,2,1024,46432.2
0,0,1,1,1,128,32,1024,46659.6
1,1,1,1,1,64,2,256,128684.6
0,0,0,1,0,128,8,1024,46551.6
1,0,0,0,1,256,32,4096,129652.6
0,0,0,0,0,128,32,256,46255.0
0,0,1,0,1,128,2,256,46121.0
1,0,1,1,1,128,8,1024,139292.8
1,0,1,1,0,128,2,256,138332.6
1,0,0,1,1,256,8,1024,135590.6
