new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
0,0,1,1,1,1,1024,5,337.4748
0,2,2,2,0,1,2048,9,164.5982
1,1,2,2,1,0,1024,0,31.7822
0,0,2,2,0,0,1024,5,337.4748
1,0,1,2,1,1,2048,5,337.4748
0,2,2,1,0,0,1024,5,166.7564
1,0,2,2,0,0,1024,5,337.4748
0,0,2,1,0,0,2048,5,337.4748
0,0,1,1,1,0,4096,1,337.4748
1,2,1,2,1,1,2048,1,337.4748
1,1,1,1,0,1,4096,9,337.4748
0,2,1,2,1,1,2048,1,337.4748
0,2,1,2,0,1,2048,1,337.4748
1,1,2,2,1,1,1024,5,337.4748
0,2,2,1,1,1,512,5,165.8364
0,2,1,0,0,0,2048,9,167.909
0,0,2,1,0,0,4096,9,337.4748
1,0,2,1,0,1,4096,0,166.4262
0,1,2,2,0,0,2048,9,337.4748
1,1,1,2,1,0,2048,5,337.4748
1,1,2,0,1,0,4096,0,31.8582
1,1,2,0,1,0,512,1,337.4748
0,0,2,0,1,1,4096,0,164.3484
1,0,1,0,1,1,4096,1,337.4748
1,0,1,0,0,0,512,1,337.4748
1,1,2,2,1,0,512,5,337.4748
0,1,2,0,1,0,2048,5,337.4748
1,2,2,1,0,0,2048,9,166.1188
1,1,1,0,1,1,1024,0,32.272
1,2,2,1,1,1,2048,0,337.4748
0,1,2,0,0,0,4096,9,337.4748
1,1,1,0,0,0,512,5,337.4748
0,1,1,2,1,1,1024,0,337.4748
0,1,1,0,1,1,512,9,337.4748
1,2,1,2,0,0,2048,0,337.4748
1,0,2,2,0,1,1024,5,337.4748
1,1,1,1,0,0,512,5,337.4748
0,2,2,2,1,1,4096,5,165.53
1,2,1,2,1,0,4096,5,337.4748
1,2,2,2,0,0,2048,0,337.4748
1,1,2,2,0,0,1024,9,337.4748
0,1,1,1,1,0,2048,9,337.4748
1,0,1,2,0,0,2048,5,337.4748
0,2,1,1,0,0,2048,1,337.4748
1,2,2,0,1,1,512,0,337.4748
0,0,1,0,1,1,512,9,337.4748
0,1,2,1,0,0,4096,9,337.4748
0,0,2,0,0,1,512,9,337.4748
0,0,2,0,0,0,4096,1,337.4748
0,2,2,0,0,0,512,0,337.4748
1,1,2,2,0,1,4096,5,337.4748
1,2,1,0,1,1,1024,5,167.738
1,1,2,2,0,1,2048,0,32.4974
0,0,1,0,1,0,1024,0,165.4058
0,1,1,2,0,0,512,9,337.4748
0,2,2,1,0,0,4096,1,166.6604
0,0,1,0,1,0,1024,0,165.4058
1,2,2,1,0,0,512,5,165.398
1,2,1,2,0,1,512,1,337.4748
0,1,2,0,0,0,2048,9,337.4748
0,2,2,0,0,1,512,9,165.1774
0,0,2,2,0,1,2048,5,337.4748
0,1,1,0,1,1,4096,1,337.4748
0,0,1,2,0,1,512,1,337.4748
1,2,1,2,0,1,4096,9,337.4748
1,1,2,0,1,0,4096,0,31.8582
1,0,2,1,0,1,2048,0,168.3294
1,1,1,0,0,0,4096,5,337.4748
1,1,1,0,0,1,2048,5,337.4748
1,1,2,2,0,0,512,0,32.0308
0,2,1,2,0,1,1024,5,337.4748
1,0,2,0,0,1,1024,0,164.7058
0,0,1,2,0,0,2048,9,337.4748
0,1,1,2,0,1,2048,9,337.4748
0,0,2,1,0,1,1024,9,337.4748
1,2,2,1,1,0,512,0,337.4748
1,2,1,2,0,1,2048,1,337.4748
1,0,1,1,1,0,4096,9,337.4748
0,0,2,0,1,1,1024,5,337.4748
0,2,2,0,1,0,512,9,162.5204
0,0,1,1,1,1,2048,0,337.4748
1,1,1,0,0,0,1024,0,32.4778
0,1,1,1,1,1,2048,1,337.4748
0,0,2,0,1,0,1024,9,337.4748
1,2,1,2,1,1,512,9,337.4748
1,2,2,0,1,1,512,9,161.9186
1,0,1,0,1,0,4096,0,167.49
0,2,1,2,0,1,512,1,337.4748
1,1,2,0,1,1,2048,5,337.4748
0,1,1,1,1,1,512,1,337.4748
0,2,2,2,1,1,512,5,164.9078
0,1,2,0,0,1,4096,5,337.4748
1,0,2,1,1,0,1024,9,337.4748
1,1,2,1,0,0,512,0,31.3498
0,2,2,1,0,0,2048,1,166.8784
1,2,2,2,0,1,4096,1,167.0054
0,2,1,2,0,1,1024,5,337.4748
0,0,2,2,1,1,512,1,337.4748
1,2,2,0,1,1,1024,5,166.3478
1,0,1,0,1,0,1024,9,337.4748
