ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,75678.2
1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,88266.4
1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,86548.6
0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,71645.0
0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,88131.0
1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,74661.8
1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,68114.2
1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,79356.6
0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,72752.8
0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,72769.0
0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,84301.8
1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,74061.2
0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,64909.6
1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,70010.0
0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,67287.6
0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,70211.0
0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,75933.2
1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,73411.4
1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,85785.4
0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,83612.8
0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,73565.0
0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,85931.0
1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,74910.8
0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,68411.0
0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,71425.8
1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,80877.4
1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,66613.8
1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,64507.4
1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,67552.2
1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,86252.4
1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,70866.0
1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,76589.0
1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,72056.2
1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,76681.6
0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,61914.0
0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,83708.4
1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,86996.8
0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,83429.6
0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,75829.2
0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,68524.6
0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,92887.2
1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,70221.8
0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,70339.0
0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,68936.2
1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,65792.2
1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,77953.8
1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,59347.4
0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,75757.8
1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,74083.2
0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,87340.0
0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,92970.0
1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,82134.6
0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,89543.6
0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,89845.8
0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,65868.6
1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,84405.8
0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,75984.8
1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,89564.4
1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,72950.8
0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,79508.2
0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,81287.4
0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,83940.8
1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,81998.2
0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,88362.2
