fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
1,0,0,1,1,64,2,256,131695.0
1,1,0,0,1,128,32,1024,133874.4
1,0,1,1,0,64,32,1024,139522.4
1,1,0,1,0,128,2,4096,132373.8
0,1,1,1,0,64,8,256,46687.4
0,1,0,0,1,256,8,4096,46133.4
0,0,0,0,0,128,32,4096,46476.2
0,1,0,1,0,256,8,4096,46431.0
0,1,1,1,1,256,2,1024,46812.2
0,1,1,0,1,128,32,1024,46436.8
1,1,0,1,0,128,2,1024,132390.8
0,0,1,1,1,128,8,1024,46669.0
1,0,0,1,0,256,2,4096,133050.0
1,0,1,1,1,64,8,4096,136839.6
0,0,0,0,1,256,8,256,46100.4
1,1,0,0,0,128,2,1024,133545.6
0,1,0,0,1,64,8,1024,46054.6
0,0,1,1,0,64,2,256,46508.8
1,1,0,1,0,128,8,256,131542.8
1,0,0,1,1,64,32,256,134738.8
1,1,1,0,1,128,32,4096,128474.6
0,1,0,1,1,64,2,4096,46521.2
1,1,1,1,0,128,8,256,130678.4
1,1,1,0,0,64,2,256,132226.4
0,1,0,1,0,256,8,256,46658.8
0,1,1,0,0,128,2,4096,46235.8
1,0,1,1,0,64,32,4096,138943.4
0,1,1,1,1,64,32,1024,47233.2
0,0,0,1,0,256,2,256,46452.6
0,0,0,1,0,128,2,256,46486.8
1,1,1,0,0,256,2,256,129738.2
1,0,1,1,0,256,2,4096,139497.4
0,0,1,1,0,128,8,4096,46503.2
0,0,0,0,0,64,2,1024,47571.0
1,1,1,1,1,64,2,1024,131163.4
1,0,1,0,0,64,32,4096,135630.0
0,0,0,0,1,128,2,256,47198.6
1,0,1,0,0,128,8,1024,130578.0
1,0,1,0,0,64,32,4096,135630.0
0,1,1,0,1,64,8,1024,46293.6
0,0,0,0,0,64,32,4096,46314.4
0,0,0,1,1,64,2,1024,46426.0
1,0,1,0,0,128,32,1024,135323.2
1,0,1,1,1,256,32,4096,139169.0
1,0,0,1,0,256,8,4096,131930.8
1,0,1,0,0,256,8,1024,138245.2
1,1,0,1,1,64,32,256,135693.6
1,0,1,1,0,256,8,256,139655.8
1,1,0,1,1,128,2,4096,128536.4
1,1,0,0,0,256,2,4096,133927.6
1,0,1,1,0,64,32,256,140165.6
0,0,1,1,0,128,8,4096,46503.2
0,0,0,0,1,128,8,256,46184.2
0,1,0,0,0,128,32,4096,46197.8
1,1,1,1,0,64,8,4096,129001.8
1,1,0,0,1,256,32,256,134256.8
1,1,0,1,1,128,8,256,131563.8
1,0,1,0,1,64,2,1024,131850.2
0,1,0,1,0,256,32,256,46333.0
0,1,0,0,1,128,2,4096,46277.6
1,1,0,0,1,64,2,1024,136113.4
0,0,1,1,1,64,32,256,46565.6
0,1,0,0,1,256,2,4096,46310.8
0,0,0,1,1,64,2,4096,46482.0
1,1,1,1,0,256,2,4096,127337.6
1,1,0,1,1,256,8,4096,131693.0
0,0,0,0,1,128,32,256,46035.0
1,1,1,0,0,128,2,256,136797.8
1,0,0,0,0,256,8,256,134915.4
1,0,1,1,1,128,32,1024,142199.6
1,1,1,0,1,64,8,1024,127709.6
0,0,0,0,1,128,2,1024,46113.2
1,1,0,1,1,64,2,4096,134920.4
1,0,0,0,1,256,32,4096,129652.6
0,1,1,0,1,64,2,4096,46299.4
0,0,0,0,0,128,2,4096,46501.2
1,1,1,1,0,128,32,256,130071.2
0,1,0,0,0,128,8,1024,45980.8
0,1,0,1,0,256,32,256,46333.0
0,1,0,1,1,64,2,4096,46521.2
1,0,0,1,1,128,2,256,131667.8
0,0,0,1,1,64,8,1024,47331.0
1,1,1,0,0,256,8,1024,133985.0
1,1,1,0,1,128,32,4096,128474.6
0,0,0,1,1,64,2,1024,46426.0
1,1,0,1,0,256,8,256,133679.6
0,0,1,0,0,64,8,4096,46330.8
1,1,0,1,0,256,8,256,133679.6
0,1,0,1,0,256,8,256,46658.8
0,0,0,0,0,256,8,256,46305.6
0,0,1,1,1,128,2,256,46688.4
0,0,0,0,0,128,2,4096,46501.2
1,1,1,1,0,128,32,4096,127500.8
1,1,1,1,0,128,2,256,128216.6
1,0,1,0,0,128,8,256,131236.6
1,1,0,0,0,128,8,256,125404.4
1,0,0,1,1,128,2,4096,134644.0
1,1,1,0,0,256,8,256,131089.2
0,1,0,1,0,128,32,256,47359.0
1,0,0,1,0,128,32,4096,133001.4
