new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
1,1,1,1,1,10,1,4,15257.2
3,1,1,0,1,80,4096,4,12115.2
5,1,1,1,1,20,2,2,9176.0
3,1,0,0,0,0,512,0,15884.4
2,0,1,0,1,50,32,10,99785.6
5,1,1,0,1,0,16,2,9235.2
4,1,0,0,1,30,16,10,123723.0
5,1,0,1,0,90,128,6,47788.8
4,1,1,0,1,80,8,10,144819.2
2,1,0,1,1,60,4096,8,102600.4
3,0,1,0,1,0,2,2,15977.0
5,1,1,1,1,60,2048,6,47663.4
4,0,1,0,0,20,2,10,183348.2
2,1,1,0,1,30,4,8,80749.0
3,1,0,1,1,90,4096,8,37669.0
1,0,0,1,0,100,64,4,11741.2
5,1,0,1,0,50,32,10,300195.4
5,0,1,0,0,10,64,6,47536.6
2,1,0,1,1,100,32,8,103550.6
5,0,1,1,0,50,256,10,301625.4
5,1,1,1,0,30,4096,0,9177.0
2,0,0,0,0,50,2048,0,4879.0
1,0,0,1,1,90,256,6,91052.4
3,1,1,0,1,90,4096,2,12103.4
4,1,0,0,0,60,2,4,15542.0
1,1,1,0,1,30,4096,10,100706.6
2,0,0,0,0,30,2048,6,88404.0
3,0,0,1,0,100,2048,10,48347.2
2,0,0,1,1,100,1,4,15261.4
4,1,0,1,0,20,256,0,35677.4
5,1,1,0,1,100,16,6,47541.0
3,0,1,0,1,70,128,8,38014.2
4,0,1,1,1,10,16,8,124222.2
5,1,0,0,0,60,1,0,9114.4
4,0,0,1,0,30,4,10,416217.6
1,0,0,0,0,40,128,8,101539.8
5,1,1,1,1,20,1,6,47312.0
5,1,1,1,1,70,8,0,9187.2
2,1,1,1,0,30,16,6,93476.6
3,1,1,1,0,30,4096,8,38134.4
3,1,1,0,1,40,2,6,15627.2
5,1,0,0,0,80,16,0,9115.2
5,0,0,1,1,10,16,6,47498.8
4,1,0,1,0,100,128,8,124956.0
4,0,1,0,0,90,256,8,39353.6
4,1,1,0,0,10,1,10,266759.8
4,0,1,1,0,70,16,6,49323.4
5,0,1,0,0,40,256,8,122382.8
4,0,0,1,1,80,1,0,35888.6
5,1,0,0,1,60,32,0,9180.8
4,1,0,0,1,90,4096,2,8901.8
5,0,0,1,0,30,2,10,300563.4
3,1,1,1,1,70,16,4,12283.4
2,0,0,1,1,0,8,4,18530.4
5,1,1,1,0,60,128,4,9174.2
4,1,0,1,1,10,512,2,35556.6
1,1,0,1,1,40,64,4,11948.8
2,0,0,0,1,0,4096,0,11430.0
5,1,0,0,1,70,16,0,9148.6
5,0,0,1,0,70,4096,10,301927.0
4,1,1,1,0,70,2048,8,124922.0
1,0,0,0,1,100,64,2,17773.0
3,1,0,0,0,90,8,10,47530.8
2,0,0,0,0,90,128,10,101019.0
3,1,1,0,0,40,4,0,12879.4
3,1,0,0,0,90,1,4,14377.8
3,0,0,0,0,20,256,8,38482.8
2,0,1,0,1,30,128,8,100397.6
1,1,1,0,0,20,4,0,17706.6
4,1,1,0,0,20,16,10,127381.0
2,1,1,1,1,80,2048,2,17825.2
2,1,0,0,1,40,16,6,85176.8
2,0,0,1,0,100,8,6,98797.8
5,0,1,0,0,10,1024,0,9117.0
2,0,1,0,0,0,2048,0,11395.8
3,0,1,1,1,10,128,8,39402.2
4,0,1,1,1,0,16,8,115798.8
2,1,1,0,1,30,4,8,80749.0
3,1,0,0,0,60,32,4,12089.4
2,1,1,1,1,90,256,8,103031.8
3,1,1,0,0,70,8,10,46899.6
3,1,0,0,0,70,512,10,48447.2
5,0,1,0,1,80,512,2,9160.8
5,1,1,0,1,90,1024,8,121415.6
4,0,0,0,1,20,64,2,9132.2
4,1,1,0,0,60,512,0,8927.8
5,1,0,1,1,70,8,2,9219.4
3,0,0,0,0,70,16,0,12260.8
2,1,1,0,1,10,32,4,5603.6
4,0,0,1,1,100,8,0,35868.8
2,0,1,0,0,30,64,6,88630.8
4,0,1,0,1,50,256,4,13085.8
1,1,1,0,1,60,4096,8,101909.0
2,0,1,0,0,90,1,0,11175.4
2,0,1,1,0,0,256,0,17785.4
3,1,0,0,0,50,64,4,12246.2
1,1,0,1,0,70,256,6,91317.2
2,1,0,1,1,80,512,0,17679.6
3,0,1,1,0,80,16,8,37581.4
2,1,1,0,1,70,8,0,5149.8
