fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
0,1,1,1,1,64,32,4096,46849.4
1,0,0,0,1,128,2,4096,132203.6
0,1,0,0,0,256,32,1024,46094.8
0,1,1,0,0,128,8,4096,46157.6
0,1,1,1,0,64,32,4096,46414.2
1,1,0,0,0,256,8,4096,133344.2
1,0,1,0,0,128,8,256,131236.6
0,0,1,0,0,256,32,1024,46212.8
0,0,0,0,0,128,2,1024,46169.2
0,0,1,0,1,128,32,4096,46408.8
0,1,1,1,0,64,2,4096,46404.4
1,1,0,0,0,64,32,4096,132759.0
1,1,0,1,1,64,8,4096,128898.0
0,1,1,0,0,64,2,256,46338.6
1,1,1,1,0,256,8,1024,129117.4
1,0,1,0,1,64,32,1024,138701.4
0,0,0,1,0,64,8,4096,46361.2
0,1,1,1,0,64,8,4096,46771.0
0,1,0,0,0,64,2,1024,46111.6
1,0,0,1,0,256,8,256,134239.4
1,0,0,1,1,128,8,4096,133106.0
0,0,1,1,0,64,8,1024,46966.4
1,1,0,1,0,64,8,4096,135789.2
0,1,0,1,1,64,8,4096,46329.0
0,0,1,0,0,128,32,1024,46138.8
1,1,0,0,0,128,32,256,131583.0
0,0,0,1,0,128,8,256,46366.6
1,0,1,0,0,256,2,256,136837.8
1,0,1,0,1,256,32,256,137280.0
1,1,1,1,1,128,2,1024,132657.0
0,1,1,0,0,64,32,4096,46715.4
1,0,0,1,0,128,8,256,132011.0
1,0,1,0,0,128,32,256,135051.0
0,1,0,1,1,64,8,4096,46329.0
0,1,1,0,1,256,2,4096,46381.4
1,1,1,1,1,256,8,256,136030.6
1,1,1,1,1,256,8,4096,134411.4
1,0,1,1,0,256,8,4096,135527.8
1,1,0,0,0,128,32,1024,133666.2
1,1,0,1,1,256,32,4096,126458.8
1,1,1,0,0,64,32,4096,131524.0
1,0,0,1,1,64,32,1024,131342.8
1,0,1,1,1,64,2,1024,135739.2
0,0,1,1,1,64,32,4096,46738.6
1,1,1,0,1,256,8,1024,128079.8
1,0,1,0,1,64,2,4096,137289.0
0,0,0,1,1,64,2,1024,46426.0
1,1,0,1,0,128,8,4096,132048.8
1,0,1,1,0,64,8,4096,139204.2
0,0,1,1,0,256,32,4096,47278.0
1,1,1,1,1,64,2,1024,131163.4
1,0,0,0,1,128,32,1024,132768.2
1,0,0,1,0,128,8,4096,131102.8
0,0,0,0,1,256,8,1024,46303.0
1,1,0,0,0,256,2,1024,132971.6
1,0,1,1,0,256,32,256,140016.8
1,1,0,0,0,64,2,256,132203.8
1,1,1,0,0,64,8,4096,130763.8
0,1,0,0,0,64,2,1024,46111.6
0,0,0,1,1,64,8,256,46340.2
0,0,1,0,0,256,2,4096,46143.4
1,0,1,1,0,64,2,256,140491.6
0,0,0,0,0,64,2,4096,46558.6
0,1,1,0,0,256,8,1024,47095.6
0,0,1,1,1,256,2,256,46651.4
0,0,0,0,0,64,2,4096,46558.6
1,1,1,0,1,128,8,1024,132620.2
0,1,0,1,1,256,32,4096,47368.0
1,1,1,1,0,128,8,256,130678.4
1,0,1,0,1,64,32,4096,135629.4
1,0,0,0,0,128,32,1024,127243.8
1,0,0,0,1,256,8,256,136333.8
1,0,0,0,1,128,8,4096,140983.4
1,1,0,1,0,128,32,4096,130274.6
0,0,1,0,0,64,2,256,46097.4
1,1,0,0,0,128,32,256,131583.0
0,1,0,0,1,128,2,1024,46099.4
1,1,0,0,1,64,8,1024,134931.8
1,0,1,0,0,128,8,256,131236.6
0,0,1,0,0,128,32,256,46078.8
1,1,1,0,0,64,32,4096,131524.0
1,1,0,1,1,256,8,4096,131693.0
1,0,0,1,0,128,32,1024,130621.6
1,1,0,1,1,256,32,1024,127450.4
1,1,0,0,1,256,32,256,134256.8
1,0,1,1,1,128,8,4096,136724.4
0,0,0,1,1,128,2,1024,46407.8
1,1,0,0,1,64,8,256,134080.8
1,1,0,0,1,256,2,1024,131355.4
0,1,0,1,1,64,2,256,46400.6
0,0,1,0,0,64,8,4096,46330.8
1,0,1,0,0,128,8,1024,130578.0
0,1,0,1,1,256,32,4096,47368.0
0,0,1,1,0,128,8,4096,46503.2
0,0,1,1,0,64,8,1024,46966.4
1,1,0,0,1,64,8,256,134080.8
1,1,0,0,1,64,8,256,134080.8
0,0,1,0,0,128,8,4096,46163.2
1,1,1,1,0,128,32,256,130071.2
1,1,1,0,0,256,8,1024,133985.0
