new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
4,3,1,0,0,0,1,1,1,0,44.48
4,2,2,0,1,0,1,0,1,0,32.272
3,3,1,1,1,0,1,1,1,1,58.72
2,2,3,0,0,1,0,1,1,1,62.748
3,1,2,0,0,1,0,1,1,0,33.714
3,3,1,0,1,1,1,0,0,1,69.176
4,2,2,0,1,1,1,0,1,0,32.554
3,3,3,1,0,1,0,1,1,1,52.586
1,2,3,0,1,1,1,1,0,0,140.09
2,3,1,1,1,0,0,1,1,1,76.606
1,2,2,0,0,0,1,0,0,0,131.054
2,2,1,1,0,0,1,0,1,0,59.58
1,1,3,1,0,0,0,1,0,0,88.462
3,2,2,1,0,0,0,1,1,1,40.592
2,3,1,0,0,1,1,1,0,1,104.944
3,1,1,0,1,1,0,1,0,1,33.282
3,1,1,0,0,1,1,0,0,1,31.824
4,1,1,0,0,1,1,0,1,0,23.818
2,2,1,1,0,1,1,0,0,0,66.294
1,3,2,1,1,0,0,0,0,0,156.276
1,2,3,0,1,0,1,0,1,1,117.2
2,2,3,0,0,0,0,0,0,1,66.096
2,1,2,0,0,1,1,1,1,1,50.556
3,2,3,1,0,1,1,1,0,0,51.006
1,3,2,0,1,0,0,0,1,1,141.614
2,1,1,1,1,0,1,1,0,1,45.922
4,1,1,0,0,0,0,0,0,1,23.38
1,3,3,1,0,0,0,0,1,1,137.97
3,2,2,0,1,1,1,0,1,1,43.554
4,1,3,0,0,0,0,0,0,1,24.924
4,3,1,0,1,1,0,1,1,1,40.828
4,1,2,1,0,1,1,0,0,1,22.998
1,2,1,1,0,0,0,1,1,0,112.992
1,1,3,1,0,0,1,0,1,1,82.818
1,2,2,0,0,1,0,0,0,1,123.802
1,3,2,1,0,0,1,1,0,1,185.572
2,1,1,0,0,1,0,1,1,0,49.854
2,3,3,0,1,1,1,0,1,1,83.902
4,2,3,1,0,1,1,0,1,1,31.706
4,1,3,0,1,0,1,0,0,0,24.664
3,1,1,1,1,1,1,1,0,1,31.16
2,2,1,1,0,0,1,0,1,0,59.58
4,2,1,1,0,1,1,0,0,0,33.828
3,1,2,1,1,1,0,0,0,1,29.312
3,3,2,0,0,0,1,1,1,0,61.738
4,3,3,1,0,1,0,1,1,1,39.63
3,2,3,0,0,0,1,0,1,1,44.356
3,1,2,0,1,0,1,0,1,0,31.638
4,1,3,1,0,0,1,0,0,0,24.162
3,2,3,0,0,0,0,0,1,1,40.752
4,1,2,0,0,0,0,0,1,1,24.324
1,3,2,0,1,1,1,0,0,1,179.074
3,1,3,0,1,0,0,0,0,0,31.89
3,1,3,0,1,0,0,0,1,1,31.652
4,3,1,1,1,1,1,1,1,1,42.854
4,3,2,0,0,1,0,0,1,1,38.966
2,1,3,0,1,0,1,0,1,1,46.298
4,3,3,0,0,1,0,1,0,1,49.462
1,3,2,0,1,0,1,0,1,1,155.812
1,3,3,0,1,1,0,0,1,0,142.316
2,1,2,0,1,1,1,1,1,1,49.876
1,1,2,0,0,1,1,1,1,0,94.828
4,3,1,1,0,0,0,0,1,1,37.192
1,1,1,1,0,1,1,0,0,1,81.904
4,2,2,1,1,0,1,0,1,0,30.84
1,3,1,0,1,1,0,0,1,1,140.884
3,1,1,1,1,1,1,1,0,1,31.16
4,1,3,0,0,0,1,0,0,0,25.186
1,2,2,0,1,0,0,1,0,0,133.442
2,3,3,0,1,1,1,1,0,1,104.038
3,3,3,0,1,1,0,0,0,1,61.424
1,3,2,1,1,1,1,0,0,1,171.428
3,3,3,1,0,0,0,1,1,1,52.7
2,2,2,1,1,1,1,1,0,1,70.848
4,1,2,0,0,1,0,1,0,1,25.344
4,2,3,1,0,1,1,1,1,0,32.054
2,3,3,0,1,1,1,1,0,1,104.038
4,2,2,1,1,0,1,0,1,1,30.714
3,2,3,0,1,1,0,1,0,1,49.556
2,2,1,1,1,0,1,0,0,1,65.046
3,1,3,1,0,0,1,1,1,0,32.022
4,3,1,1,0,0,1,1,1,0,42.884
4,3,2,0,1,0,0,0,0,0,45.384
4,3,1,1,0,0,0,1,0,0,46.572
1,3,2,0,1,1,0,0,1,1,141.344
1,1,1,1,1,0,1,0,0,0,79.124
4,3,2,0,0,0,1,0,1,1,43.378
4,2,1,1,0,0,1,1,1,1,32.044
3,1,1,0,1,0,1,0,1,0,31.076
3,1,2,0,0,1,1,0,0,1,32.204
3,2,2,0,0,1,0,0,0,0,46.322
1,2,1,1,1,1,1,1,1,1,117.91
1,1,1,1,0,1,0,1,1,0,88.27
4,2,2,0,0,1,1,1,1,0,33.394
2,3,3,1,1,0,1,0,1,0,80.926
4,2,1,1,1,1,1,0,1,1,30.204
4,1,2,0,0,1,1,1,1,0,25.202
2,1,1,1,1,1,0,1,0,1,45.972
4,1,2,0,1,1,0,1,0,0,24.8
3,3,3,0,0,0,0,1,1,1,54.912
