ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,67095.8
1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,63242.4
0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,64854.0
1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,75450.8
1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,74025.6
0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,74337.2
0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,86522.2
0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,86475.6
0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,82494.2
1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,73732.2
1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,58745.6
0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,96047.6
1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,76513.8
1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,76676.2
0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,64948.0
1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,97328.2
1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,86291.0
1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,84130.4
1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,75009.8
1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,84489.6
1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,79517.8
0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,86578.6
0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,82915.6
0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,72664.8
1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1,86275.4
1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,92292.8
0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,90279.4
1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,69844.6
1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,68978.8
0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,83037.2
0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,68384.0
0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,89875.0
0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,66808.0
0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,80086.8
0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,83175.4
0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,82729.8
0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,79236.8
1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,75749.6
0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,66307.2
0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,91221.4
1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,79213.4
1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,72948.8
0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,90174.2
0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,70953.0
0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,86505.4
0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,90377.2
0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,84977.4
0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,80319.4
1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,74624.8
1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,83722.8
