new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
2,3,3,0,1,0,1,0,0,0,96.388
1,3,1,0,1,0,0,0,0,0,163.014
4,2,3,1,1,0,1,1,1,0,31.66
3,3,2,0,1,0,0,1,0,0,66.744
1,1,1,1,0,1,1,0,1,1,81.772
1,1,1,0,1,1,0,0,1,0,83.91
4,1,3,1,0,1,1,0,0,0,23.934
2,1,2,1,1,0,1,0,1,1,42.852
1,2,1,1,1,0,1,0,1,0,110.158
2,2,2,0,1,0,0,0,1,1,57.944
2,3,1,1,0,1,0,1,0,0,91.464
2,2,1,1,1,0,1,1,1,1,62.486
3,3,1,0,1,1,0,1,0,0,66.914
3,3,2,0,1,1,0,1,1,0,54.636
4,1,3,0,0,0,1,0,0,0,25.186
2,1,3,1,1,0,1,0,0,0,43.288
1,1,2,0,1,1,1,0,0,0,85.612
4,2,2,0,0,1,1,0,0,1,36.684
2,3,2,0,0,1,0,0,0,0,89.124
3,2,3,1,0,1,0,0,1,1,38.89
1,3,2,1,1,0,1,0,1,0,149.864
3,2,3,1,1,0,1,1,1,1,43.42
4,2,2,0,0,0,0,0,0,0,34.18
1,1,1,0,0,1,0,1,1,0,94.09
1,2,1,0,0,1,0,0,0,1,123.054
2,1,2,0,0,0,0,0,0,1,46.142
2,3,1,1,1,1,0,1,1,1,76.774
4,3,3,0,0,0,1,1,1,0,44.716
2,1,1,0,1,1,1,0,0,0,45.198
2,2,2,0,1,1,0,1,0,0,70.728
2,1,3,1,1,1,1,0,1,0,43.338
3,2,2,0,0,1,0,1,1,0,42.726
2,3,2,0,0,1,1,1,0,0,104.776
1,2,2,1,0,0,0,1,0,1,128.004
2,3,3,1,0,1,1,1,0,1,99.82
4,1,3,1,1,1,1,1,1,1,23.416
2,1,1,1,1,0,0,1,1,1,45.896
4,3,2,0,0,0,0,1,1,1,41.044
3,3,3,1,1,1,1,0,0,1,66.908
1,2,3,0,0,0,1,0,0,1,131.808
3,2,2,1,1,1,1,1,0,1,50.042
2,2,3,1,1,1,1,1,0,0,70.59
1,2,3,0,1,1,0,1,0,0,133.826
3,3,3,1,1,0,0,0,0,0,58.522
1,1,1,1,0,1,0,0,0,1,80.612
1,3,3,1,0,1,1,1,0,1,186.39
2,1,1,1,1,0,1,1,0,1,45.922
1,3,2,0,0,0,1,1,1,1,165.592
2,2,1,0,0,0,0,1,1,0,62.512
1,2,1,1,0,1,0,1,1,0,113.046
2,3,1,1,1,0,1,1,0,0,98.59
2,3,2,0,1,1,0,0,1,0,74.952
3,2,1,0,0,1,0,1,0,0,49.962
4,3,2,1,1,0,1,0,1,1,41.344
3,3,1,0,0,0,0,1,0,1,67.52
4,1,1,1,1,1,0,1,0,1,24.4
1,1,3,0,0,1,1,0,0,0,87.706
3,2,2,0,1,1,1,0,0,1,49.88
1,3,3,0,0,1,1,1,0,1,195.566
4,1,2,1,0,0,0,0,1,1,22.866
1,3,1,0,0,1,1,1,1,1,165.374
1,2,3,1,1,0,1,0,0,0,122.932
3,1,3,0,0,0,0,1,1,1,33.936
2,3,1,1,0,0,1,1,1,1,84.846
4,3,1,1,1,1,0,0,0,0,42.882
4,2,2,0,1,1,1,0,1,1,32.302
2,1,3,1,0,1,1,0,1,1,44.476
2,3,3,1,1,1,1,1,1,0,83.976
2,3,3,0,1,0,1,1,1,0,87.774
1,2,1,1,1,0,0,0,0,0,114.088
2,1,3,0,0,1,0,1,0,1,50.04
4,2,3,0,1,0,1,0,1,1,32.786
1,3,2,0,1,0,1,1,1,0,164.23
3,3,3,0,0,0,0,1,0,0,67.586
2,1,3,1,0,0,1,1,0,1,47.436
1,3,1,0,0,0,1,1,1,0,164.904
1,2,2,1,1,0,0,0,1,0,103.57
1,1,2,1,1,0,1,0,1,0,79.702
4,1,3,1,0,1,1,0,1,1,23.762
4,2,1,1,1,0,1,0,0,0,33.316
2,3,3,1,1,0,0,0,0,1,83.124
4,1,2,0,0,0,0,1,1,1,25.2
4,2,1,0,0,1,1,1,1,0,33.582
4,2,3,0,0,1,1,0,1,1,33.082
4,2,2,1,1,0,1,0,0,1,33.982
1,3,3,1,0,0,0,0,1,0,138.57
2,3,3,0,1,1,1,1,1,1,87.736
4,2,2,1,1,1,1,1,0,1,36.216
1,3,1,1,1,1,1,1,1,1,157.852
2,1,2,0,0,0,0,1,0,0,49.612
4,3,3,1,0,1,1,1,1,0,42.986
4,1,1,1,1,1,1,0,1,0,22.168
3,3,3,1,1,1,0,1,1,1,52.128
4,3,3,0,1,0,0,0,0,1,45.674
4,1,3,1,0,1,0,1,1,1,23.756
2,1,3,0,0,0,1,1,0,1,50.49
4,2,3,0,0,1,1,0,1,1,33.082
4,3,1,1,1,1,0,1,0,0,46.374
3,2,3,1,1,1,1,1,1,0,43.158
4,2,2,0,1,0,0,0,1,0,30.388
