fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
0,1,1,1,0,128,8,256,46558.0
1,1,0,0,1,64,8,256,134080.8
0,1,1,0,1,128,8,4096,46460.8
1,0,0,0,1,128,32,4096,132338.6
0,0,0,0,1,256,8,256,46100.4
0,0,0,0,1,128,8,1024,46255.2
1,1,1,0,1,64,8,1024,127709.6
0,1,0,0,0,64,8,1024,46294.0
1,0,0,0,0,128,8,1024,130750.8
1,1,1,0,0,128,32,256,134640.4
1,1,1,1,0,64,2,256,128226.2
1,0,0,1,0,256,2,1024,133313.6
0,1,0,1,0,128,2,256,46584.8
0,0,1,0,1,256,2,4096,46301.0
0,0,0,0,1,256,8,256,46100.4
0,0,1,1,0,256,2,1024,46729.2
0,1,0,1,0,128,8,1024,46356.0
0,1,0,0,1,128,8,256,46673.2
0,1,0,1,1,64,32,1024,46378.6
0,1,0,0,1,128,2,4096,46277.6
1,0,0,1,1,128,32,256,135614.0
0,0,1,1,1,128,2,1024,46692.6
0,1,1,0,1,256,8,4096,46207.2
1,1,0,1,1,64,2,4096,134920.4
0,0,0,0,0,256,2,4096,46167.0
0,0,1,0,0,256,8,1024,46146.2
1,0,0,0,0,64,32,4096,131737.4
0,1,1,1,1,128,2,256,46463.2
0,0,1,0,0,128,8,256,46140.0
0,0,0,1,0,256,32,256,46346.4
1,1,1,1,0,64,2,4096,130507.0
0,0,0,0,1,128,8,4096,46212.2
1,1,1,0,1,64,8,1024,127709.6
0,0,0,0,0,128,2,4096,46501.2
0,1,1,1,0,64,32,256,46517.6
0,1,0,0,0,64,32,256,46122.2
1,0,0,0,1,128,32,1024,132768.2
0,1,0,1,1,128,8,4096,46535.6
0,0,1,1,0,128,32,4096,46256.6
1,0,1,0,0,256,2,256,136837.8
1,0,0,1,1,64,2,1024,133912.8
1,0,1,1,0,128,8,256,142638.0
1,1,1,1,1,64,32,4096,131409.8
0,1,1,0,0,64,2,1024,46321.6
1,1,1,1,0,128,8,1024,129666.0
1,0,0,0,0,256,8,4096,135307.4
1,1,0,0,0,256,32,256,130682.8
1,0,1,1,1,256,32,256,137724.2
1,0,0,0,0,128,8,1024,130750.8
1,1,0,0,0,256,8,4096,133344.2
1,0,0,1,1,128,8,4096,133106.0
0,0,0,1,1,256,2,1024,46274.2
0,0,0,0,0,128,8,1024,46208.0
0,0,1,1,1,256,32,4096,46299.2
0,0,0,0,1,256,2,4096,47094.8
0,0,0,0,0,128,2,4096,46501.2
1,1,0,0,1,128,8,1024,133644.4
1,1,1,1,1,128,8,4096,130405.6
1,0,1,0,0,256,2,1024,135993.4
0,0,1,1,1,64,2,1024,46681.8
1,0,1,0,0,64,32,256,137127.0
0,1,0,0,1,256,32,4096,46104.2
1,0,1,0,1,64,32,4096,135629.4
1,0,0,0,1,64,32,4096,128417.8
0,0,0,0,1,128,32,1024,46299.2
1,0,1,0,1,64,8,256,138369.4
1,0,1,1,1,64,32,256,139137.0
0,0,1,1,0,64,8,4096,46665.2
1,1,0,1,1,128,32,1024,129568.0
0,0,0,0,0,128,2,4096,46501.2
1,1,1,1,0,256,8,1024,129117.4
0,1,0,1,0,128,8,256,46439.6
0,1,1,0,1,128,8,256,46212.4
1,1,0,0,1,128,32,1024,133874.4
0,0,0,1,0,256,2,4096,46365.8
1,0,0,0,0,256,32,256,132823.0
0,1,0,1,1,64,8,1024,47491.4
1,1,0,1,1,256,2,256,131228.6
0,1,1,1,1,128,2,256,46463.2
0,0,0,0,0,256,8,1024,46252.0
0,1,0,1,1,64,32,4096,46490.6
1,0,1,1,1,128,32,256,137237.2
0,0,0,0,1,256,8,1024,46303.0
1,0,1,0,1,256,2,256,135600.2
1,0,1,0,0,64,8,1024,133410.0
1,1,1,0,1,128,32,4096,128474.6
0,1,0,1,0,256,2,256,46594.4
1,1,1,1,0,256,32,256,131548.2
0,1,1,0,0,64,8,256,45922.8
1,1,1,0,0,128,8,256,131126.8
1,0,1,0,0,128,8,1024,130578.0
0,1,0,0,1,256,8,1024,46358.2
0,0,0,1,1,256,2,1024,46274.2
1,0,0,0,0,256,32,256,132823.0
0,1,0,0,1,256,32,4096,46104.2
1,0,0,0,1,256,2,256,133749.0
0,1,1,1,0,256,8,4096,47064.8
1,1,1,0,0,256,2,4096,131836.0
0,0,1,1,0,64,2,256,46508.8
0,1,1,0,0,128,8,4096,46157.6
