fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
0,0,1,0,0,256,32,256,46243.2
1,1,1,0,1,64,8,4096,127743.8
0,0,1,1,0,256,2,1024,46729.2
0,0,0,1,1,64,2,1024,46426.0
0,1,1,0,1,256,8,4096,46207.2
1,0,1,1,1,256,32,4096,139169.0
0,0,0,0,1,64,2,256,46337.0
0,1,0,1,0,128,8,1024,46356.0
0,1,0,0,0,64,2,256,46500.4
1,0,1,1,1,128,32,1024,142199.6
0,1,0,0,1,64,8,4096,46203.2
0,0,0,0,0,64,8,1024,46349.4
0,1,0,0,1,256,2,256,46288.6
1,1,1,0,0,64,2,4096,135253.6
1,0,1,1,1,256,8,1024,134859.0
1,0,0,0,0,64,8,1024,132700.0
0,1,0,1,1,128,32,256,46423.2
0,1,0,0,1,256,32,1024,46191.2
1,1,1,1,1,256,8,1024,131012.4
0,1,0,0,0,256,32,1024,46094.8
0,1,1,1,1,128,8,1024,46970.2
0,0,1,0,1,64,8,256,46344.4
0,0,0,0,0,128,2,1024,46169.2
1,0,0,0,1,64,2,1024,132218.0
1,0,1,1,0,256,8,256,139655.8
1,0,1,1,1,128,8,256,136436.0
1,1,1,1,1,64,8,1024,131358.0
1,0,0,1,1,128,8,256,132351.4
0,1,1,0,1,128,32,4096,46577.6
1,1,1,0,1,64,8,1024,127709.6
1,0,1,0,0,256,8,4096,137294.8
1,0,0,0,0,64,8,4096,130604.8
1,1,1,0,1,256,2,256,137593.6
1,0,0,0,1,256,8,4096,131261.2
0,0,0,1,1,128,32,4096,46343.6
1,1,1,1,0,256,32,4096,134654.6
0,1,0,1,1,64,2,1024,46520.6
0,1,1,1,1,256,2,256,46692.8
1,0,1,0,0,256,32,256,136622.0
1,0,1,0,0,128,8,1024,130578.0
0,1,1,0,1,128,32,256,46129.8
1,0,1,0,1,128,2,256,136870.8
0,1,0,0,1,64,2,4096,46135.0
1,1,0,1,0,128,8,4096,132048.8
1,1,0,1,1,64,32,1024,123397.2
1,0,1,1,1,256,8,256,136729.2
1,1,0,0,1,256,8,1024,133251.6
0,0,1,1,1,64,32,256,46565.6
1,0,1,0,1,256,2,1024,134831.6
1,1,0,0,0,256,32,256,130682.8
0,0,0,1,0,256,32,256,46346.4
0,0,0,1,0,128,2,1024,46355.2
1,1,1,1,0,256,2,1024,129660.2
0,1,1,0,1,64,32,256,46325.8
1,1,1,1,1,128,2,1024,132657.0
1,1,0,1,0,128,8,256,131542.8
0,0,0,0,0,256,2,1024,46194.6
0,1,0,0,1,64,2,256,46143.2
0,1,1,1,1,128,8,256,46554.0
1,0,1,0,1,128,8,256,136260.8
0,0,0,1,0,128,8,256,46366.6
1,0,1,1,0,64,32,4096,138943.4
1,1,1,0,0,128,8,4096,128931.4
1,0,0,0,0,64,32,1024,135660.4
0,1,0,1,0,256,2,4096,47670.8
1,0,1,1,0,256,8,4096,135527.8
1,0,0,1,1,64,2,1024,133912.8
0,0,0,1,0,128,2,1024,46355.2
0,0,1,0,0,64,2,4096,46095.0
0,1,1,0,0,256,32,1024,46047.4
1,0,1,1,1,128,2,4096,140684.8
1,1,1,1,1,64,32,256,132168.8
1,0,1,0,0,128,32,256,135051.0
0,1,1,1,0,128,2,256,46517.8
0,1,1,1,0,64,32,4096,46414.2
1,1,0,0,1,128,2,256,136842.2
1,0,0,0,0,64,8,256,134959.4
1,1,0,0,1,64,2,256,134110.6
0,0,1,1,1,64,8,1024,46645.6
0,1,1,1,0,128,8,1024,46551.0
1,1,1,1,1,64,2,1024,131163.4
0,1,1,0,0,64,8,4096,46121.6
1,0,1,0,0,64,8,256,131837.2
1,1,1,1,0,256,32,256,131548.2
1,1,1,1,0,128,32,4096,127500.8
0,0,0,1,0,64,32,4096,46264.2
1,1,0,1,1,256,2,4096,125375.6
0,0,0,1,1,256,8,1024,46307.6
0,0,0,1,0,64,2,256,46461.6
1,1,1,0,0,256,8,256,131089.2
0,1,0,1,1,128,32,1024,46648.6
0,0,0,1,1,128,32,256,46408.2
0,1,0,0,1,128,2,1024,46099.4
1,0,1,1,1,256,32,1024,139302.2
1,0,0,1,1,128,8,256,132351.4
0,0,0,0,1,64,8,256,46194.8
0,0,1,0,1,128,8,4096,46545.6
0,1,1,1,1,64,2,1024,46856.0
0,0,1,1,1,64,8,4096,46617.4
1,0,1,1,1,64,2,1024,135739.2
