topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
2,10,2,1000000,10,1,1,1000,1024,100,5,29,2.0
4,1,4,1000000,1,1,1,1000,1024,10000,2,0,0.00186697496946
4,10,4,1000000,1,0,1,1000,512,10000,2,29,0.0023735502347
4,10,4,1000000,1,0,1000,1000,1024,10000,5,0,0.000175667229074
2,1,4,1000000,10,1,1000,1000,512,10000,5,29,2.0
2,10,2,10,10,0,1,1000,1024,10000,5,29,0.13551705402
2,10,2,1000000,10,1,1,1000,1024,100,2,29,2.0
2,10,2,10,10,1,1000,1000,512,100,2,29,2.0
4,1,2,10,1,1,1000,1000,1024,100,2,29,2.0
4,1,2,10,1,1,1000,1000,1024,100,2,0,2.0
2,1,2,1000000,10,0,1,1000,512,10000,5,29,2.0
2,1,4,10,10,1,1,10,1024,10000,2,0,2.0
2,10,4,10,10,0,1000,1000,1024,10000,5,29,0.326084677051
2,1,4,10,10,1,1,1000,512,100,5,29,2.0
4,1,4,1000000,10,0,1000,10,512,10000,2,29,2.0
2,1,4,1000000,1,1,1000,10,1024,10000,2,0,2.0
2,10,2,10,10,0,1,10,512,100,5,29,0.136498884036
2,10,4,1000000,1,0,1000,10,1024,100,2,0,2.0
2,10,4,10,10,1,1,1000,512,100,5,29,2.0
4,1,4,10,10,1,1,10,1024,10000,2,0,2.0
4,1,4,1000000,1,1,1,1000,512,10000,2,29,0.00208485680397
4,1,2,1000000,10,0,1000,1000,512,100,5,29,2.0
4,10,2,1000000,10,1,1000,1000,512,10000,5,29,2.0
2,10,4,1000000,1,1,1,10,512,10000,5,29,2.0
4,10,2,1000000,1,1,1,1000,1024,10000,2,0,0.00276301401389
4,10,2,1000000,1,1,1,10,512,100,5,0,0.00089740080589
2,1,2,10,1,0,1000,10,1024,10000,5,29,2.0
4,1,2,1000000,10,1,1,1000,512,100,2,29,2.0
4,1,2,10,1,1,1,1000,1024,100,2,0,2.0
2,10,2,1000000,1,0,1,10,1024,10000,5,0,2.0
4,10,4,10,10,0,1000,1000,512,10000,2,29,0.443644182623
2,10,4,10,1,1,1,10,1024,100,2,0,0.0147751119027
4,1,2,10,1,0,1,1000,512,100,2,0,2.0
2,10,2,1000000,1,0,1000,1000,512,10000,5,0,0.00119290304395
2,1,4,1000000,10,1,1000,10,512,10000,2,29,2.0
2,1,2,1000000,10,0,1000,1000,1024,10000,5,0,2.0
4,10,2,1000000,1,0,1000,1000,512,10000,5,0,0.000717648292419
4,1,2,1000000,1,0,1000,10,1024,10000,2,0,2.0
4,10,2,1000000,10,1,1,1000,512,10000,5,29,0.00129912043827
4,10,4,10,1,0,1000,1000,512,10000,2,29,0.7093619739
4,1,2,1000000,10,1,1,10,1024,10000,2,29,2.0
2,1,4,10,10,0,1000,10,512,10000,5,0,2.0
4,1,2,1000000,1,0,1000,10,512,100,5,0,2.0
4,10,4,10,1,1,1000,10,512,100,2,29,0.732397530854
4,10,2,10,10,0,1000,10,1024,100,2,0,0.534879477301
2,1,4,1000000,10,0,1000,10,1024,100,5,29,2.0
2,1,4,1000000,1,0,1000,10,1024,100,2,29,0.0011152826404
2,1,2,10,1,0,1000,1000,512,10000,2,0,0.857260163166
2,1,2,1000000,1,0,1000,1000,512,10000,5,29,4.49381283678e-05
4,1,2,10,10,0,1000,1000,512,100,5,29,2.0
2,1,2,1000000,1,1,1000,1000,512,10000,2,29,1.63411375883e-05
4,1,2,10,1,1,1,1000,1024,10000,5,29,0.0145354418848
4,1,4,1000000,1,0,1000,10,512,100,5,29,2.0
2,1,2,10,1,1,1000,10,1024,10000,5,29,2.0
4,10,4,1000000,1,1,1000,10,1024,10000,5,29,2.0
2,1,2,1000000,10,0,1,10,512,100,5,29,2.0
2,10,2,1000000,1,1,1000,1000,512,100,5,0,2.0
2,1,2,1000000,1,0,1000,1000,1024,10000,5,29,2.0
4,1,4,10,10,0,1,10,512,10000,2,0,2.0
2,1,2,10,1,0,1,10,1024,10000,5,29,2.0
2,10,4,1000000,10,1,1000,1000,512,100,2,0,2.0
4,1,4,10,10,1,1000,1000,512,10000,2,0,0.48217113801
4,10,2,1000000,10,1,1000,10,1024,100,2,29,2.0
2,1,4,10,10,1,1,1000,512,10000,5,29,0.138384923666
4,1,2,10,10,0,1000,10,1024,10000,5,29,2.0
2,10,2,1000000,10,0,1000,1000,1024,10000,5,29,2.0
2,10,2,10,10,1,1000,1000,512,100,2,0,2.0
2,10,2,1000000,10,0,1000,1000,1024,10000,2,0,2.0
4,10,2,10,1,0,1,10,1024,10000,2,0,2.0
2,10,4,10,10,0,1000,1000,512,100,5,0,2.0
4,10,2,1000000,10,0,1000,10,1024,10000,2,0,2.0
4,10,2,1000000,1,1,1000,10,512,100,2,29,9.80468255298e-05
2,10,4,10,10,1,1000,1000,1024,10000,5,29,0.313850612044
2,1,4,1000000,1,1,1000,10,512,10000,5,0,2.0
4,1,4,10,10,1,1000,10,512,100,2,0,0.488421623138
4,10,2,10,1,0,1000,10,1024,100,5,29,0.196131780381
4,1,4,1000000,10,1,1000,1000,512,100,2,29,2.0
2,1,4,1000000,1,0,1,1000,512,100,5,0,2.0
2,10,2,1000000,10,1,1,10,1024,10000,2,29,2.0
2,1,2,1000000,1,0,1000,10,512,100,5,29,1.08940917255e-05
4,1,2,1000000,10,1,1000,1000,512,100,5,0,2.0
2,1,4,1000000,1,1,1000,10,1024,100,2,0,0.000328184513232
2,1,2,10,1,0,1000,10,1024,10000,2,0,2.0
4,1,2,10,1,0,1,1000,1024,100,5,0,2.0
2,1,4,1000000,10,0,1000,1000,512,10000,5,0,2.0
4,1,2,1000000,1,0,1000,10,512,10000,2,29,2.0
2,1,2,10,1,0,1,1000,512,10000,2,0,0.0147737501413
4,1,2,10,10,0,1000,1000,1024,10000,5,0,0.20817247526
2,1,4,1000000,1,1,1,10,1024,100,2,29,0.00137946436475
2,1,2,10,10,1,1000,10,512,100,2,0,0.732797888725
2,1,2,1000000,10,1,1000,1000,512,10000,2,0,2.0
4,10,2,1000000,10,1,1000,10,1024,100,5,29,2.0
2,10,2,10,1,1,1000,10,1024,100,2,29,0.771134197507
2,10,4,10,1,0,1,1000,512,10000,2,29,0.0150283995354
2,1,4,10,10,1,1000,1000,1024,10000,2,29,0.790622365843
4,1,2,10,10,0,1000,1000,1024,100,5,29,2.0
2,1,4,1000000,10,0,1000,10,1024,100,2,29,2.0
4,10,4,1000000,10,0,1000,1000,512,100,5,0,2.0
2,1,2,1000000,10,0,1000,1000,512,100,2,29,2.0
2,1,2,1000000,1,0,1,1000,1024,10000,2,29,0.00136857027302
