ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,67899.4
0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,85539.4
0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,79051.8
1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,97468.6
1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,84010.0
0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,73355.8
0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,85285.6
1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,84489.6
0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,77128.2
0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,59974.4
0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,90803.6
1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,81417.4
0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,77146.8
1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,64670.2
0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,69514.6
1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,83584.0
1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,95552.2
1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,79588.4
0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,78448.0
1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,74840.8
0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,90935.2
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,60582.2
1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,79023.8
1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,78112.0
1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,75530.0
1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,84372.4
