topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
4,10,2,10,1,0,1,1000,512,100,2,0,2.0
4,10,4,1000000,1,1,1,1000,512,100,5,29,2.0
4,1,4,1000000,10,1,1,10,512,100,2,29,0.00544432233983
2,10,2,10,1,0,1000,10,512,10000,5,29,2.0
4,1,2,1000000,10,0,1,1000,512,10000,2,0,0.00676386920009
4,10,2,1000000,10,1,1000,10,512,100,2,0,2.0
2,1,2,10,10,1,1,1000,1024,100,2,29,2.0
4,1,2,1000000,1,1,1000,1000,512,100,2,0,2.0
4,1,2,1000000,10,1,1000,1000,512,10000,5,29,2.0
2,1,2,10,1,1,1000,1000,512,10000,5,29,0.306934225559
2,1,4,10,1,1,1000,1000,1024,100,5,29,2.0
4,1,4,1000000,10,1,1000,1000,1024,10000,5,0,2.0
4,10,4,10,1,1,1000,1000,1024,100,2,29,2.0
2,1,2,10,1,0,1000,1000,1024,10000,5,29,0.312337695055
2,10,2,10,1,0,1000,10,1024,100,2,0,0.768862779382
4,1,2,10,1,1,1000,1000,512,100,5,29,2.0
4,1,2,1000000,10,0,1000,1000,1024,10000,2,0,0.000213796550114
2,10,4,10,1,0,1,1000,1024,10000,5,29,0.0147996236091
2,10,2,10,10,1,1,1000,1024,10000,5,0,0.135143931378
4,10,2,1000000,1,1,1000,1000,1024,10000,2,0,2.0
4,1,2,10,1,1,1000,10,512,100,5,0,0.228190368806
2,10,4,1000000,10,0,1,10,1024,100,2,29,2.0
4,1,4,10,10,1,1,1000,512,10000,2,29,0.143545999621
4,1,2,10,10,0,1000,10,512,100,5,29,0.209154305277
4,10,4,10,1,0,1000,10,512,10000,2,29,2.0
4,1,2,1000000,10,1,1,10,512,100,2,0,0.00619329114596
2,1,4,10,10,1,1,10,1024,100,5,0,0.137652295998
4,1,2,1000000,10,0,1000,1000,512,10000,2,0,0.000104855632858
2,10,4,10,10,1,1,10,512,10000,5,0,2.0
4,1,4,1000000,10,1,1,10,512,100,2,29,0.00544432233983
4,1,2,10,10,1,1,10,512,100,5,29,0.084423763827
4,10,2,1000000,10,0,1000,10,512,10000,2,29,2.0
4,10,2,10,1,1,1000,10,512,10000,2,0,2.0
4,10,4,1000000,10,1,1,10,512,10000,2,29,2.0
2,1,4,10,1,0,1,1000,1024,100,2,0,2.0
2,1,4,10,1,0,1000,10,1024,100,2,0,0.945086968896
4,1,2,1000000,1,1,1,1000,1024,100,2,29,2.0
4,10,4,10,1,1,1000,1000,1024,10000,2,29,0.73716914303
4,1,2,10,10,0,1,1000,512,10000,2,29,0.144802905454
2,1,2,1000000,10,1,1,10,1024,10000,2,29,2.0
4,1,4,1000000,1,0,1000,10,512,10000,5,0,2.0
2,1,4,10,1,0,1000,1000,512,10000,5,29,0.370629256356
2,10,4,1000000,1,1,1000,10,512,100,5,29,2.0
4,10,2,1000000,1,1,1,10,512,10000,5,29,2.0
4,10,4,1000000,1,1,1,10,512,10000,5,29,2.0
4,1,4,1000000,1,0,1000,1000,512,10000,2,29,8.98762567356e-05
2,1,4,10,1,0,1,1000,1024,100,5,0,2.0
2,10,2,1000000,10,1,1,10,1024,10000,2,0,2.0
4,10,2,1000000,10,0,1000,10,1024,100,2,0,0.000389463779188
4,10,2,10,1,0,1000,1000,512,100,5,29,2.0
4,10,2,10,1,1,1000,10,1024,100,5,29,0.207851099554
2,1,4,10,1,1,1,1000,1024,100,2,29,2.0
2,10,2,10,1,0,1,10,1024,10000,5,0,2.0
4,10,2,1000000,10,0,1,10,1024,100,2,0,7.35351191473e-05
4,10,4,1000000,10,0,1,1000,1024,100,5,0,2.0
2,1,2,1000000,10,1,1000,1000,1024,10000,5,29,2.0
2,10,4,1000000,10,0,1,10,1024,10000,5,29,2.0
2,1,2,10,1,0,1,10,512,100,2,29,0.0150379318656
4,10,4,10,1,1,1,10,512,100,2,29,0.0145899123434
2,1,4,10,10,0,1,10,512,100,2,29,0.149673926217
