new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
1,2,1,2,1,1,4096,5,337.4748
0,1,1,1,1,0,2048,1,337.4748
0,1,2,2,1,0,512,9,337.4748
0,2,2,2,0,0,4096,5,165.143
1,2,1,0,1,0,512,1,167.8962
0,0,2,2,1,0,2048,0,164.9596
0,1,1,2,1,0,4096,0,337.4748
0,2,2,0,1,1,2048,5,165.4042
0,1,2,2,1,1,2048,0,31.832
0,1,1,2,1,1,512,0,337.4748
1,0,1,1,0,1,4096,9,337.4748
1,2,1,1,1,0,512,1,337.4748
1,1,1,0,0,0,2048,1,337.4748
1,1,1,0,1,1,1024,9,337.4748
1,0,1,1,0,1,512,5,337.4748
1,0,1,1,0,1,1024,5,337.4748
1,0,1,2,1,1,1024,5,337.4748
0,0,2,1,1,1,4096,9,337.4748
0,1,1,1,1,0,1024,0,337.4748
0,1,2,2,1,0,1024,5,337.4748
0,1,2,0,0,0,1024,0,31.2232
1,1,1,2,1,1,4096,0,337.4748
0,2,1,0,1,1,4096,5,166.6048
0,1,1,1,1,0,1024,0,337.4748
1,0,1,1,0,1,1024,5,337.4748
1,2,2,2,0,1,2048,9,166.346
1,1,1,1,1,0,1024,5,337.4748
0,1,2,1,1,1,2048,1,337.4748
0,2,1,2,1,0,2048,1,337.4748
0,2,1,1,0,0,4096,0,337.4748
0,1,2,2,1,1,4096,9,337.4748
0,2,1,1,0,1,512,9,337.4748
1,2,2,2,0,0,512,9,166.0612
0,0,2,2,0,1,1024,5,337.4748
0,0,1,2,0,1,1024,5,337.4748
1,2,2,1,0,1,2048,0,337.4748
1,1,1,2,1,1,2048,9,337.4748
0,1,2,1,1,1,1024,1,337.4748
0,1,1,0,0,0,2048,0,32.2248
1,2,1,1,0,0,1024,1,337.4748
0,0,1,0,0,0,4096,1,337.4748
0,0,1,1,1,1,1024,0,337.4748
0,1,2,1,0,1,2048,0,32.4956
1,0,1,0,0,1,2048,1,337.4748
0,2,1,1,0,1,2048,5,337.4748
1,1,1,0,0,0,4096,1,337.4748
0,1,1,1,0,0,4096,5,337.4748
1,2,1,1,1,0,1024,0,337.4748
1,2,2,2,1,0,1024,0,337.4748
1,1,1,2,0,1,1024,5,337.4748
0,2,1,0,0,0,2048,0,337.4748
1,0,2,1,0,0,1024,1,337.4748
0,1,1,0,1,0,4096,9,337.4748
1,0,2,1,0,0,1024,0,163.356
1,0,2,1,1,0,4096,5,337.4748
0,1,2,0,0,1,1024,1,337.4748
1,2,2,2,1,1,4096,1,164.7978
0,2,1,1,0,0,512,9,337.4748
1,2,2,1,0,0,512,1,165.4328
1,1,1,2,0,0,512,1,337.4748
0,2,1,1,1,1,512,9,337.4748
0,0,2,2,0,1,4096,9,337.4748
0,1,1,0,1,0,512,9,337.4748
0,1,1,0,1,1,4096,5,337.4748
0,2,2,0,1,1,512,1,165.261
1,1,2,1,1,0,512,0,31.6506
0,0,1,0,1,0,1024,9,337.4748
1,2,1,1,0,0,2048,5,337.4748
0,0,1,0,0,0,2048,1,337.4748
0,2,2,0,0,0,2048,9,165.4448
1,0,1,1,1,1,2048,0,337.4748
1,0,1,0,0,0,4096,0,166.614
0,2,1,2,1,0,512,5,337.4748
1,1,2,2,1,0,512,1,337.4748
0,0,2,2,1,0,4096,9,337.4748
0,2,2,0,1,0,2048,5,163.467
1,2,2,0,0,0,1024,5,166.8392
0,1,1,1,1,0,512,5,337.4748
1,0,1,1,0,0,2048,9,337.4748
1,2,1,1,1,0,2048,9,337.4748
1,2,2,0,0,0,2048,5,164.8898
1,0,2,0,1,0,2048,1,337.4748
1,2,1,2,0,0,1024,9,337.4748
1,0,1,1,0,0,2048,0,337.4748
1,2,1,0,1,1,512,5,167.95
0,0,2,1,0,1,512,1,337.4748
0,1,1,0,1,1,4096,1,337.4748
1,0,2,2,0,1,4096,0,164.1062
1,2,2,0,0,1,512,0,337.4748
1,2,2,1,0,0,4096,9,166.6352
0,1,1,2,0,1,512,0,337.4748
1,1,1,0,1,1,4096,1,337.4748
0,1,2,2,0,1,2048,0,32.0282
0,0,2,0,1,1,512,1,337.4748
0,1,2,2,1,0,512,0,30.8186
0,0,1,1,0,0,4096,5,337.4748
1,2,1,2,0,1,512,1,337.4748
0,2,1,1,1,0,1024,5,337.4748
1,2,2,2,0,0,512,1,164.9142
1,0,1,2,0,1,1024,1,337.4748
