new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
3,1,2,0,0,0,1,1,1,0,34.172
3,1,2,0,1,0,1,1,0,1,33.708
1,2,1,0,1,0,0,0,0,0,120.584
4,1,3,1,0,1,1,1,0,0,23.672
1,3,2,1,1,0,0,0,0,0,156.276
2,3,3,1,0,0,1,0,1,0,81.888
4,1,3,0,0,1,1,0,1,1,24.982
2,3,2,0,0,0,1,1,0,1,104.506
1,3,1,1,1,0,1,1,0,1,183.93
1,2,2,0,0,0,1,0,0,0,131.054
2,1,2,0,1,1,1,1,1,0,49.316
1,3,3,0,1,0,1,1,1,1,164.836
4,1,1,0,1,0,1,1,1,0,25.014
3,2,1,0,1,0,1,0,1,0,43.04
2,1,3,1,1,1,0,1,1,1,45.874
1,3,3,0,0,1,1,0,1,1,157.444
2,3,1,0,0,0,0,0,1,0,74.916
3,1,3,0,1,1,0,0,1,1,31.768
4,2,3,0,1,0,1,0,1,1,32.786
2,1,2,1,1,0,1,0,0,1,42.734
2,1,3,0,0,0,1,0,1,0,47.172
3,1,2,0,1,1,1,0,1,0,31.782
3,2,2,0,0,0,0,0,0,1,46.334
3,1,1,0,1,1,0,0,0,1,31.01
1,1,3,1,0,0,1,0,0,1,82.914
3,3,2,1,1,1,0,0,0,1,58.122
4,3,2,1,0,0,1,0,0,1,47.678
4,1,3,0,0,1,0,0,1,1,24.672
2,3,2,0,1,0,1,1,1,0,87.806
3,3,3,1,1,0,0,1,0,1,63.19
3,2,1,0,1,1,0,1,1,0,42.696
1,1,3,0,0,0,0,0,1,1,86.616
1,1,2,0,0,1,0,0,0,0,85.976
4,2,3,0,1,1,1,1,0,0,37.944
3,2,1,0,0,1,1,1,0,1,53.998
4,1,3,1,0,1,1,1,1,0,24.49
4,2,3,1,0,1,0,0,0,0,33.514
2,2,3,1,1,1,1,0,1,0,59.802
1,3,3,0,1,1,1,1,1,0,164.092
3,2,2,1,0,0,0,1,1,1,40.592
4,3,3,0,0,1,1,1,1,0,44.484
1,2,1,1,1,1,0,1,0,0,126.312
1,1,2,1,0,0,0,0,0,1,81.248
2,2,1,1,1,0,0,1,0,0,66.412
4,1,1,0,0,1,0,0,0,1,23.358
4,3,1,1,1,1,1,1,1,0,42.72
2,1,2,0,1,1,1,1,1,0,49.316
3,1,3,0,1,1,0,1,1,0,33.33
4,3,2,0,0,0,1,0,1,0,43.196
1,2,3,1,0,0,0,1,0,1,127.84
1,3,3,1,1,1,1,1,0,1,184.508
4,1,3,0,1,0,1,0,0,0,24.664
4,1,1,1,0,0,1,0,0,0,23.034
2,1,2,0,0,0,1,0,0,1,46.568
3,2,1,0,0,0,0,0,1,1,39.586
1,3,2,0,0,1,1,0,1,0,156.372
3,2,2,0,1,0,1,1,0,0,53.476
3,3,3,1,0,0,1,1,0,1,71.376
4,2,1,1,1,0,1,1,1,0,32.896
4,3,3,1,1,0,1,0,1,0,42.102
1,2,1,1,0,1,0,0,1,1,104.452
1,2,1,0,1,0,0,0,0,1,120.6
1,1,2,0,0,1,0,0,1,0,86.048
1,3,1,0,0,0,0,0,1,0,142.062
3,2,1,1,0,1,0,0,0,0,43.066
4,2,1,1,1,0,0,0,0,1,31.096
1,3,3,1,1,0,0,0,0,1,156.34
2,3,1,0,0,1,0,0,0,0,88.446
2,1,1,0,0,1,0,1,1,0,49.854
3,1,3,0,0,1,0,0,1,0,32.492
4,3,1,1,1,1,0,0,1,0,36.996
1,1,1,0,1,0,0,0,1,0,83.834
1,2,1,1,0,0,0,0,0,0,115.818
3,2,1,1,1,1,1,0,1,0,41.164
3,2,1,0,1,1,0,1,1,1,42.624
2,2,2,0,1,0,1,1,0,0,74.474
3,1,3,0,1,0,1,1,0,1,33.71
3,3,2,1,0,1,1,1,1,0,59.422
2,3,1,0,1,1,1,1,1,0,87.574
4,2,1,1,1,0,0,1,1,1,29.814
2,3,1,0,1,0,0,0,0,0,86.416
1,2,2,1,1,1,0,0,0,0,115.52
4,2,2,0,0,1,0,1,1,1,32.536
1,2,3,0,0,0,0,0,0,1,123.576
1,2,1,1,1,0,0,1,0,0,125.826
3,1,3,0,0,0,0,0,0,0,32.43
4,2,3,0,1,1,0,0,0,1,34.234
3,3,3,1,0,0,1,1,1,1,59.366
3,3,3,0,1,1,0,0,0,0,61.996
3,1,2,0,0,1,1,1,1,0,33.988
3,2,3,1,0,1,0,1,0,1,47.134
4,2,1,0,0,1,1,1,1,0,33.582
2,1,2,0,0,0,1,0,1,1,46.646
4,3,3,1,0,1,1,1,1,1,43.168
3,1,1,1,1,0,1,1,1,1,31.336
3,1,3,1,1,0,1,0,1,1,29.966
2,2,1,0,0,0,1,1,0,1,75.42
4,1,1,1,1,1,0,1,0,1,24.4
1,3,2,0,1,0,1,0,0,1,178.316
4,2,2,1,0,0,0,1,0,0,34.136
