fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
1,0,0,0,1,128,8,4096,140983.4
1,0,0,1,1,128,8,1024,135632.6
0,0,1,1,0,64,32,256,46700.8
0,1,1,0,0,128,2,256,46183.8
1,0,1,0,0,64,8,4096,136884.0
0,1,1,0,0,256,32,1024,46047.4
1,1,1,0,0,256,32,1024,132806.8
1,1,0,1,1,128,32,256,130087.4
1,0,0,0,0,64,2,256,136455.8
0,0,1,1,1,128,32,4096,46593.6
0,0,1,0,0,128,8,1024,46245.0
1,1,1,0,1,256,32,1024,129640.2
1,1,0,1,1,128,32,1024,129568.0
0,1,1,0,1,128,32,4096,46577.6
1,1,1,1,1,64,32,1024,130551.4
1,0,1,0,0,128,2,4096,138294.4
0,0,1,1,0,256,32,1024,47774.0
0,0,0,1,1,256,32,1024,46368.4
0,1,1,0,1,64,2,1024,46614.4
0,0,1,1,0,256,8,256,46479.8
1,0,1,1,0,256,32,4096,138895.2
0,1,0,1,1,128,8,256,47454.8
0,1,1,1,1,64,2,1024,46856.0
0,0,1,0,0,64,8,1024,46291.6
1,1,1,0,0,128,32,1024,132014.6
1,1,0,0,0,128,2,4096,133164.4
0,0,1,0,0,64,32,256,46180.0
0,0,0,1,1,128,8,4096,46615.8
0,0,0,1,1,256,2,256,46438.2
1,1,1,0,1,128,2,256,130635.2
0,1,1,0,0,256,8,256,46092.0
0,1,1,0,0,256,32,256,46640.6
0,0,1,0,1,128,2,256,46121.0
1,1,1,1,0,256,2,256,129518.8
0,0,0,0,1,64,32,256,46295.4
0,0,0,0,0,64,8,1024,46349.4
0,1,1,1,1,64,8,4096,46753.4
0,0,1,0,0,64,2,1024,46199.0
1,1,0,1,0,256,2,256,135862.0
1,1,1,0,1,64,2,4096,131156.6
1,1,1,0,0,256,8,4096,136698.2
1,1,1,1,1,64,2,4096,132912.2
0,1,0,1,1,256,2,4096,46615.0
0,1,1,0,0,64,32,4096,46715.4
1,1,1,1,0,256,2,256,129518.8
0,0,0,1,1,256,8,256,46222.8
1,1,1,0,1,128,8,4096,130528.6
1,1,1,0,1,256,2,256,137593.6
0,1,0,1,1,64,8,256,46752.4
1,1,1,1,1,128,2,4096,131763.6
1,1,1,0,1,256,2,4096,132488.4
1,0,1,1,0,128,2,256,138332.6
0,1,1,1,0,256,8,256,46539.6
1,1,1,1,1,128,32,256,135538.4
0,1,1,1,1,256,32,256,46982.0
1,1,0,0,1,64,8,1024,134931.8
0,0,1,0,1,128,8,1024,46365.0
0,1,1,0,0,256,32,4096,46191.2
0,0,0,1,1,64,32,1024,46600.2
0,1,0,1,1,64,32,4096,46490.6
0,0,1,0,1,64,2,4096,46238.6
0,0,0,0,0,256,32,4096,46042.4
1,0,1,1,0,256,32,256,140016.8
0,1,0,0,0,128,2,256,46022.8
0,0,1,0,1,256,32,1024,45939.8
1,0,1,0,1,128,2,256,136870.8
1,0,1,0,1,256,2,256,135600.2
0,1,0,1,1,128,32,1024,46648.6
1,0,0,1,1,256,8,4096,134113.2
1,1,0,0,1,128,32,4096,133873.0
0,0,0,1,0,64,2,1024,46287.8
1,0,1,1,0,64,8,1024,138765.2
0,0,0,1,0,64,8,1024,46405.2
1,1,1,0,0,64,8,1024,133447.6
0,1,0,0,1,64,8,4096,46203.2
0,0,1,1,0,128,32,256,46471.0
0,1,1,0,1,64,8,4096,46694.0
1,0,1,0,1,64,8,1024,135714.8
1,1,0,0,0,64,2,4096,130337.2
1,1,0,1,1,256,8,4096,131693.0
1,0,0,1,0,128,2,256,132275.4
0,1,0,1,0,256,32,1024,47549.4
0,1,0,0,0,128,2,256,46022.8
1,0,0,1,1,256,32,1024,135168.4
0,1,0,1,0,256,8,1024,46598.6
0,1,1,0,0,64,8,4096,46121.6
1,0,1,1,1,128,2,1024,137186.6
1,1,0,0,1,128,32,256,131364.4
0,0,1,0,1,256,8,1024,46106.2
1,1,0,1,1,256,2,4096,125375.6
1,0,1,0,0,256,8,1024,138245.2
0,0,0,1,0,64,8,1024,46405.2
0,0,1,0,0,64,2,1024,46199.0
0,0,0,1,0,256,2,256,46452.6
0,0,1,0,0,64,32,4096,46191.2
1,1,1,1,0,256,8,256,124653.8
0,0,1,0,0,64,2,1024,46199.0
0,0,1,0,0,128,8,1024,46245.0
0,1,0,0,1,128,2,1024,46099.4
0,1,1,1,1,64,2,4096,46733.4
