new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
0,2,1,1,0,0,512,1,337.4748
1,1,2,1,1,1,512,1,337.4748
1,1,2,1,0,0,512,0,31.3498
1,1,1,1,0,1,512,9,337.4748
0,1,2,0,1,1,4096,1,337.4748
0,0,2,1,1,0,512,1,337.4748
1,1,2,1,0,1,512,1,337.4748
0,2,1,1,1,0,4096,9,337.4748
0,0,1,2,1,0,1024,1,337.4748
1,2,2,2,1,0,1024,9,163.3854
1,1,2,2,0,1,1024,5,337.4748
1,2,1,0,1,0,4096,0,337.4748
0,0,1,2,0,0,512,5,337.4748
0,0,2,0,0,1,2048,1,337.4748
1,1,2,1,1,1,2048,5,337.4748
1,0,1,0,0,1,1024,9,337.4748
1,1,2,2,1,0,4096,9,337.4748
1,1,2,2,1,1,2048,5,337.4748
0,2,1,0,0,1,1024,0,337.4748
1,1,1,0,0,0,4096,1,337.4748
0,0,1,1,0,1,2048,0,337.4748
0,0,2,1,1,1,2048,0,166.6984
1,1,1,0,0,0,2048,0,32.4476
0,1,2,1,0,0,1024,5,337.4748
1,2,1,1,1,1,512,1,337.4748
1,1,1,0,1,0,2048,9,337.4748
1,2,1,2,1,1,4096,9,337.4748
0,1,1,1,1,0,4096,1,337.4748
1,0,2,2,1,0,512,1,337.4748
0,0,2,0,0,0,1024,0,165.2612
0,2,2,2,1,1,512,0,337.4748
1,1,2,2,1,1,4096,1,337.4748
1,2,2,1,1,1,512,5,165.232
1,2,1,1,1,0,1024,1,337.4748
0,2,2,2,1,1,1024,9,164.6752
1,2,1,0,0,1,2048,0,337.4748
1,0,2,0,1,0,512,1,337.4748
0,1,2,2,1,1,4096,0,31.6068
0,2,2,0,1,0,1024,0,337.4748
0,0,1,1,1,0,4096,9,337.4748
1,1,1,1,1,0,2048,0,337.4748
1,0,2,0,1,1,4096,9,337.4748
0,1,1,2,1,0,4096,1,337.4748
0,2,1,1,0,1,4096,0,337.4748
1,1,2,1,0,0,512,9,337.4748
1,1,2,2,0,0,2048,9,337.4748
0,2,1,1,0,0,1024,1,337.4748
1,1,2,1,1,1,2048,9,337.4748
1,2,2,2,0,1,512,5,163.6538
1,1,1,0,0,1,1024,5,337.4748
0,2,2,2,1,0,2048,0,337.4748
1,1,2,1,0,0,512,5,337.4748
0,1,2,0,1,0,512,1,337.4748
0,1,1,2,0,0,1024,9,337.4748
1,1,1,1,1,1,4096,0,337.4748
1,2,2,1,1,1,2048,9,166.3972
1,2,1,2,0,1,4096,5,337.4748
1,2,1,1,0,0,4096,1,337.4748
1,1,2,2,0,0,4096,9,337.4748
0,0,1,2,1,0,4096,1,337.4748
1,2,1,2,0,0,4096,9,337.4748
1,1,2,1,0,0,4096,1,337.4748
0,0,2,1,1,0,4096,9,337.4748
1,1,1,0,1,1,2048,1,337.4748
1,0,1,0,0,1,2048,1,337.4748
0,1,1,2,0,1,2048,1,337.4748
1,0,2,0,0,0,512,0,164.1818
0,2,1,1,0,0,4096,1,337.4748
0,2,2,2,0,1,2048,1,164.6412
0,1,2,0,0,1,512,1,337.4748
0,0,2,0,1,1,4096,5,337.4748
0,2,2,1,0,1,1024,5,167.081
1,0,1,1,0,0,512,5,337.4748
1,2,2,1,1,0,4096,5,165.3856
0,2,1,0,0,1,4096,0,337.4748
1,2,2,1,0,0,1024,1,164.7006
1,1,1,1,0,1,512,5,337.4748
1,2,2,0,1,1,1024,5,166.3478
0,0,1,1,0,1,2048,0,337.4748
1,1,1,0,1,0,1024,9,337.4748
0,0,2,0,1,1,512,0,166.063
1,0,1,1,1,1,4096,9,337.4748
1,0,2,0,0,1,1024,5,337.4748
0,2,2,0,0,0,2048,9,165.4448
0,1,2,1,1,1,2048,5,337.4748
1,1,2,0,0,1,1024,5,337.4748
1,1,1,2,0,1,4096,5,337.4748
1,2,1,0,0,0,1024,1,168.5756
1,2,1,1,0,0,1024,9,337.4748
0,0,2,2,0,1,512,0,165.7776
1,1,2,0,0,1,1024,0,32.145
1,2,1,2,0,1,512,9,337.4748
0,2,1,2,1,1,512,1,337.4748
0,1,2,1,1,0,512,5,337.4748
1,0,1,1,1,0,2048,0,337.4748
0,1,2,1,1,0,512,9,337.4748
1,0,2,1,0,0,1024,5,337.4748
1,2,2,1,1,1,1024,1,164.7078
1,2,1,1,0,1,4096,9,337.4748
0,2,1,1,1,0,512,9,337.4748
