fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
1,0,1,0,1,128,32,4096,138524.6
1,1,1,1,0,64,2,256,128226.2
1,0,1,0,1,64,32,1024,138701.4
0,0,1,0,0,64,32,256,46180.0
0,0,0,1,0,256,8,4096,46597.8
1,0,1,0,1,128,2,1024,135485.6
0,1,1,1,0,128,32,4096,46612.8
1,0,1,1,1,64,2,256,135234.0
0,1,0,0,0,128,32,4096,46197.8
0,1,0,0,0,256,32,4096,46039.0
0,1,1,1,1,64,32,4096,46849.4
0,0,1,0,1,128,2,4096,46359.4
1,1,1,1,1,128,8,256,130828.8
1,1,0,1,1,128,8,256,131563.8
0,1,1,1,1,256,8,1024,46674.6
0,1,1,1,1,64,32,256,46707.6
0,1,1,1,0,128,8,4096,46599.8
1,0,1,1,1,64,8,4096,136839.6
1,1,1,0,1,256,32,4096,128597.0
0,0,1,0,1,64,8,4096,46345.6
1,1,0,1,0,256,2,1024,133595.4
0,1,0,0,1,64,8,256,46237.6
1,1,0,1,1,256,8,4096,131693.0
1,1,1,1,1,256,32,1024,130423.0
0,0,0,0,0,256,8,1024,46252.0
1,1,0,1,1,128,32,1024,129568.0
1,1,1,0,0,128,2,1024,135272.2
1,1,1,1,1,256,8,256,136030.6
0,1,1,0,1,256,2,4096,46381.4
1,0,1,1,0,64,32,4096,138943.4
1,0,1,1,0,64,32,4096,138943.4
0,1,1,0,0,64,32,256,46144.0
1,0,0,1,1,64,2,1024,133912.8
1,1,0,1,0,128,32,4096,130274.6
0,1,1,1,0,256,2,4096,46688.0
0,1,1,0,0,64,8,256,45922.8
1,0,0,0,1,128,2,4096,132203.6
0,0,0,0,1,64,2,1024,46267.8
1,1,0,0,0,256,8,4096,133344.2
1,1,1,1,1,256,2,1024,129201.2
0,0,0,1,1,64,32,256,46427.2
0,1,0,0,1,64,2,1024,46267.8
1,0,0,0,0,256,32,4096,134589.6
1,0,0,1,0,128,32,4096,133001.4
1,1,1,1,1,64,2,1024,131163.4
0,0,0,0,0,128,8,4096,46245.8
0,0,0,1,1,128,32,256,46408.2
0,0,1,0,0,256,8,256,46381.6
1,1,0,1,0,64,32,1024,132685.0
1,1,0,1,0,64,32,4096,131301.0
1,1,1,0,0,128,32,4096,128492.6
1,1,0,0,0,256,8,4096,133344.2
1,0,0,1,1,64,8,1024,135458.2
1,0,0,1,1,128,32,256,135614.0
1,0,0,0,0,256,32,4096,134589.6
1,1,0,0,1,256,2,1024,131355.4
0,0,0,1,0,128,32,1024,46368.8
0,0,0,1,0,128,32,4096,46365.0
1,1,1,1,0,64,8,4096,129001.8
1,1,0,1,1,128,32,1024,129568.0
1,1,1,0,0,64,2,4096,135253.6
0,0,1,0,0,256,8,1024,46146.2
0,0,0,0,0,128,8,256,46204.0
1,1,0,1,0,64,2,256,134157.4
1,0,1,1,1,128,2,4096,140684.8
1,1,0,1,0,128,2,256,135754.4
0,1,0,1,1,128,8,256,47454.8
0,1,1,0,1,64,32,256,46325.8
0,1,0,1,0,64,2,256,46355.4
1,1,1,1,0,128,2,256,128216.6
1,1,0,0,1,256,8,256,131946.0
0,1,1,1,1,256,2,4096,46885.8
1,0,0,0,0,128,8,4096,135612.4
0,0,1,1,0,128,8,256,47257.2
0,0,1,1,1,64,8,256,46834.4
0,0,1,1,0,256,8,1024,46903.4
0,0,0,0,0,64,2,256,46272.2
0,1,1,0,1,256,32,1024,46493.8
1,1,1,0,1,256,8,1024,128079.8
0,1,0,1,0,128,2,256,46584.8
1,1,0,1,0,256,8,256,133679.6
0,1,0,0,0,256,8,4096,46102.0
0,0,1,1,0,256,32,1024,47774.0
1,1,0,1,0,64,2,1024,139402.4
0,1,0,1,1,256,2,4096,46615.0
0,0,0,0,1,64,2,4096,47346.2
1,0,1,0,0,128,8,4096,133337.6
1,1,1,0,1,64,8,1024,127709.6
0,1,0,1,0,256,32,1024,47549.4
0,1,0,0,0,64,8,4096,46264.8
1,1,1,0,0,256,32,1024,132806.8
1,0,0,1,0,64,32,4096,130955.8
1,0,1,1,0,128,8,4096,136843.8
0,1,0,1,0,128,2,256,46584.8
0,1,1,0,1,128,32,256,46129.8
0,1,1,1,0,128,32,256,46666.8
0,1,0,0,1,128,2,256,47040.2
1,1,1,1,0,128,2,1024,128922.6
0,1,0,1,0,64,8,4096,46203.0
0,1,0,0,0,128,8,256,46318.0
