new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
0,0,2,2,0,0,2048,5,337.4748
1,2,2,1,0,1,2048,1,166.4322
0,1,2,0,0,1,1024,0,32.209
0,0,2,0,1,0,512,5,337.4748
1,0,2,0,1,1,2048,0,164.1068
1,1,1,1,1,1,512,5,337.4748
1,1,2,1,0,0,4096,1,337.4748
0,1,2,2,0,0,512,1,337.4748
0,1,1,2,0,0,2048,0,337.4748
1,2,1,0,0,1,4096,1,168.1812
1,0,1,2,1,0,4096,1,337.4748
0,1,1,0,1,1,512,9,337.4748
0,1,2,0,1,1,512,5,337.4748
1,0,2,1,0,0,4096,1,337.4748
0,0,1,1,0,1,512,1,337.4748
1,0,1,0,0,1,512,9,337.4748
1,2,2,2,1,0,512,0,337.4748
1,0,2,0,1,1,512,5,337.4748
0,1,1,1,0,0,2048,1,337.4748
1,1,1,2,1,0,4096,1,337.4748
1,2,1,2,0,1,2048,5,337.4748
1,2,1,2,0,1,2048,5,337.4748
0,2,1,2,1,1,512,5,337.4748
1,2,2,2,0,0,512,1,164.9142
1,0,1,2,0,1,4096,9,337.4748
0,2,1,2,1,0,4096,1,337.4748
0,1,2,0,1,0,4096,0,31.6904
1,2,2,1,1,0,1024,0,337.4748
0,2,1,0,0,0,2048,0,337.4748
1,0,2,0,1,1,512,9,337.4748
0,2,1,1,1,1,2048,1,337.4748
1,0,1,0,1,0,1024,5,337.4748
0,2,2,2,1,1,4096,5,165.53
0,2,1,1,1,0,512,9,337.4748
0,1,2,2,0,0,2048,5,337.4748
1,2,1,0,1,0,512,9,166.854
0,1,2,0,0,0,4096,9,337.4748
1,2,2,0,0,0,2048,5,164.8898
0,0,2,1,0,0,512,9,337.4748
0,0,2,0,0,0,1024,5,337.4748
0,1,2,0,1,0,4096,0,31.6904
1,2,2,1,1,1,512,1,165.4138
1,2,1,1,0,0,4096,0,337.4748
0,1,2,0,0,0,512,9,337.4748
0,2,2,1,0,0,4096,5,166.55
1,2,1,2,0,1,512,1,337.4748
1,2,2,2,0,0,2048,1,167.0078
1,1,1,2,0,0,2048,1,337.4748
0,0,2,2,0,1,2048,9,337.4748
1,0,2,0,0,1,1024,1,337.4748
0,1,2,0,0,1,1024,9,337.4748
1,1,1,0,0,0,4096,5,337.4748
1,2,1,1,1,1,4096,1,337.4748
1,1,2,1,1,0,2048,9,337.4748
1,2,1,0,1,1,4096,9,166.8736
1,2,2,2,0,1,2048,5,164.538
1,2,2,1,0,0,2048,0,337.4748
0,1,2,0,0,0,512,5,337.4748
1,1,2,2,0,1,1024,0,32.4752
0,2,2,1,0,1,1024,1,165.5134
1,0,1,0,0,1,2048,1,337.4748
1,2,2,2,1,1,512,0,337.4748
0,1,2,2,1,0,1024,5,337.4748
0,0,1,1,0,1,4096,0,337.4748
0,1,2,2,0,0,4096,1,337.4748
1,0,2,2,1,0,512,9,337.4748
1,2,1,0,1,1,1024,5,167.738
1,1,1,0,0,0,4096,0,32.509
1,2,1,0,1,1,512,5,167.95
0,2,2,1,1,0,1024,1,166.458
1,2,1,1,0,1,2048,9,337.4748
0,1,2,1,0,0,1024,9,337.4748
0,0,2,0,1,1,512,5,337.4748
0,2,1,1,1,1,2048,0,337.4748
0,2,2,2,0,0,512,1,164.9902
1,1,1,0,0,1,512,1,337.4748
1,0,2,2,1,1,2048,0,164.7156
0,2,1,2,1,0,512,9,337.4748
0,0,1,2,1,1,2048,5,337.4748
0,2,2,0,1,0,1024,0,337.4748
0,2,1,2,0,1,512,1,337.4748
0,1,1,2,1,0,1024,9,337.4748
0,0,1,2,1,1,2048,5,337.4748
1,0,2,2,0,1,512,5,337.4748
1,1,1,1,1,0,4096,9,337.4748
0,2,2,1,1,0,1024,9,163.9654
0,1,2,0,1,1,512,1,337.4748
0,1,2,0,1,1,4096,1,337.4748
1,0,2,0,0,1,4096,0,163.7542
1,0,1,0,1,1,4096,0,166.62
0,1,1,0,1,0,2048,1,337.4748
0,2,2,1,0,1,1024,1,165.5134
1,0,1,1,1,0,512,5,337.4748
1,1,1,2,0,1,512,9,337.4748
1,0,1,2,0,0,512,1,337.4748
0,2,1,0,1,1,4096,9,167.779
0,0,2,2,0,1,1024,9,337.4748
1,1,1,0,0,0,4096,0,32.509
0,0,2,2,0,0,2048,0,165.8586
0,1,2,1,1,1,2048,5,337.4748
