new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
0,0,2,2,1,1,2048,1,337.4748
1,0,1,0,1,1,1024,5,337.4748
0,1,1,2,1,0,4096,5,337.4748
0,1,2,2,1,1,4096,1,337.4748
1,2,2,0,0,0,2048,0,337.4748
0,0,1,2,1,0,1024,5,337.4748
1,2,1,1,0,0,1024,5,337.4748
0,1,2,1,1,1,4096,5,337.4748
0,1,2,0,0,0,2048,0,31.6514
1,1,1,2,1,1,4096,1,337.4748
1,2,2,1,0,1,2048,0,337.4748
0,0,1,2,1,0,512,9,337.4748
0,0,2,0,1,1,1024,5,337.4748
1,2,2,2,1,0,4096,0,337.4748
0,0,1,1,0,0,4096,5,337.4748
1,0,1,2,0,0,512,1,337.4748
1,0,2,1,0,1,4096,1,337.4748
0,1,2,0,0,1,4096,5,337.4748
0,2,2,2,1,0,512,9,165.94
1,1,2,2,1,1,4096,5,337.4748
0,2,2,1,1,1,512,5,165.8364
1,2,2,0,0,1,512,1,164.582
1,2,2,0,1,0,4096,0,337.4748
1,1,2,2,0,0,512,5,337.4748
1,0,2,2,1,1,4096,1,337.4748
1,2,1,0,1,0,1024,0,337.4748
0,1,1,0,0,0,512,1,337.4748
0,2,2,0,1,1,1024,5,166.492
1,1,2,0,1,1,4096,9,337.4748
1,2,1,0,1,0,512,9,166.854
0,1,2,1,1,1,512,9,337.4748
0,1,1,2,0,0,4096,5,337.4748
1,0,1,2,0,1,4096,9,337.4748
1,1,1,2,1,0,4096,9,337.4748
1,0,1,0,1,1,512,9,337.4748
1,1,2,1,0,1,4096,0,33.1188
1,2,2,2,1,0,512,0,337.4748
1,0,2,1,1,1,512,1,337.4748
0,0,1,2,0,0,512,5,337.4748
0,1,1,1,1,1,4096,5,337.4748
0,2,1,1,1,0,4096,0,337.4748
0,0,1,1,0,0,2048,0,337.4748
1,2,2,0,0,0,1024,0,337.4748
0,2,2,0,0,0,512,9,164.7462
0,2,2,2,0,1,2048,9,164.5982
0,1,1,0,1,0,512,1,337.4748
1,1,1,0,0,0,2048,0,32.4476
1,2,2,2,0,1,1024,0,337.4748
1,2,2,2,1,0,2048,5,165.7712
0,2,2,2,1,0,2048,5,165.781
0,2,2,2,0,0,1024,0,337.4748
1,1,2,2,0,1,512,0,31.8482
1,2,1,1,0,0,1024,9,337.4748
0,0,1,0,0,1,4096,0,167.7698
0,1,2,1,0,0,512,5,337.4748
1,0,1,2,0,1,2048,1,337.4748
0,1,2,1,0,0,2048,5,337.4748
1,1,1,2,0,0,512,5,337.4748
0,2,1,0,0,1,4096,5,165.5558
1,2,1,0,0,1,1024,1,167.9776
1,0,1,2,1,0,1024,9,337.4748
0,2,1,0,1,1,4096,5,166.6048
0,2,1,2,1,0,512,1,337.4748
0,2,1,1,0,1,4096,5,337.4748
0,1,2,1,0,1,4096,5,337.4748
0,2,1,0,0,0,512,0,337.4748
1,2,1,0,1,1,1024,9,166.218
0,2,1,0,0,0,1024,0,337.4748
0,2,1,0,0,0,2048,1,167.1916
1,0,2,0,1,0,512,5,337.4748
1,2,2,2,0,1,1024,5,165.774
1,1,1,1,0,0,2048,0,337.4748
0,0,2,2,0,1,4096,0,164.0186
0,1,1,2,0,0,1024,9,337.4748
1,0,1,0,1,1,4096,5,337.4748
0,0,2,2,0,1,2048,1,337.4748
1,1,1,0,0,1,512,1,337.4748
0,1,1,0,0,0,4096,0,31.9984
0,0,1,2,1,1,2048,1,337.4748
0,0,2,1,0,0,512,1,337.4748
0,0,2,2,1,0,2048,0,164.9596
1,2,2,1,0,1,512,0,337.4748
1,1,1,0,1,0,1024,5,337.4748
1,2,2,1,1,0,2048,5,165.7582
0,1,1,2,1,1,4096,1,337.4748
0,1,2,2,1,1,2048,5,337.4748
0,2,2,0,1,1,2048,5,165.4042
1,2,1,2,1,1,4096,5,337.4748
1,2,2,0,1,1,2048,0,337.4748
0,2,2,1,1,1,4096,0,337.4748
1,2,1,1,1,0,1024,0,337.4748
1,0,1,2,0,1,2048,5,337.4748
1,2,1,2,0,0,1024,0,337.4748
1,2,2,2,0,1,4096,1,167.0054
1,1,1,1,1,0,2048,5,337.4748
1,2,2,0,1,0,512,1,165.1408
0,0,1,1,0,1,512,5,337.4748
1,1,2,0,0,0,1024,1,337.4748
0,0,2,2,0,1,512,1,337.4748
0,2,2,2,0,0,512,5,163.6058
