ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,79695.2
1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,64808.0
0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,76244.6
0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,84682.0
1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,89007.2
0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,64381.4
1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,82245.8
0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,81694.4
0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,76605.0
0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,83692.6
1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,78331.2
0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,62890.4
0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,75378.8
1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,73441.0
0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,75781.4
1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,76219.4
1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,72185.6
0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,67807.2
0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,77129.2
0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,76694.8
1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,85986.0
1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,71335.4
0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,70507.0
0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,81228.0
1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,65923.4
0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,80503.4
1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,76110.6
1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,61592.8
1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,84987.2
1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,61102.2
1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,77706.6
0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,64634.0
0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,78627.6
