new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
2,1,2,0,0,0,1,1,0,1,50.474
1,3,1,1,1,1,0,0,0,1,156.172
2,1,2,0,1,0,0,0,1,1,45.196
2,1,1,0,0,1,1,1,1,0,50.182
2,1,1,0,1,0,0,1,1,0,49.032
1,1,3,0,0,1,0,1,1,0,93.842
4,2,2,1,1,1,0,0,1,0,28.834
4,2,1,1,0,1,1,0,1,1,30.44
2,3,3,0,0,1,0,1,0,0,96.546
3,3,1,1,0,0,1,1,1,1,59.066
2,1,3,0,1,0,0,0,1,0,45.766
3,1,1,1,0,0,1,0,0,1,29.762
1,2,2,0,1,0,0,0,1,0,109.124
1,2,1,0,1,1,1,0,0,1,129.562
3,1,1,0,1,0,0,0,1,1,31.254
1,2,1,0,1,1,1,1,0,1,141.05
4,1,2,1,0,0,1,0,1,1,23.184
4,2,1,0,0,1,0,1,0,0,36.428
2,3,3,0,0,0,0,0,1,0,75.956
3,1,1,0,0,1,0,1,1,0,33.808
4,2,3,1,0,0,1,0,1,0,31.67
3,1,3,1,0,0,0,1,1,0,31.772
4,1,2,1,1,0,1,0,1,0,22.554
2,2,1,0,1,0,1,1,1,0,66.048
1,3,2,1,0,1,0,0,1,1,137.48
2,2,2,0,1,1,1,0,1,1,63.004
1,3,3,1,1,0,0,1,0,0,171.48
2,1,3,1,0,1,0,0,1,1,43.742
3,2,2,0,0,1,0,1,1,1,43.036
1,3,1,1,1,1,1,0,1,0,149.054
4,1,2,1,1,1,1,1,1,1,23.47
3,3,1,0,0,1,1,0,1,1,58.444
4,1,1,0,1,0,1,1,1,0,25.014
2,2,3,0,1,1,1,0,1,0,62.83
2,1,1,0,0,1,0,1,1,1,49.898
2,2,3,1,1,1,0,0,0,0,61.912
4,3,1,1,0,1,1,0,0,0,47.432
1,1,3,1,0,0,0,1,1,1,88.844
2,3,1,0,1,0,1,0,1,1,83.06
4,3,3,0,1,0,0,0,0,0,46.072
3,2,2,1,1,1,0,0,0,1,42.758
2,3,1,1,0,1,1,1,0,0,99.848
4,1,3,1,1,1,1,1,1,1,23.416
2,3,2,0,0,0,1,0,0,0,97.458
2,3,1,1,1,0,0,1,1,1,76.606
4,3,2,1,1,0,0,0,1,1,37.226
1,2,2,1,0,0,1,1,1,1,119.458
4,3,2,0,1,1,1,1,0,1,53.078
1,1,1,0,1,0,0,1,1,1,93.186
2,2,2,1,0,0,1,1,0,0,71.412
2,2,2,1,1,1,0,0,1,1,54.998
3,2,3,1,1,1,0,1,1,1,40.266
4,2,1,1,1,1,1,0,0,0,33.59
2,2,3,1,0,0,0,0,0,1,62.422
1,2,2,1,1,1,0,0,1,1,103.448
2,2,3,1,0,0,1,0,1,1,60.662
1,3,2,1,0,1,1,1,1,0,158.678
1,3,2,0,0,1,1,1,1,0,164.742
3,1,1,0,1,1,0,1,1,0,33.332
4,2,3,0,1,0,1,0,0,1,36.598
3,2,1,0,0,1,0,0,0,1,45.892
2,3,3,0,0,1,1,0,0,1,98.336
2,1,3,1,1,0,0,0,0,0,42.996
2,3,2,1,1,0,1,0,1,1,80.616
2,3,3,0,1,1,0,1,0,1,95.62
4,3,1,0,1,0,1,0,1,1,42.602
4,1,2,0,1,0,0,0,1,1,23.884
1,1,3,1,0,1,0,1,1,1,88.962
4,3,2,1,1,0,0,1,0,1,46.19
4,2,3,0,0,0,1,0,0,0,37.02
2,3,3,0,0,1,0,1,0,1,96.672
2,3,3,0,0,1,0,0,1,0,75.65
2,1,3,1,1,1,1,1,0,1,46.38
4,3,2,1,0,0,1,0,1,1,41.87
1,2,1,1,0,0,0,1,1,1,113.49
4,2,3,1,1,0,1,1,1,0,31.66
4,2,2,0,1,1,0,1,0,0,35.874
3,2,3,1,0,0,0,0,0,0,44.022
4,2,2,0,0,1,0,0,1,1,30.22
2,1,2,1,0,0,0,1,0,1,46.892
2,1,3,1,0,1,0,0,0,1,43.918
1,3,2,0,0,0,0,1,1,1,153.556
3,1,2,1,0,0,0,1,1,1,31.676
1,1,2,1,1,1,0,1,0,1,86.594
4,1,2,1,0,0,0,0,0,1,22.878
2,2,1,0,1,0,1,0,0,1,68.662
3,2,2,1,0,0,0,1,0,1,46.986
4,2,3,1,0,0,0,1,1,1,30.328
1,1,2,0,1,0,0,0,1,0,84.532
3,3,3,0,0,0,0,0,0,1,62.534
2,2,2,1,0,0,0,1,1,0,59.56
4,2,3,1,0,0,1,0,0,0,35.268
2,2,1,0,0,0,1,1,1,1,66.566
4,2,3,0,0,0,0,1,0,0,36.184
1,3,2,0,1,1,0,1,1,1,152.756
3,1,2,1,0,0,0,0,1,1,30.076
2,2,2,1,1,1,1,0,0,1,65.806
2,3,1,1,1,1,0,1,1,0,76.47
2,3,2,0,1,0,0,0,0,1,86.744
4,2,2,0,0,1,0,1,1,0,31.904
