ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,76332.0
0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,95364.4
1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,67899.8
1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,87398.6
0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,65307.2
1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,80831.2
0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,71127.6
1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,63087.2
1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,78196.2
1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,77905.6
1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,90338.0
1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,73013.4
0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,65034.2
1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,79951.0
0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,76504.2
1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,66107.8
1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,87259.4
1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,78104.8
1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,67258.0
1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,82946.0
1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,82997.2
0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,67254.2
0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,81473.2
1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,73334.2
1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,63888.4
0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,78504.8
1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,78553.6
1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,86735.2
1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,82783.4
1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,78027.2
1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,66421.6
1,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,76002.0
0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,96589.0
1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,70897.0
0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,64685.8
1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,76650.8
0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,71664.6
0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,83760.2
1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,79524.8
1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,84250.0
0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,56870.2
0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,95855.6
0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,77477.0
0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,92281.8
1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,69440.6
0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,74050.6
0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,77433.2
