new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
0,1,1,2,0,0,2048,5,337.4748
0,2,1,2,0,0,4096,0,337.4748
0,2,1,2,1,1,4096,1,337.4748
1,0,1,0,0,0,4096,9,337.4748
0,1,1,0,1,0,2048,5,337.4748
1,0,1,2,0,1,2048,0,337.4748
1,0,1,0,1,0,4096,9,337.4748
1,2,1,2,0,1,2048,5,337.4748
1,0,2,1,1,1,2048,9,337.4748
0,2,1,2,0,0,1024,9,337.4748
0,1,2,0,1,1,2048,0,32.3634
0,1,1,2,0,0,4096,1,337.4748
0,0,2,0,1,1,1024,5,337.4748
1,1,2,0,1,0,4096,1,337.4748
1,1,1,1,0,0,1024,1,337.4748
0,1,1,2,0,0,4096,1,337.4748
1,2,2,1,0,1,1024,0,337.4748
1,1,2,2,0,0,2048,5,337.4748
1,2,2,2,1,1,512,9,164.544
1,2,1,0,0,0,1024,1,168.5756
0,2,2,1,0,1,1024,9,164.7082
1,1,2,1,0,1,512,5,337.4748
0,1,1,1,1,0,512,1,337.4748
0,2,1,0,0,0,2048,5,167.0674
0,0,1,2,0,1,4096,1,337.4748
1,0,2,1,0,0,512,0,163.4738
0,2,1,1,0,0,2048,1,337.4748
0,2,2,0,0,0,1024,0,337.4748
1,0,1,1,0,1,1024,1,337.4748
0,0,1,2,1,1,4096,1,337.4748
0,2,2,1,1,0,4096,5,165.3672
1,2,2,0,1,1,4096,5,165.6286
1,2,2,2,1,0,1024,5,165.5138
1,0,1,2,0,1,512,1,337.4748
1,2,1,0,0,1,4096,9,166.3842
1,0,1,2,1,0,2048,9,337.4748
1,0,1,1,1,1,2048,0,337.4748
1,1,2,1,1,0,512,9,337.4748
1,0,2,1,1,0,512,1,337.4748
1,0,1,2,1,1,2048,1,337.4748
0,2,1,0,0,0,1024,5,167.4082
0,1,1,0,0,1,512,0,32.3318
1,0,1,1,1,1,2048,1,337.4748
0,0,2,0,0,1,1024,0,163.366
0,1,1,0,0,0,1024,9,337.4748
1,2,2,0,1,1,1024,1,164.6092
0,0,2,2,0,1,512,5,337.4748
0,0,1,1,0,0,4096,5,337.4748
0,2,2,1,0,0,1024,5,166.7564
1,2,2,1,0,0,2048,9,166.1188
0,0,2,0,0,0,2048,0,164.191
1,1,2,1,1,0,2048,0,32.3072
1,2,1,1,1,1,4096,0,337.4748
1,2,1,2,1,1,2048,5,337.4748
1,2,1,1,0,0,2048,0,337.4748
0,2,1,1,1,1,512,5,337.4748
0,2,1,0,1,1,512,1,166.5828
0,2,1,0,1,1,2048,9,166.9416
0,1,1,0,0,1,1024,5,337.4748
0,1,1,0,1,1,4096,9,337.4748
1,2,1,1,0,0,1024,0,337.4748
0,1,1,2,0,0,1024,1,337.4748
0,2,2,2,1,1,2048,9,165.8712
0,0,1,0,1,1,512,1,337.4748
1,2,2,1,0,1,2048,1,166.4322
1,2,1,0,1,1,512,5,167.95
1,0,2,1,0,0,2048,1,337.4748
1,2,2,0,0,1,1024,9,166.6548
1,2,2,1,1,1,2048,1,166.4988
0,2,2,0,1,1,4096,9,164.9448
1,0,1,0,0,1,2048,9,337.4748
1,0,1,2,1,0,4096,1,337.4748
1,0,2,2,0,1,512,9,337.4748
0,1,2,0,0,1,1024,1,337.4748
1,1,2,1,1,0,1024,5,337.4748
0,1,1,2,0,0,2048,5,337.4748
0,1,2,0,1,0,2048,9,337.4748
1,2,1,0,0,0,2048,5,166.5024
1,0,1,2,0,0,2048,5,337.4748
0,1,2,0,1,1,512,9,337.4748
0,1,2,1,0,0,512,5,337.4748
0,2,2,2,1,1,1024,1,166.6378
1,1,1,0,1,0,2048,5,337.4748
0,1,1,1,0,1,2048,9,337.4748
1,0,2,1,0,1,1024,9,337.4748
1,0,1,0,0,1,2048,1,337.4748
0,2,1,1,1,0,512,0,337.4748
1,0,2,0,1,0,1024,5,337.4748
1,2,2,0,1,1,4096,5,165.6286
0,2,2,2,0,0,4096,0,337.4748
1,0,2,0,1,0,1024,0,164.829
1,2,1,2,1,0,1024,1,337.4748
1,1,1,2,1,0,512,9,337.4748
0,2,2,0,0,0,2048,0,337.4748
1,2,2,0,1,0,2048,0,337.4748
1,1,1,2,1,1,512,1,337.4748
0,1,1,1,1,1,4096,9,337.4748
1,2,2,0,1,0,1024,0,337.4748
0,0,2,2,0,0,512,1,337.4748
1,1,1,2,0,1,1024,0,337.4748
