new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
1,0,1,1,1,10,32,0,17682.8
2,0,1,0,0,90,512,8,100767.2
1,1,1,1,0,80,2,10,117731.0
4,1,1,1,1,10,16,4,43230.0
3,0,0,1,1,70,4,10,46581.8
3,1,0,0,1,20,512,8,38349.6
4,1,0,0,1,90,1024,8,39163.0
5,1,1,1,1,60,8,2,9152.8
1,0,0,1,1,20,128,4,12005.6
1,0,1,1,0,20,4096,10,103671.4
1,0,1,1,1,30,256,8,103365.6
4,0,1,1,1,10,2,10,417432.4
1,0,1,1,0,100,8,4,12132.2
4,0,1,1,1,30,4096,6,49280.4
3,0,0,0,0,100,1,0,14318.4
3,0,0,0,0,80,16,0,12326.8
5,0,1,0,0,40,64,6,47629.0
2,1,0,1,1,0,256,10,131708.4
4,1,0,0,0,60,2048,2,8937.2
1,0,1,1,1,10,16,10,106679.2
5,0,1,1,0,10,128,8,121687.2
4,1,1,1,0,40,64,10,415266.6
3,0,0,0,0,60,256,8,38015.0
1,0,1,1,1,50,128,6,90998.0
3,0,1,0,0,70,128,0,12233.2
1,1,1,0,0,80,32,8,99730.2
1,1,1,0,1,40,1024,8,101690.8
3,1,0,1,0,10,2048,2,12457.4
4,1,1,0,1,40,128,10,119066.8
1,0,0,1,0,90,256,8,102905.8
2,0,1,1,1,20,2048,8,103619.0
4,1,1,0,0,10,32,2,9231.8
1,0,0,1,1,40,1,10,125510.2
2,1,0,1,0,0,4,8,131842.0
5,0,1,0,1,20,2,8,121122.0
1,0,0,0,1,50,128,10,101362.0
3,1,0,0,1,50,512,2,12157.6
3,1,0,0,1,50,32,8,37977.2
5,0,1,1,0,30,1024,10,300352.8
5,1,1,0,1,60,2048,6,47807.8
4,1,1,1,0,0,32,10,421517.6
3,1,0,1,1,80,2048,10,48563.0
3,0,0,0,1,50,256,10,48808.2
1,0,1,0,1,0,256,4,18461.6
2,0,1,1,0,100,128,10,102612.8
4,0,1,1,0,40,1024,6,49127.0
5,0,0,1,0,100,16,10,298732.8
2,0,0,1,0,0,128,8,131601.6
3,1,1,1,1,80,2048,6,10748.8
1,0,0,0,0,20,4096,2,17711.6
1,1,1,0,0,80,512,4,11808.4
3,0,0,1,0,90,1024,2,12217.2
2,1,0,0,1,90,4096,0,4688.6
3,1,0,0,1,10,512,8,39561.8
1,1,0,1,1,10,2048,0,17823.2
4,0,1,1,0,0,1024,10,420500.0
2,0,1,0,0,60,16,0,4948.0
5,1,0,1,1,30,1,8,120894.0
4,0,1,0,1,60,64,10,114215.4
1,1,1,0,1,40,4096,8,101559.0
5,0,1,0,1,70,32,6,47745.0
5,0,0,1,1,20,8,10,300121.0
3,0,1,1,1,30,2,4,13221.0
3,1,0,0,0,30,512,8,38079.0
4,1,1,0,1,90,8,2,9111.6
3,1,1,0,0,80,4096,2,12171.2
5,1,1,0,0,20,8,0,9183.0
1,1,0,0,1,40,16,0,17707.8
2,0,0,0,1,20,8,8,86370.4
4,1,1,0,1,40,32,4,13210.6
2,0,0,1,0,70,128,2,17709.0
4,1,0,1,1,0,2,6,40860.6
3,1,0,1,0,10,1024,10,50408.4
2,1,1,1,0,60,2,8,117611.0
1,0,0,0,0,90,32,8,98772.8
4,1,0,1,0,10,1024,4,43229.8
5,1,0,1,0,70,2,10,298649.2
3,1,0,1,0,40,2048,2,12050.8
4,1,1,1,1,10,8,10,416371.8
2,1,0,0,0,20,128,10,101331.4
5,1,0,1,0,50,256,10,300426.2
1,1,1,1,0,50,32,0,17698.8
1,1,0,1,0,10,2048,10,105725.0
3,0,1,0,0,90,512,2,12126.8
2,1,1,0,1,40,2,6,73742.6
1,1,0,1,0,30,16,6,93436.0
4,1,1,1,1,80,128,2,35917.6
2,0,0,1,0,60,2048,4,11897.0
1,0,1,1,0,40,64,2,17737.2
2,0,0,0,1,80,8,6,76612.6
2,0,1,1,0,90,128,2,17606.0
2,1,0,0,0,70,1024,10,100502.8
3,1,1,1,1,30,64,2,12028.8
1,0,1,1,1,50,4,2,17715.4
4,1,1,0,0,100,32,6,19581.2
1,1,0,1,0,40,64,6,91080.8
2,1,1,0,0,40,1024,0,4859.2
3,1,1,1,0,60,2,8,38973.6
5,1,0,0,0,90,64,0,9302.0
4,1,0,1,1,30,32,0,35873.4
