ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,88295.8
1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,90679.6
0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,82850.4
0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,80149.0
1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,76852.4
1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,93943.6
1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,57859.4
0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,61635.2
0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,83511.0
0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,89510.0
1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,83675.6
1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,78074.0
1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,83111.0
1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,66648.2
0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,63174.2
0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,85800.0
0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,68612.4
0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,97918.4
0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,91469.6
1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,93886.0
0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,92570.2
0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,86195.8
0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,71068.6
0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,82338.6
1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,75901.2
0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,86986.4
1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,94413.6
0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,79970.6
1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,71733.0
1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,72908.2
1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,68705.2
1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,91542.2
1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,66147.8
1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,79704.6
1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,81124.4
1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,98903.0
1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,78935.6
0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,72615.8
1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,87125.6
0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,61459.4
1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,85374.4
0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,96983.8
1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,65413.6
1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,68565.6
1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,95502.6
1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,69696.6
0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,89601.0
0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,74314.8
1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,66544.6
0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,84468.4
0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,69784.4
0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,87154.8
0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,85982.8
1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,86841.2
0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,74053.6
0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,78331.8
0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,71652.2
0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,95569.8
0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,80111.6
1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,73883.0
0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,74133.6
1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,77064.0
0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,89303.2
0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,78054.2
1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,61443.4
0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,78792.0
0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,72489.0
1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,84151.4
1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,88780.6
1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,93306.0
1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,75320.8
0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,80419.8
0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,73245.8
0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,78819.6
0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,81916.2
1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,85849.6
0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,78566.6
1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,62023.8
1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,97943.6
1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,79155.0
0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,88411.6
1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,65699.0
1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,85358.6
1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,67231.4
1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,94338.2
0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,76928.4
0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,61917.6
0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,82408.8
0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,81053.6
0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,90536.2
