ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,75254.4
0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,68339.6
0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,66943.4
0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,85217.0
1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,81585.0
0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,90815.6
0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,73792.8
0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,62325.4
0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,66498.2
0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,71034.8
1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,63720.8
0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,82324.0
1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,70403.8
1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,75221.0
0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,66740.2
1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,87038.8
1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,64082.6
1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,83034.0
1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,76276.4
0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,89402.4
1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,88333.6
1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,92397.0
1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,74860.2
0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,68511.6
0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,91150.4
1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,85912.6
0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,78213.8
1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,82815.2
1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,87184.8
0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,90788.6
0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,58816.0
0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,79636.2
1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,92955.4
0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,77287.2
1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,64042.0
0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,62370.2
1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,85920.6
0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,86654.0
0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,63667.0
1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,90848.8
1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,93366.0
0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,81867.2
0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,80803.0
0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,76492.4
1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,81170.4
1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,93955.4
1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,71150.2
1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,84989.0
0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,87555.0
1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,74035.0
0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,81741.2
0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,74246.0
1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,81863.6
1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,83035.6
1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,69190.2
1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,64967.8
1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,72610.2
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,83767.4
1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,85831.8
1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,86077.6
1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,84205.8
1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,1,90161.0
0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,65122.6
0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,76963.2
1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,86520.4
1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,80495.4
0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,79034.4
0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,71342.4
0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,69527.8
1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,92614.4
1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,77154.0
1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,81633.8
