new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
1,1,2,0,1,0,1,0,1,0,85.55
2,1,1,1,0,0,0,0,0,0,42.96
4,1,2,1,0,1,0,0,1,0,23.096
2,1,2,1,1,1,1,1,1,0,46.038
3,2,3,1,0,1,1,1,1,1,43.934
1,3,2,0,1,1,0,1,0,0,180.844
4,3,3,1,1,1,0,0,0,1,43.672
3,3,2,0,1,1,0,1,1,1,54.724
2,3,1,0,0,1,0,0,0,1,88.032
1,2,1,0,1,1,1,0,1,0,115.71
4,3,1,1,1,1,1,1,0,1,50.35
1,2,1,1,1,0,1,1,1,0,117.458
2,2,3,0,0,0,0,1,1,1,62.796
4,1,1,1,1,1,1,1,1,1,23.546
3,2,1,1,0,1,0,1,0,1,47.188
1,3,1,1,0,1,1,0,0,0,172.216
4,1,3,1,1,0,1,0,1,0,23.474
2,1,2,0,0,1,0,0,1,0,46.272
1,1,3,1,0,0,1,1,0,1,89.456
4,3,3,1,1,1,0,0,0,0,44.024
3,1,1,0,1,1,1,1,0,1,33.744
3,3,1,0,1,1,0,0,1,1,50.87
1,1,1,0,0,1,0,0,1,1,85.784
2,2,1,0,1,1,0,0,0,1,64.528
2,1,3,0,0,1,1,0,1,1,47.042
2,3,1,1,0,1,0,1,1,1,77.542
1,1,2,1,0,0,1,0,0,0,82.198
3,2,3,1,0,0,1,1,0,1,50.63
3,2,2,1,0,0,0,1,1,0,40.642
1,1,2,0,0,0,0,1,1,0,94.076
3,3,3,1,0,0,0,1,0,0,63.816
2,2,2,0,1,1,0,0,0,1,65.054
2,2,1,1,0,1,1,0,0,1,66.262
4,2,1,1,1,1,0,0,0,0,31.516
1,1,2,1,1,0,0,1,1,1,86.52
1,2,2,1,0,1,1,1,1,1,119.808
3,3,1,0,0,0,1,0,1,0,58.76
1,3,3,0,0,1,1,0,1,0,156.818
1,1,2,0,0,0,0,0,1,0,86.078
4,1,3,1,0,0,1,0,0,0,24.162
2,3,2,0,0,0,1,1,0,0,104.178
1,1,1,1,1,0,1,0,0,0,79.124
2,2,3,0,1,0,0,0,0,0,64.93
2,3,3,1,1,1,0,0,0,0,83.648
4,1,1,0,1,0,1,0,0,1,23.296
1,1,2,1,1,0,0,1,0,1,86.884
1,3,2,0,0,1,1,1,1,0,164.742
3,1,1,0,0,0,1,0,0,0,31.71
3,2,1,1,1,1,0,0,1,1,37.18
4,3,1,0,1,1,0,0,1,0,38.288
2,2,2,1,0,0,0,1,1,1,59.93
1,2,3,0,0,0,1,1,1,1,125.676
2,1,3,0,1,1,1,1,0,0,49.312
4,1,2,0,1,1,1,1,0,0,24.902
4,2,1,1,1,0,1,1,0,0,35.482
1,3,3,0,0,0,0,0,1,1,142.656
2,1,3,0,1,0,1,0,1,1,46.298
3,3,3,1,0,1,0,0,0,0,59.082
1,3,2,0,1,1,0,0,0,0,164.458
3,2,1,1,0,0,1,0,1,1,41.444
1,2,2,1,0,0,1,1,0,0,133.556
2,2,2,0,1,0,1,1,1,0,66.054
4,3,2,0,1,0,0,1,1,1,41.048
1,3,3,0,1,0,1,1,1,0,164.132
2,3,1,0,1,0,0,1,1,0,80.314
2,2,2,1,0,1,1,1,1,1,63.176
4,3,3,0,1,0,0,0,0,1,45.674
1,2,3,1,1,1,0,1,0,1,126.988
1,3,1,1,1,0,0,0,0,0,155.706
2,1,1,0,0,0,0,0,1,0,45.504
4,3,1,1,0,0,1,0,0,0,47.1
4,1,2,1,0,1,1,1,1,0,24.108
2,3,2,0,1,0,0,0,1,0,75.084
2,1,1,1,1,0,1,0,1,0,42.138
4,1,2,1,1,1,0,0,1,0,22.854
4,1,2,1,0,0,1,0,1,0,23.398
1,2,1,0,0,1,0,0,0,1,123.054
4,2,1,0,0,1,0,0,1,1,29.52
3,1,1,0,0,0,1,0,0,0,31.71
2,2,2,1,0,0,0,1,1,0,59.56
1,2,3,1,1,1,1,0,0,1,123.538
3,3,2,0,1,1,1,1,1,1,61.584
4,3,2,1,1,1,0,1,1,1,39.126
4,1,3,1,1,1,0,1,0,0,23.244
2,2,1,0,1,0,0,0,1,0,57.562
3,2,3,1,1,0,0,1,1,0,39.958
3,3,1,1,1,0,1,1,1,1,58.72
3,1,2,0,0,1,0,1,0,1,33.852
1,1,2,0,0,0,0,1,0,1,94.612
2,2,1,0,1,1,0,1,1,1,62.36
1,1,2,1,1,0,1,0,0,0,79.92
4,2,3,1,0,0,0,0,1,1,29.528
3,2,1,0,1,1,1,0,1,1,43.258
2,1,3,0,0,0,0,0,0,1,46.424
1,3,1,1,1,0,0,0,0,1,155.458
4,1,1,0,1,1,0,0,0,1,23.328
4,2,3,1,0,0,1,1,1,1,32.082
3,1,3,0,1,0,0,1,1,1,33.552
3,2,3,0,0,1,0,1,0,1,49.994
1,3,2,0,1,0,0,0,1,0,141.914
