fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
1,1,0,1,1,256,2,256,131228.6
0,1,0,1,0,128,2,1024,46599.4
1,1,1,0,0,256,8,256,131089.2
0,0,0,1,1,128,8,256,46472.4
1,0,1,0,1,128,2,256,136870.8
1,0,1,1,0,128,32,4096,138185.4
0,0,0,0,0,256,8,1024,46252.0
1,1,1,1,0,64,32,4096,128959.6
1,1,1,1,1,64,2,1024,131163.4
0,1,1,0,1,256,8,256,47092.0
0,1,0,0,1,256,32,1024,46191.2
1,0,1,0,0,256,2,256,136837.8
0,0,1,0,1,128,32,4096,46408.8
0,1,1,0,0,256,8,256,46092.0
0,0,0,1,0,64,2,4096,46738.0
1,1,0,1,1,128,8,1024,129166.2
1,1,0,1,0,64,2,4096,131709.2
0,0,1,0,0,128,8,256,46140.0
0,1,1,0,0,64,2,1024,46321.6
1,0,1,1,1,256,32,1024,139302.2
1,0,0,0,0,128,32,256,135706.6
1,0,1,0,1,64,2,4096,137289.0
0,1,1,1,0,64,32,256,46517.6
1,0,0,0,1,64,2,4096,132637.0
1,0,1,0,0,128,2,1024,137218.2
0,0,0,1,0,64,2,256,46461.6
0,0,0,1,0,256,8,256,46388.8
0,0,1,0,1,256,32,256,46282.0
0,0,0,0,1,256,8,4096,46282.0
1,0,0,0,1,64,32,1024,130868.6
1,0,1,0,1,64,2,1024,131850.2
0,0,0,0,1,256,32,1024,46176.6
0,1,0,1,0,256,8,4096,46431.0
0,1,0,0,1,256,2,4096,46310.8
1,1,0,0,1,64,2,4096,136458.4
1,1,0,1,0,128,8,4096,132048.8
1,1,0,0,1,64,2,1024,136113.4
1,0,0,1,0,128,8,256,132011.0
0,1,1,1,0,128,2,1024,46400.2
1,1,1,0,0,128,8,4096,128931.4
0,1,0,0,1,128,8,4096,46303.0
0,1,1,0,0,256,2,256,46407.8
1,0,1,0,1,64,2,256,134987.2
1,0,1,1,1,64,32,4096,138867.0
1,1,1,1,0,64,8,256,133653.4
1,1,0,1,1,128,8,1024,129166.2
1,1,0,0,0,64,32,1024,132129.6
0,1,0,0,0,64,8,4096,46264.8
1,0,0,0,0,128,32,256,135706.6
0,0,0,1,0,64,32,1024,46258.0
1,1,0,1,0,64,8,4096,135789.2
1,0,0,0,0,128,2,1024,131468.0
1,0,0,0,0,256,8,1024,131793.4
0,0,1,0,1,256,8,1024,46106.2
1,0,1,0,0,128,8,4096,133337.6
0,0,0,1,1,256,8,256,46222.8
0,1,0,1,1,128,32,1024,46648.6
1,1,1,0,1,64,2,4096,131156.6
1,0,1,1,1,64,32,4096,138867.0
1,0,1,0,0,256,8,4096,137294.8
1,0,0,0,1,64,2,4096,132637.0
1,1,1,1,1,64,2,256,128684.6
0,0,0,0,1,256,2,256,46214.2
0,0,0,0,0,256,2,256,46207.6
1,1,0,0,0,64,2,1024,132621.4
1,1,1,1,0,256,2,1024,129660.2
1,1,1,1,0,128,8,256,130678.4
0,0,0,0,1,256,2,1024,46354.2
1,1,0,0,1,64,32,256,132894.8
1,1,1,1,0,128,8,4096,129330.0
1,0,1,0,0,256,8,1024,138245.2
1,0,1,0,1,64,32,256,134956.0
0,0,0,1,1,128,32,1024,46258.4
0,0,1,1,1,64,2,256,46643.2
1,1,0,1,1,64,8,256,132419.2
0,0,1,0,0,64,2,1024,46199.0
1,1,1,1,0,128,2,256,128216.6
1,1,1,0,1,256,8,256,132414.6
0,1,0,0,0,256,32,4096,46039.0
1,0,0,0,0,128,2,4096,133393.2
1,1,1,0,0,128,2,256,136797.8
0,1,1,0,1,256,2,1024,46256.8
0,0,0,0,1,256,2,256,46214.2
0,1,1,1,0,128,32,1024,46795.6
1,0,0,1,1,256,32,4096,131185.4
0,0,0,0,1,64,8,4096,46327.8
1,1,1,1,1,256,32,1024,130423.0
1,0,0,0,0,256,32,256,132823.0
0,1,1,0,1,256,8,256,47092.0
0,1,1,1,0,64,8,1024,46311.6
0,0,0,1,0,128,2,1024,46355.2
1,1,0,1,1,128,2,1024,127180.0
1,1,0,1,1,256,2,1024,130103.4
1,0,1,0,0,64,32,1024,134519.0
0,0,0,1,0,64,8,4096,46361.2
1,0,0,0,0,64,32,256,129289.6
0,0,1,0,0,64,32,4096,46191.2
1,0,1,1,1,128,2,4096,140684.8
1,0,0,0,1,128,32,256,133749.4
1,1,0,1,0,256,8,4096,133120.6
