topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
4,10,2,1000000,10,1,1,10,1024,10000,5,29,2.0
2,10,2,1000000,1,1,1000,1000,512,100,5,29,2.0
2,10,4,1000000,1,1,1000,1000,1024,100,2,0,2.0
2,1,4,10,10,1,1,1000,1024,10000,5,0,0.137360879044
4,1,2,10,1,0,1000,1000,512,100,2,29,2.0
2,10,2,10,10,1,1,1000,1024,10000,2,0,0.14924905664
2,1,2,1000000,1,0,1,10,1024,10000,5,0,2.0
2,10,4,10,10,1,1000,10,1024,10000,2,29,2.0
4,1,4,1000000,10,0,1,1000,512,100,2,29,2.0
2,1,2,1000000,10,0,1000,10,1024,100,5,0,2.0
2,1,2,1000000,10,1,1000,10,1024,100,2,0,2.0
2,1,4,1000000,1,0,1000,10,512,10000,5,29,2.0
2,1,2,10,1,1,1000,10,1024,100,5,29,0.294905786533
2,1,4,1000000,10,0,1,10,1024,10000,5,0,2.0
2,10,2,1000000,10,1,1000,10,1024,10000,5,29,2.0
2,10,2,1000000,10,1,1,10,1024,10000,5,0,2.0
2,1,4,1000000,10,0,1000,10,512,10000,2,0,2.0
2,1,4,10,1,1,1000,1000,512,100,2,29,2.0
2,10,4,10,1,1,1000,1000,1024,100,5,0,2.0
2,10,2,1000000,1,0,1,1000,512,100,2,0,2.0
2,10,2,10,1,0,1000,10,1024,10000,5,29,2.0
4,1,4,1000000,1,1,1,10,512,10000,2,29,2.0
2,10,4,1000000,1,0,1,10,1024,100,5,29,0.00102540638367
2,1,2,1000000,10,0,1000,10,1024,100,5,0,2.0
4,1,2,1000000,10,1,1000,10,512,100,2,29,0.000200178935457
4,1,4,1000000,10,0,1,10,512,100,2,0,0.00514201129445
4,10,2,1000000,10,1,1,1000,512,10000,2,0,2.0
2,1,2,1000000,10,0,1000,1000,1024,100,2,0,2.0
2,10,2,1000000,1,0,1,1000,1024,10000,5,29,0.00105264161298
4,1,4,10,10,1,1000,10,1024,100,2,29,0.456970380326
2,10,4,1000000,1,0,1,10,1024,100,5,29,0.00102540638367
4,1,2,1000000,10,1,1000,1000,512,10000,5,29,2.0
4,1,4,10,1,1,1,10,512,10000,2,29,2.0
4,10,2,1000000,10,0,1000,10,1024,10000,2,0,2.0
2,1,2,1000000,10,0,1000,10,1024,10000,2,0,2.0
4,1,4,10,1,1,1000,10,512,10000,5,29,2.0
2,1,2,1000000,1,0,1,10,1024,100,2,0,0.00130048219974
4,10,4,10,1,0,1,1000,1024,10000,5,29,0.0144101598299
2,10,2,1000000,10,0,1000,10,512,10000,5,29,2.0
4,1,4,1000000,1,0,1000,1000,1024,100,5,0,2.0
2,1,2,10,1,1,1,10,512,10000,2,0,2.0
4,1,4,1000000,10,1,1000,10,1024,10000,5,0,2.0
4,10,4,1000000,1,1,1,10,512,100,5,0,0.000930083081067
2,1,4,10,1,0,1,10,1024,10000,5,0,2.0
4,1,4,1000000,1,1,1,10,512,100,2,29,0.00190782781343
2,10,4,1000000,10,1,1000,10,512,10000,2,0,2.0
2,1,4,10,10,1,1000,1000,512,10000,2,29,0.757221080612
4,1,2,10,10,1,1000,10,512,100,5,29,0.208307289645
4,1,2,10,10,0,1,1000,1024,100,2,0,2.0
4,1,2,1000000,1,1,1,10,1024,100,5,29,0.000671348402586
2,1,4,10,10,1,1000,10,1024,10000,2,29,2.0
4,10,2,1000000,10,1,1000,10,512,100,2,0,2.0
2,1,2,10,1,0,1,10,1024,10000,5,0,2.0
2,1,4,10,1,0,1000,10,1024,100,2,29,0.984953897566
4,10,4,10,10,0,1,10,1024,100,2,29,0.143837416575
4,10,4,1000000,10,0,1000,10,512,100,2,29,2.0
4,10,4,1000000,1,0,1,1000,1024,100,5,29,2.0
4,1,4,1000000,1,0,1,10,1024,10000,2,0,2.0
4,10,4,10,1,1,1,1000,1024,100,2,0,2.0
4,10,4,10,1,1,1,1000,1024,10000,5,0,0.0141064870231
4,10,4,1000000,1,1,1000,1000,512,100,2,29,2.0
4,10,2,10,1,1,1,10,1024,100,5,0,0.0145599535912
2,10,2,10,1,0,1,10,1024,100,5,29,0.0146321269489
2,10,4,10,10,0,1000,1000,1024,10000,2,29,0.732008067075
2,10,2,1000000,1,0,1,10,1024,100,2,0,0.00257509093162
4,10,4,1000000,1,1,1000,10,1024,10000,2,0,2.0
4,10,4,1000000,10,0,1000,10,1024,100,5,0,2.0
4,1,4,1000000,10,1,1,10,1024,10000,5,29,2.0
2,1,4,10,1,1,1000,1000,1024,10000,5,0,0.371148087474
4,10,4,1000000,1,1,1,10,512,10000,2,0,2.0
4,10,2,10,1,1,1,10,512,100,5,0,0.0143434335181
4,1,4,1000000,10,1,1000,1000,1024,100,2,0,2.0
4,1,2,1000000,10,0,1000,10,512,100,2,0,2.0
4,10,4,1000000,10,1,1000,10,512,10000,2,29,2.0
2,1,4,10,1,0,1,10,512,10000,5,29,2.0
4,10,4,10,1,1,1000,10,512,10000,5,0,2.0
2,10,4,1000000,1,1,1000,1000,1024,10000,2,0,0.00017702899054
4,1,4,10,10,0,1000,1000,1024,100,5,0,2.0
2,1,2,10,10,1,1,1000,512,10000,5,29,0.143592299511
2,10,4,1000000,1,0,1,1000,1024,100,5,0,2.0
2,1,2,10,10,1,1,1000,1024,100,2,0,2.0
2,10,2,10,1,1,1,10,1024,100,2,0,0.0148717969668
2,1,2,10,10,0,1,10,1024,100,2,0,0.149368891649
2,10,4,10,1,0,1000,10,512,100,5,29,0.30180583188
4,1,4,10,1,1,1000,10,512,100,2,0,0.714781784534
2,10,4,10,1,1,1,1000,512,10000,5,0,0.0147628560496
2,10,2,10,10,1,1,10,1024,10000,5,29,2.0
2,1,2,10,10,0,1000,1000,512,100,5,0,2.0
4,1,2,1000000,1,1,1000,10,1024,10000,5,0,2.0
2,10,2,1000000,10,1,1,10,512,10000,2,29,2.0
2,10,2,10,1,0,1,10,512,100,5,0,0.0148704352053
4,1,4,1000000,10,0,1000,10,1024,100,5,29,2.0
2,10,2,10,1,1,1,10,1024,10000,5,0,2.0
4,1,2,1000000,1,0,1000,10,1024,100,2,0,6.53645503532e-05
4,10,4,1000000,10,0,1,10,1024,100,5,29,1.90646605197e-05
2,1,2,1000000,10,0,1000,1000,512,100,5,0,2.0
