topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
2,10,4,1000000,1,1,1000,10,512,10000,2,0,2.0
2,10,4,10,10,0,1,10,512,100,2,0,0.149288547722
2,10,4,1000000,1,0,1,10,512,100,5,29,0.00104174752125
4,1,4,1000000,10,1,1,1000,512,100,2,0,2.0
2,1,4,10,1,0,1,10,512,10000,2,29,2.0
4,1,4,10,1,1,1,10,512,10000,2,0,2.0
4,10,2,10,10,0,1000,1000,512,10000,5,29,0.216475134917
2,1,4,10,10,0,1,10,1024,10000,2,29,2.0
2,10,4,10,1,0,1,10,1024,100,2,0,0.0145095684169
4,10,2,1000000,10,1,1,1000,1024,10000,5,0,2.0
4,10,4,1000000,1,0,1,1000,512,100,2,0,2.0
2,1,4,10,10,0,1000,1000,1024,100,5,29,2.0
4,1,2,1000000,1,1,1,1000,1024,10000,2,29,0.00332950678361
4,1,2,1000000,1,1,1,1000,512,100,2,29,2.0
4,1,2,10,1,1,1000,1000,512,100,2,0,2.0
4,10,4,1000000,10,1,1,1000,1024,100,5,0,2.0
4,1,2,1000000,1,1,1,1000,1024,10000,2,29,0.00332950678361
2,10,2,10,1,1,1000,1000,512,10000,5,29,0.284368476311
4,1,2,10,10,1,1,1000,512,100,5,29,2.0
2,1,2,10,10,1,1,1000,512,10000,5,0,0.142677195806
2,10,2,1000000,10,0,1000,1000,1024,10000,2,29,2.0
2,10,2,1000000,10,0,1,10,512,10000,5,29,2.0
2,10,4,1000000,10,0,1000,10,512,100,5,29,2.0
2,1,2,1000000,10,0,1000,10,512,10000,5,29,2.0
2,10,4,1000000,10,0,1000,10,1024,100,5,0,2.0
2,1,2,10,10,1,1,1000,1024,100,2,0,2.0
2,10,4,10,1,1,1,1000,512,100,5,0,2.0
2,10,4,10,10,1,1000,1000,512,100,2,0,2.0
2,10,4,1000000,10,0,1,10,1024,10000,5,29,2.0
2,1,4,1000000,1,0,1,10,512,10000,2,0,2.0
2,10,4,1000000,10,0,1000,10,512,100,5,29,2.0
4,1,2,1000000,1,1,1000,1000,512,100,2,29,2.0
4,1,4,1000000,1,1,1,10,512,10000,5,0,2.0
2,1,2,1000000,10,0,1000,1000,512,100,5,0,2.0
2,1,2,1000000,1,1,1,1000,1024,100,2,29,2.0
4,1,4,10,10,0,1000,10,512,10000,2,29,2.0
2,10,2,10,10,0,1000,1000,1024,10000,5,0,0.304417690371
4,10,2,10,10,1,1,10,1024,10000,5,29,2.0
2,1,2,1000000,1,1,1000,1000,1024,10000,2,0,0.00385923199377
4,10,4,1000000,1,1,1,1000,512,100,2,29,2.0
2,1,4,1000000,10,1,1,10,512,10000,5,29,2.0
4,1,2,10,10,0,1000,1000,512,100,2,0,2.0
4,10,4,1000000,1,0,1000,1000,512,100,2,29,2.0
4,10,2,10,1,0,1,1000,512,10000,5,29,0.0144346715363
4,10,4,10,1,0,1,1000,512,100,2,0,2.0
4,10,4,1000000,10,1,1000,1000,512,10000,2,29,2.0
4,10,2,1000000,10,0,1000,1000,512,10000,2,29,0.000126643816309
4,10,4,10,10,0,1000,1000,1024,10000,2,29,0.388261343813
2,10,2,1000000,1,0,1,1000,1024,100,5,29,2.0
2,10,4,1000000,1,0,1000,1000,1024,10000,5,29,6.26410274218e-05
4,10,2,1000000,1,0,1,1000,512,100,2,29,2.0
2,10,2,1000000,1,1,1000,1000,512,10000,2,0,0.000379931448928
2,10,4,1000000,10,0,1000,1000,1024,10000,2,0,2.0
4,1,4,1000000,1,1,1,10,512,10000,5,0,2.0
4,10,2,10,1,1,1000,1000,512,100,5,29,2.0
4,1,4,1000000,1,1,1000,10,1024,100,5,29,0.000122558531912
2,10,2,1000000,1,0,1000,1000,1024,10000,5,29,5.17469356963e-05
2,1,4,1000000,10,0,1,10,1024,10000,5,29,2.0
2,10,4,10,1,0,1,1000,1024,100,2,0,2.0
2,10,4,1000000,10,0,1,10,512,100,5,0,2.0
4,1,2,1000000,10,0,1000,1000,512,10000,2,29,2.0
4,10,4,10,1,1,1000,1000,1024,10000,5,29,0.220173679057
2,10,4,1000000,10,0,1000,10,1024,100,2,29,2.0
2,1,2,10,10,1,1,10,1024,100,2,0,0.150052495905
2,10,4,10,10,0,1,10,512,100,2,29,0.149178245044
4,10,4,10,1,0,1,1000,1024,10000,2,0,0.0144360332978
4,1,2,10,10,0,1,10,512,10000,2,0,2.0
4,10,2,1000000,1,0,1,10,512,100,5,0,0.000870165576577
2,10,2,1000000,1,0,1000,1000,1024,100,2,29,2.0
4,10,4,10,1,1,1,1000,1024,100,5,0,2.0
4,1,4,10,1,1,1000,1000,1024,100,5,29,2.0
2,10,2,10,10,1,1,10,512,100,2,29,0.149648052749
2,10,4,10,1,1,1000,1000,1024,10000,5,0,0.299561648984
