new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
1,0,2,0,1,0,4096,9,337.4748
0,2,1,1,0,0,2048,1,337.4748
0,0,2,1,0,1,1024,1,337.4748
1,0,2,1,0,1,1024,1,337.4748
0,2,1,2,0,1,1024,5,337.4748
1,0,1,0,1,1,1024,0,167.7914
0,1,1,0,1,1,1024,1,337.4748
1,1,2,1,1,0,2048,1,337.4748
0,2,2,0,1,0,512,5,163.0798
0,0,1,0,0,0,1024,5,337.4748
0,1,2,2,1,1,1024,9,337.4748
1,1,1,0,1,1,1024,1,337.4748
1,1,2,1,1,1,4096,0,33.3514
0,1,2,2,0,1,512,5,337.4748
0,1,2,2,0,0,1024,9,337.4748
1,1,1,2,1,1,4096,9,337.4748
0,2,2,1,0,1,2048,0,337.4748
0,0,1,1,0,0,2048,5,337.4748
1,2,1,1,1,0,512,5,337.4748
1,0,1,0,1,1,4096,0,166.62
0,1,2,1,0,1,512,9,337.4748
0,1,1,2,1,0,1024,5,337.4748
0,1,1,0,1,1,2048,1,337.4748
1,2,1,2,0,0,1024,1,337.4748
0,0,2,0,0,1,2048,9,337.4748
1,0,2,0,0,0,512,5,337.4748
0,1,1,1,1,1,512,9,337.4748
0,1,1,2,1,1,512,9,337.4748
0,0,1,0,0,1,2048,0,166.7918
1,2,2,0,0,0,1024,9,166.7386
1,2,1,0,0,1,1024,5,167.4358
0,1,2,1,0,0,4096,5,337.4748
1,2,2,2,1,0,4096,0,337.4748
1,2,1,2,0,0,2048,5,337.4748
1,0,2,2,1,0,2048,1,337.4748
1,2,2,0,1,1,4096,0,337.4748
1,1,2,2,0,1,512,9,337.4748
1,1,1,2,0,0,1024,1,337.4748
1,2,1,1,1,1,4096,1,337.4748
0,2,2,0,1,0,1024,9,165.5232
1,2,1,0,0,1,512,0,337.4748
0,1,1,0,1,0,2048,5,337.4748
1,2,1,2,0,0,4096,1,337.4748
1,1,2,0,1,1,4096,5,337.4748
1,1,1,0,1,1,512,9,337.4748
1,0,2,2,0,1,4096,9,337.4748
0,0,2,2,0,1,1024,5,337.4748
0,0,1,0,0,1,2048,0,166.7918
1,0,2,2,1,1,1024,0,165.9748
0,0,2,2,1,0,4096,5,337.4748
0,1,1,0,0,0,4096,5,337.4748
1,2,1,2,0,0,4096,5,337.4748
0,1,1,2,0,1,2048,0,337.4748
1,1,2,0,1,0,4096,9,337.4748
0,2,1,2,1,1,2048,5,337.4748
0,2,2,2,1,1,1024,0,337.4748
1,0,2,0,1,0,512,1,337.4748
1,2,1,2,1,1,512,1,337.4748
1,0,2,0,0,0,4096,1,337.4748
0,1,2,0,0,0,2048,0,31.6514
1,1,2,1,0,1,1024,9,337.4748
0,0,1,2,1,1,1024,5,337.4748
1,1,2,2,0,1,512,5,337.4748
0,1,2,1,1,0,512,0,31.03
0,1,1,1,0,0,1024,1,337.4748
0,1,1,1,1,1,1024,5,337.4748
1,2,2,2,1,0,512,1,165.4944
0,2,1,2,1,0,512,5,337.4748
0,0,1,1,1,0,4096,0,337.4748
0,0,1,1,1,1,1024,1,337.4748
1,2,2,1,1,1,4096,0,337.4748
1,2,2,2,1,1,512,1,163.6666
0,2,2,1,1,0,512,1,165.0662
1,0,2,0,0,1,512,9,337.4748
0,2,1,0,1,0,1024,1,166.442
1,0,2,0,0,0,2048,1,337.4748
1,0,1,1,0,0,512,0,337.4748
1,0,1,2,1,0,512,1,337.4748
0,0,2,2,1,1,512,1,337.4748
0,0,1,1,1,0,4096,9,337.4748
0,2,1,2,1,0,2048,1,337.4748
0,2,2,1,0,0,4096,9,165.1006
1,2,1,1,0,0,4096,5,337.4748
1,1,2,1,0,1,512,1,337.4748
0,2,2,2,1,0,2048,1,165.2808
1,2,2,1,1,0,2048,5,165.7582
0,1,2,1,0,0,512,9,337.4748
1,0,1,2,0,0,2048,5,337.4748
1,0,1,1,1,1,1024,5,337.4748
0,2,2,1,1,0,4096,0,337.4748
1,0,1,1,1,0,4096,5,337.4748
1,0,2,1,0,1,2048,5,337.4748
0,2,2,2,0,1,4096,0,337.4748
1,2,1,2,0,1,4096,5,337.4748
0,2,1,1,1,0,1024,5,337.4748
0,1,2,1,0,1,512,5,337.4748
0,1,2,0,0,0,2048,0,31.6514
0,2,2,2,1,0,4096,9,165.7986
0,2,2,0,0,1,2048,0,337.4748
0,0,1,2,1,0,2048,9,337.4748
