new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
1,0,2,0,1,0,1024,0,164.829
0,0,1,1,0,1,4096,1,337.4748
0,1,1,2,0,0,2048,1,337.4748
1,1,1,1,1,0,4096,9,337.4748
0,2,1,2,0,1,512,0,337.4748
0,0,1,0,1,1,1024,9,337.4748
0,0,2,2,1,1,4096,9,337.4748
0,2,1,0,0,1,512,9,165.847
0,2,2,0,0,0,1024,1,165.1946
1,1,2,1,1,1,2048,0,33.1484
1,0,1,1,1,0,2048,1,337.4748
0,2,1,1,0,0,2048,1,337.4748
1,0,1,1,0,0,2048,5,337.4748
0,2,2,2,0,0,1024,5,165.2936
0,1,2,0,0,1,2048,5,337.4748
1,0,2,1,0,0,512,5,337.4748
1,0,2,2,1,1,1024,9,337.4748
1,1,2,0,0,1,2048,0,32.0286
1,2,1,2,1,0,4096,0,337.4748
1,2,1,2,1,0,512,0,337.4748
1,1,1,2,1,0,2048,0,337.4748
1,1,1,1,0,0,4096,5,337.4748
1,2,2,2,0,1,4096,0,337.4748
1,1,2,1,0,1,512,9,337.4748
1,2,1,2,1,1,512,9,337.4748
0,2,1,0,0,1,1024,0,337.4748
1,0,2,1,1,1,4096,9,337.4748
0,0,1,0,0,1,1024,5,337.4748
0,1,1,2,1,1,1024,5,337.4748
1,0,2,1,0,1,1024,0,163.0718
1,2,1,2,1,0,1024,0,337.4748
1,1,1,2,1,0,4096,1,337.4748
0,1,1,1,0,0,512,1,337.4748
1,0,2,2,1,1,512,0,166.1112
1,2,2,2,0,1,2048,9,166.346
0,2,2,1,1,0,512,1,165.0662
0,2,1,0,0,1,512,5,165.2014
0,2,2,1,1,0,1024,1,166.458
1,2,2,2,0,0,1024,0,337.4748
0,2,2,1,1,0,4096,5,165.3672
1,1,1,1,0,1,2048,5,337.4748
1,1,2,2,0,1,4096,0,32.3962
0,0,2,0,0,0,2048,1,337.4748
1,2,1,0,1,1,1024,0,337.4748
1,0,2,2,0,0,512,1,337.4748
1,1,2,0,0,0,2048,9,337.4748
0,2,2,0,1,0,1024,1,165.2514
0,2,2,1,1,1,1024,5,165.5496
1,1,1,0,0,0,4096,9,337.4748
1,0,2,1,1,1,1024,0,165.3652
1,1,1,0,0,1,2048,5,337.4748
1,0,1,2,1,0,4096,9,337.4748
1,0,1,2,0,1,4096,1,337.4748
1,1,1,2,0,0,1024,1,337.4748
1,2,2,1,0,1,4096,9,165.2772
1,2,1,2,0,0,1024,0,337.4748
0,0,2,2,1,0,512,0,165.7538
1,1,1,1,1,1,4096,5,337.4748
0,0,2,1,0,0,2048,0,164.7834
0,0,2,1,1,1,1024,1,337.4748
1,1,1,2,1,0,1024,9,337.4748
1,2,2,0,1,1,1024,5,166.3478
0,0,1,2,1,1,2048,1,337.4748
1,2,1,0,1,1,1024,1,166.6678
1,1,1,0,1,0,1024,1,337.4748
0,1,1,2,1,0,512,0,337.4748
1,0,2,2,0,1,1024,0,164.182
0,1,2,1,0,0,512,1,337.4748
0,2,1,0,0,0,2048,1,167.1916
1,0,2,1,0,1,512,1,337.4748
0,0,2,0,1,0,2048,0,163.7926
1,1,2,1,1,0,2048,1,337.4748
1,0,2,2,1,1,1024,9,337.4748
1,2,2,2,1,1,512,0,337.4748
1,1,1,0,1,0,2048,5,337.4748
1,0,2,0,0,1,4096,1,337.4748
1,2,2,2,1,1,4096,0,337.4748
1,2,2,0,1,0,1024,5,165.5152
0,1,2,2,1,0,2048,5,337.4748
1,0,1,2,0,1,512,9,337.4748
1,1,2,1,1,1,4096,9,337.4748
1,2,2,2,0,0,1024,0,337.4748
1,2,1,2,0,0,2048,5,337.4748
1,2,2,2,0,1,4096,5,165.2836
1,0,1,2,1,0,512,9,337.4748
1,2,2,1,1,0,1024,5,165.7048
0,2,2,1,1,0,512,5,164.8446
0,0,1,0,0,0,1024,0,166.8602
1,1,2,0,1,1,2048,0,32.7946
1,2,2,0,0,0,512,5,165.3404
0,2,2,2,0,0,512,0,337.4748
0,0,1,2,1,1,512,0,337.4748
1,1,2,0,0,1,2048,0,32.0286
0,2,1,1,1,0,4096,9,337.4748
0,1,1,0,0,1,2048,1,337.4748
1,2,2,0,0,1,512,1,164.582
0,2,2,0,1,0,1024,9,165.5232
1,2,1,2,0,0,2048,1,337.4748
0,1,1,1,1,0,4096,1,337.4748
0,2,1,2,0,1,512,1,337.4748
