new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
2,1,3,1,1,0,0,1,1,1,45.76
4,2,1,0,1,0,0,0,0,1,33.262
4,1,3,0,0,1,0,1,1,0,24.996
1,1,1,0,1,0,0,0,0,1,83.758
4,1,3,1,0,0,0,0,1,1,23.66
3,3,3,0,0,0,0,1,0,1,67.308
1,3,3,1,1,1,1,0,0,0,171.936
3,2,3,1,0,1,0,1,1,1,40.654
3,1,1,1,0,0,1,1,0,0,32.08
3,1,3,1,1,1,1,1,0,1,31.216
3,2,1,0,1,1,1,0,1,0,43.108
2,1,1,1,0,0,0,0,1,0,42.962
2,1,1,1,1,0,0,0,0,1,41.95
3,2,2,1,0,0,0,1,0,1,46.986
2,2,1,0,0,0,1,0,1,1,62.188
1,2,1,0,0,0,1,0,0,1,131.046
1,3,2,1,0,1,1,1,0,0,185.546
1,1,2,1,0,0,0,1,1,0,88.436
4,3,2,1,1,1,1,0,1,1,41.228
1,1,2,0,0,0,0,0,0,1,86.042
1,1,2,1,0,1,1,1,1,0,88.966
1,2,1,0,0,0,1,1,0,0,141.1
3,2,2,0,1,1,1,0,0,1,49.88
1,1,1,0,1,1,0,0,0,0,83.994
4,2,2,1,1,1,1,1,0,0,35.664
4,1,3,1,0,0,1,1,0,1,23.686
4,1,2,1,1,1,0,0,1,1,22.452
4,1,1,1,0,0,1,0,0,1,22.646
4,3,1,0,1,0,1,1,0,1,52.726
2,2,1,0,1,0,1,0,1,1,61.864
2,2,3,0,1,0,1,0,0,1,69.468
3,2,2,1,0,0,1,1,1,1,43.858
4,3,3,1,1,0,0,1,0,0,46.102
2,3,1,1,0,0,1,0,1,0,80.942
3,2,3,0,0,1,0,0,1,0,40.944
2,2,1,0,0,0,0,1,0,1,71.456
4,3,2,0,1,1,0,0,0,1,45.406
3,1,3,1,0,0,0,0,1,1,30.622
3,1,2,1,1,1,0,0,1,1,29.254
2,3,2,1,1,1,1,0,1,0,80.35
3,1,2,1,0,0,1,1,1,1,31.914
3,3,3,1,0,1,1,0,1,1,57.38
3,2,1,1,0,0,0,1,0,0,47.14
3,1,3,1,1,1,1,0,0,1,29.97
3,1,3,0,0,1,0,1,1,1,33.758
3,2,2,0,1,1,0,1,1,1,42.544
2,1,1,1,0,0,0,1,1,1,47.042
4,3,2,1,0,1,1,1,0,1,50.748
2,3,2,0,1,0,0,1,0,0,95.23
1,3,3,1,0,0,1,1,0,1,185.656
2,1,2,0,0,0,1,1,0,1,50.474
1,2,3,0,1,1,1,1,1,0,124.208
3,3,1,1,1,0,0,0,1,0,49.054
3,1,2,0,1,0,0,0,0,0,31.314
3,3,2,0,0,1,1,0,1,0,59.11
4,1,1,0,1,1,0,0,1,1,23.274
2,2,1,0,1,0,0,0,0,0,64.352
4,3,2,0,1,1,0,0,1,0,39.128
4,2,2,0,1,1,0,1,1,1,31.662
3,3,1,0,0,1,0,0,0,1,61.818
2,3,2,0,0,0,0,0,1,1,75.228
2,1,3,1,0,0,0,0,0,1,44.27
4,2,2,0,1,0,1,0,1,1,32.626
2,3,2,1,0,1,1,0,0,1,93.188
2,1,3,0,0,0,0,1,1,0,49.77
3,1,2,1,0,1,0,1,0,1,31.584
3,3,3,1,0,0,1,1,1,1,59.366
4,2,3,1,1,0,0,0,0,0,32.598
3,2,3,1,1,0,1,1,0,0,50.224
3,1,1,1,0,1,0,1,0,1,31.668
3,2,1,1,1,0,1,0,0,0,46.338
3,3,3,1,0,1,0,1,1,0,52.822
1,2,1,1,1,0,0,1,0,1,126.51
3,1,1,0,0,0,1,1,1,1,34.218
4,1,2,1,1,1,0,0,0,1,22.476
1,3,2,1,0,0,1,1,1,0,158.984
4,1,3,0,1,1,0,1,0,0,24.538
4,1,3,0,0,0,0,1,0,1,25.184
1,2,1,0,0,1,0,0,1,1,109.242
4,2,1,0,1,0,0,1,0,0,36.118
3,2,2,1,0,1,1,0,0,1,47.934
4,1,2,0,1,1,1,1,0,0,24.902
3,1,2,1,1,0,1,0,1,0,29.656
3,3,2,0,1,0,1,0,0,1,69.52
2,3,2,1,1,0,1,0,1,1,80.616
2,1,3,0,1,1,0,1,1,1,49.512
4,3,3,1,1,0,0,1,0,0,46.102
3,2,2,0,1,0,1,0,1,1,43.454
1,2,1,0,0,0,0,0,0,1,122.568
4,1,3,0,1,1,0,0,1,1,24.558
4,1,3,0,1,0,0,0,1,1,24.466
4,1,3,1,0,0,0,0,1,0,23.552
1,3,2,0,1,1,0,0,1,0,141.682
4,1,3,0,0,1,0,1,0,1,25.41
1,2,2,0,1,0,0,1,0,0,133.442
1,2,3,0,1,1,0,1,1,1,118.624
4,2,1,0,0,0,0,0,0,1,33.488
4,1,1,1,1,0,1,1,1,0,23.192
2,2,1,0,1,0,0,1,0,1,70.69
2,2,3,0,1,0,0,0,1,1,58.29
